,MVT_GT_Columbus OH
2017-01-08,46.0
2017-01-29,58.0
2017-02-12,56.0
2017-03-05,33.0
2017-03-19,28.0
2017-04-09,28.0
2017-04-16,51.0
2017-04-30,69.0
2017-06-04,36.0
2017-06-11,37.0
2017-09-24,38.0
2017-11-12,59.0
2017-11-26,25.0
2017-12-03,75.0
2018-01-14,32.89260347616779
2018-01-28,35.15357297433455
2018-03-18,51.84987471241844
2018-04-08,58.50229845783533
2018-04-15,51.84987471241844
2018-04-22,25.109694981667534
2018-05-27,55.24132895966858
2018-06-10,36.784057723417924
2018-06-24,25.109694981667534
2018-07-15,54.1108442105852
2018-07-29,50.71938996333507
2018-09-09,27.37066447983429
2018-09-16,84.24247818858623
2018-12-02,21.218240734417403
2018-12-16,45.19745096700156
2018-12-23,29.001149228917665
2018-12-30,23.97921023258416
2019-01-06,22.84872548350078
2019-01-13,30.13163397800104
2019-02-17,40.175511970668055
2019-03-10,21.218240734417403
2019-04-14,35.15357297433455
2019-04-21,19.45727123625065
2019-05-05,35.65357297433455
2019-05-12,39.045027221584675
2019-06-02,30.13163397800104
2019-08-04,25.609694981667534
2019-08-25,81.98150869041949
2019-09-01,66.91569170141896
2019-09-08,52.98035946150182
2019-09-15,34.02308822525117
2019-09-22,25.109694981667534
2019-10-06,22.34872548350078
2019-10-20,25.109694981667534
2019-10-27,20.587755985334027
2019-11-24,41.305996719751434
2019-12-08,74.69860019591923
2019-12-15,36.284057723417924
2019-12-22,37.9145424725013
2019-12-29,31.262118727084417
2020-01-12,36.784057723417924
2020-01-26,17.326786487167276
2020-02-02,37.9145424725013
2020-02-09,90.89490193400312
2020-03-01,39.045027221584675
2020-04-05,42.936481468834806
2020-04-19,18.45727123625065
2020-05-17,19.45727123625065
2020-05-24,30.13163397800104
2020-05-31,39.545027221584675
2020-07-12,29.001149228917665
2020-08-16,25.609694981667534
2020-08-30,47.95842046516832
2020-09-06,49.088905214251696
2020-09-27,64.65472220325222
2021-01-03,26.24017973075091
2021-01-10,26.24017973075091
2021-01-17,46.32793571608494
2021-01-24,27.87066447983429
2021-02-07,41.805996719751434
2021-02-28,21.218240734417403
2021-03-14,35.15357297433455
2021-03-28,20.087755985334027
2021-05-23,32.89260347616779
2021-06-06,35.15357297433455
2021-07-18,27.37066447983429
2021-08-01,21.718240734417403
2021-08-22,29.001149228917665
2021-09-12,83.61199343950287
2021-09-26,99.80829517758676
2021-10-17,29.501149228917665
2021-10-24,79.22053919225273
2021-11-07,20.087755985334027
2021-11-14,22.84872548350078
2021-11-28,18.95727123625065
2021-12-05,18.95727123625065
2021-12-12,27.37066447983429
2021-12-19,22.84872548350078
2022-01-02,47.91684093033663
2022-01-16,51.69974942483689
2022-01-30,52.96071892300364
2022-02-06,22.69745096700156
2022-02-13,25.219389963335068
2022-02-27,22.69745096700156
2022-03-13,23.958420465168317
2022-03-20,35.307145948669096
2022-03-27,51.69974942483689
2022-04-03,58.00459691567066
2022-04-17,17.653572974334548
2022-04-24,15.131633978001041
2022-05-01,36.56811544683585
2022-05-08,20.175511970668055
2022-05-15,22.69745096700156
2022-05-29,21.436481468834806
2022-06-12,32.785206952335585
2022-06-19,52.96071892300364
2022-07-03,21.436481468834806
2022-07-10,23.958420465168317
2022-07-24,66.83138340283793
2022-07-31,29.00229845783533
2022-08-07,41.61199343950286
2022-08-14,46.655871432169874
2022-09-04,17.653572974334548
2022-09-11,40.35102394133611
2022-09-18,32.785206952335585
2022-10-09,22.69745096700156
2022-10-16,40.35102394133611
2022-10-23,18.914542472501303
2022-10-30,37.829084945002606
2022-11-20,37.829084945002606
2022-11-27,17.653572974334548
2022-12-04,26.48035946150182
2022-12-11,25.219389963335068
2022-12-18,126.09694981667533
2022-12-25,26.48035946150182
