,MVT_GT_San Francisco-Oakland-San Jose CA
2017-01-01,31.0
2017-01-08,40.0
2017-01-15,31.0
2017-01-22,18.0
2017-01-29,36.0
2017-02-05,29.0
2017-02-12,35.0
2017-02-19,33.0
2017-02-26,46.0
2017-03-05,36.0
2017-03-12,27.0
2017-03-19,12.0
2017-03-26,24.0
2017-04-02,30.0
2017-04-09,41.0
2017-04-23,56.0
2017-04-30,27.0
2017-05-07,25.0
2017-05-14,26.0
2017-05-21,27.0
2017-05-28,27.0
2017-06-04,39.0
2017-06-18,36.0
2017-06-25,43.0
2017-07-02,41.0
2017-07-09,39.0
2017-07-16,34.0
2017-07-23,56.0
2017-07-30,39.0
2017-08-06,33.0
2017-08-13,25.0
2017-08-20,11.0
2017-08-27,19.0
2017-09-03,27.0
2017-09-10,14.0
2017-09-17,18.0
2017-09-24,49.0
2017-10-01,24.0
2017-10-08,28.0
2017-10-15,31.0
2017-10-22,31.0
2017-10-29,62.0
2017-11-05,15.0
2017-11-12,36.0
2017-11-19,25.0
2017-11-26,27.0
2017-12-03,22.0
2017-12-10,33.0
2017-12-17,39.0
2017-12-24,10.0
2017-12-31,41.0
2018-01-07,12.872591822000954
2018-01-14,50.99036728800382
2018-01-21,30.062489761093165
2018-01-28,28.98316323182035
2018-02-04,33.300469348911605
2018-02-11,28.98316323182035
2018-02-18,25.24518364400191
2018-02-25,17.189897939092212
2018-03-11,9.134612234182512
2018-03-18,18.269224468365024
2018-03-25,35.95912240745724
2018-04-01,8.555285704909698
2018-04-08,37.03844893673005
2018-04-15,34.879795878184424
2018-04-22,24.665857114729093
2018-05-06,11.29326529272814
2018-05-13,26.324510173274724
2018-05-20,38.11777546600286
2018-05-27,24.165857114729093
2018-06-03,13.951918351273768
2018-06-10,26.824510173274724
2018-06-17,28.98316323182035
2018-06-24,20.927877526910653
2018-07-01,57.4663264636407
2018-07-08,52.06969381727663
2018-07-15,22.00720405618347
2018-07-22,24.665857114729093
2018-07-29,25.74518364400191
2018-08-05,39.19710199527567
2018-08-12,33.800469348911605
2018-08-19,20.927877526910653
2018-08-26,32.22114281963879
2018-09-02,27.403836702547537
2018-09-09,26.324510173274724
2018-09-16,38.11777546600286
2018-09-23,16.110571409819396
2018-09-30,19.848550997637837
2018-10-07,30.062489761093165
2018-10-14,13.951918351273768
2018-10-21,23.08653058545628
2018-10-28,28.98316323182035
2018-11-04,8.055285704909698
2018-11-11,27.903836702547537
2018-11-25,45.09373464163975
2018-12-02,20.927877526910653
2018-12-16,24.165857114729093
2018-12-23,38.11777546600286
2019-01-06,25.24518364400191
2019-01-20,30.562489761093165
2019-01-27,46.67306117091256
2019-02-03,27.903836702547537
2019-02-10,26.324510173274724
2019-02-17,50.99036728800382
2019-02-24,47.25238770018537
