,MVT_GT_Minneapolis-St. Paul MN
2017-01-08,92.0
2017-01-15,19.0
2017-01-22,27.0
2017-02-05,32.0
2017-02-12,21.0
2017-02-26,20.0
2017-03-19,38.0
2017-03-26,44.0
2017-04-09,27.0
2017-04-16,38.0
2017-04-30,27.0
2017-05-14,18.0
2017-06-18,34.0
2017-06-25,22.0
2017-07-16,37.0
2017-08-06,28.0
2017-08-20,26.0
2017-09-17,24.0
2017-10-01,16.0
2017-10-29,18.0
2017-11-05,42.0
2017-11-12,39.0
2017-11-19,33.0
2017-12-03,44.0
2017-12-10,21.0
2017-12-17,24.0
2017-12-24,24.0
2017-12-31,44.0
2018-01-21,17.908477474915113
2018-01-28,26.862716212372668
2018-02-04,43.21441384510559
2018-02-11,71.63390989966045
2018-02-18,16.351697632732918
2018-02-25,21.578817001461697
2018-03-04,16.851697632732918
2018-04-29,22.135596843643892
2018-05-06,21.078817001461697
2018-05-27,23.692376685826083
2018-06-03,36.87373479201242
2018-06-24,92.71272690112215
2018-07-22,33.203395265465836
2018-08-19,76.91780911057143
2018-09-02,18.965257317097308
2018-09-16,31.089835581101447
2018-09-23,87.42882769021118
2018-09-30,56.89577195129192
2018-10-07,18.965257317097308
2018-10-21,22.135596843643892
2018-11-11,65.35001068874948
2018-11-18,17.908477474915113
2018-12-09,17.908477474915113
2018-12-23,21.078817001461697
2019-01-13,25.805936370190473
2019-01-27,41.1008541607412
2019-02-03,36.87373479201242
2019-02-10,23.192376685826083
2019-03-03,15.294917790550723
2019-03-24,21.078817001461697
2019-04-14,27.919496054554862
2019-04-21,32.64661542328364
2019-04-28,38.98729447637681
2019-05-05,33.203395265465836
2019-06-02,20.022037159279503
2019-06-16,57.952551793474115
2019-06-23,28.976275896737057
2019-06-30,32.14661542328364
2019-07-14,15.794917790550723
2019-07-21,37.930514634194616
2019-08-04,17.408477474915113
2019-08-25,18.965257317097308
2019-09-08,27.919496054554862
2019-09-15,64.79323084656728
2019-09-29,32.14661542328364
2019-10-06,26.862716212372668
2019-10-13,17.908477474915113
2019-10-20,24.749156528008278
2019-11-03,22.135596843643892
2019-11-10,47.94153321383436
2019-11-17,21.078817001461697
2019-12-01,40.544074318559005
2019-12-15,13.681358106186334
2019-12-29,47.94153321383436
2020-01-05,50.05509289819875
2020-01-12,44.271193687287784
2020-01-26,26.362716212372668
2020-02-02,30.033055738919252
2020-02-23,40.044074318559005
2020-03-01,27.919496054554862
2020-03-08,27.419496054554862
2020-03-22,16.351697632732918
2020-04-26,16.351697632732918
2020-05-03,35.816954949830226
2020-05-24,59.00933163565631
2020-06-07,60.066111477838504
2020-06-21,26.862716212372668
2020-06-28,27.919496054554862
2020-07-05,21.078817001461697
2020-07-12,32.64661542328364
2020-07-26,42.157634002923395
2020-08-02,66.90679053093167
2020-08-09,21.078817001461697
2020-08-23,14.238137948368529
2020-08-30,32.14661542328364
2020-09-13,31.089835581101447
2020-09-20,25.805936370190473
2020-09-27,32.64661542328364
2020-10-04,48.998313056016556
2020-10-18,26.862716212372668
2020-10-25,44.771193687287784
2020-11-08,41.1008541607412
2020-11-29,27.919496054554862
2020-12-06,30.033055738919252
2020-12-27,30.033055738919252
2021-01-10,52.16865258256314
2021-01-17,67.96357037311387
2021-01-31,86.92882769021118
2021-02-07,37.930514634194616
2021-02-14,53.225432424745335
2021-02-28,40.044074318559005
2021-03-14,32.14661542328364
2021-03-21,48.998313056016556
2021-04-04,55.338992109109725
2021-04-11,47.94153321383436
2021-04-25,60.066111477838504
2021-05-02,28.976275896737057
2021-05-09,26.862716212372668
2021-05-23,23.192376685826083
2021-05-30,24.249156528008278
2021-06-06,31.089835581101447
2021-06-13,27.919496054554862
2021-06-20,47.94153321383436
2021-06-27,26.362716212372668
2021-07-04,37.930514634194616
2021-07-11,27.919496054554862
2021-07-25,40.544074318559005
2021-08-01,32.64661542328364
2021-08-08,80.08814863711801
2021-08-15,37.930514634194616
2021-08-22,51.111872740380946
2021-08-29,51.611872740380946
2021-09-05,92.71272690112215
2021-09-19,53.225432424745335
2021-10-03,100.1101857963975
2021-10-10,28.976275896737057
2021-10-31,70.57713005747826
2021-11-07,40.044074318559005
2021-11-14,92.71272690112215
2021-11-21,24.249156528008278
2021-11-28,20.522037159279503
2021-12-05,65.85001068874948
2021-12-12,45.32797352946997
2022-01-02,111.35596843643891
2022-01-16,55.67798421821946
2022-01-30,30.066111477838508
2022-02-13,17.816954949830226
2022-02-20,31.179671162202894
2022-02-27,76.83561822114285
2022-03-06,28.952551793474118
2022-03-20,38.97458895275362
2022-03-27,13.36271621237267
2022-04-03,20.044074318559005
2022-04-10,36.74746958402484
2022-04-17,37.86102926838923
2022-04-24,15.589835581101447
2022-05-01,42.31526800584679
2022-05-08,35.63390989966045
2022-05-15,45.65594705893995
2022-05-22,27.83899210910973
2022-05-29,20.044074318559005
2022-06-12,44.54238737457557
2022-06-19,20.044074318559005
2022-06-26,26.72543242474534
2022-07-10,65.70002137749896
2022-07-17,79.06273758987163
2022-07-24,28.952551793474118
2022-07-31,50.11018579639751
2022-08-07,50.11018579639751
2022-08-28,28.952551793474118
2022-09-11,56.79154390258385
2022-09-25,26.72543242474534
2022-10-02,20.044074318559005
2022-10-09,44.54238737457557
2022-10-16,33.40679053093167
2022-10-23,45.65594705893995
2022-10-30,65.70002137749896
2022-11-06,40.08814863711801
2022-11-13,28.952551793474118
2022-11-20,34.52035021529606
2022-12-04,51.2237454807619
2022-12-11,54.56442453385507
2022-12-18,26.72543242474534
