,MVT_GT_Seattle-Tacoma WA
2017-01-01,35.0
2017-01-08,34.0
2017-01-15,25.0
2017-01-22,28.0
2017-02-05,33.0
2017-02-12,39.0
2017-02-19,37.0
2017-02-26,25.0
2017-03-05,32.0
2017-03-12,53.0
2017-03-19,25.0
2017-03-26,52.0
2017-04-02,32.0
2017-04-09,100.0
2017-04-23,25.0
2017-04-30,16.0
2017-05-07,34.0
2017-05-14,42.0
2017-05-28,55.0
2017-06-04,18.0
2017-06-11,36.0
2017-06-18,35.0
2017-06-25,41.0
2017-07-02,17.0
2017-07-09,25.0
2017-07-16,21.0
2017-07-23,30.0
2017-07-30,54.0
2017-08-06,21.0
2017-08-13,40.0
2017-08-20,40.0
2017-09-03,16.0
2017-09-10,38.0
2017-09-17,38.0
2017-09-24,48.0
2017-10-08,47.0
2017-10-22,33.0
2017-10-29,22.0
2017-11-12,24.0
2017-11-19,50.0
2017-11-26,71.0
2017-12-03,17.0
2017-12-10,30.0
2017-12-17,33.0
2017-12-31,15.0
2018-01-07,48.1225215454693
2018-01-14,39.07110238594679
2018-01-21,48.1225215454693
2018-01-28,25.743973646663026
2018-02-04,15.737412571188266
2018-02-11,23.833689814758525
2018-02-25,40.02624430189904
2018-03-04,44.301953881660296
2018-03-11,56.21879878903956
2018-03-18,57.17394070499181
2018-03-25,26.699115562615276
2018-04-01,22.878547898806275
2018-04-08,27.65425747856753
2018-04-15,40.981386217851295
2018-04-22,15.737412571188266
2018-04-29,38.11596046999454
2018-05-06,14.782270655236015
2018-05-13,52.89823112523055
2018-05-20,28.10939939451978
2018-05-27,17.147696403092766
2018-06-03,27.15425747856753
2018-06-10,26.199115562615276
2018-06-17,69.09078561237106
2018-06-24,70.04592752832332
2018-07-01,54.30851495713506
2018-07-08,31.929967058328785
2018-07-15,23.833689814758525
2018-07-22,26.699115562615276
2018-07-29,31.929967058328785
2018-08-05,31.429967058328785
2018-08-12,48.1225215454693
2018-08-26,20.01312215094952
2018-09-02,30.01968322642428
2018-09-09,28.10939939451978
2018-09-23,43.34681196570804
2018-10-14,20.01312215094952
2018-10-21,38.11596046999454
2018-10-28,33.840250890233285
2018-11-04,57.67394070499181
2018-11-11,36.70567663809004
2018-11-18,68.13564369641882
2018-12-09,48.1225215454693
2018-12-16,15.237412571188266
2018-12-23,49.07766346142155
2018-12-30,47.66737962951705
2019-01-06,34.79539280618553
2019-01-13,60.03936645284856
2019-01-20,27.65425747856753
2019-01-27,39.07110238594679
2019-02-10,15.737412571188266
2019-02-17,39.07110238594679
2019-02-24,23.833689814758525
2019-03-03,30.97482514237653
2019-03-10,26.199115562615276
2019-03-17,34.79539280618553
2019-03-24,35.750534722137786
2019-04-07,17.147696403092766
2019-04-14,39.07110238594679
2019-04-21,67.18050178046657
2019-04-28,57.67394070499181
2019-05-05,13.327128739283765
2019-05-19,37.160818554042294
2019-05-26,37.160818554042294
2019-06-02,19.05798023499727
2019-06-09,29.06454131047203
2019-06-23,23.833689814758525
2019-06-30,36.20567663809004
2019-07-07,31.929967058328785
2019-07-14,40.02624430189904
2019-07-21,14.782270655236015
2019-08-04,41.93652813380355
2019-08-18,50.032805377373805
2019-08-25,38.11596046999454
2019-09-01,24.788831730710776
2019-09-08,28.60939939451978
2019-09-15,17.147696403092766
2019-09-22,17.147696403092766
2019-10-06,39.07110238594679
2019-10-13,33.840250890233285
2019-10-20,24.788831730710776
2019-11-03,34.79539280618553
2019-11-10,91.0141915952251
2019-11-24,27.15425747856753
2019-12-08,20.968264066901774
2019-12-15,14.782270655236015
2019-12-22,68.13564369641882
2020-01-05,40.02624430189904
2020-01-12,30.01968322642428
2020-01-19,14.782270655236015
2020-01-26,32.88510897428104
2020-02-09,20.01312215094952
2020-02-23,42.891670049755795
2020-03-01,41.93652813380355
2020-03-08,13.327128739283765
2020-03-29,20.968264066901774
2020-04-05,40.981386217851295
2020-04-12,17.647696403092766
2020-04-19,13.827128739283765
2020-04-26,30.97482514237653
2020-05-03,42.891670049755795
2020-05-10,18.10283831904502
2020-05-17,35.250534722137786
2020-05-24,68.13564369641882
2020-05-31,32.88510897428104
2020-06-14,15.737412571188266
2020-06-21,40.02624430189904
2020-07-12,29.06454131047203
2020-07-19,42.391670049755795
2020-07-26,38.11596046999454
2020-08-02,19.05798023499727
2020-08-09,29.06454131047203
2020-08-16,40.02624430189904
2020-08-30,14.782270655236015
2020-09-06,30.97482514237653
2020-09-20,14.782270655236015
2020-10-04,36.20567663809004
2020-10-11,34.29539280618553
2020-11-01,37.160818554042294
2020-11-15,67.18050178046657
2020-11-22,35.250534722137786
2020-11-29,42.891670049755795
2020-12-06,30.01968322642428
2020-12-13,36.20567663809004
2020-12-20,43.84681196570804
2020-12-27,35.250534722137786
2021-01-03,17.147696403092766
2021-01-10,19.05798023499727
2021-01-24,22.378547898806275
2021-01-31,20.01312215094952
2021-02-07,54.80851495713506
2021-02-14,50.98794729332605
2021-03-07,37.160818554042294
2021-03-21,18.10283831904502
2021-03-28,52.89823112523055
2021-04-04,21.92340598285402
2021-04-11,16.19255448714052
2021-04-25,19.05798023499727
2021-05-02,40.02624430189904
2021-05-09,30.01968322642428
2021-05-23,31.929967058328785
2021-05-30,30.97482514237653
2021-06-20,14.282270655236015
2021-07-04,49.07766346142155
2021-07-11,28.10939939451978
2021-07-18,28.10939939451978
2021-07-25,50.98794729332605
2021-08-01,25.243973646663026
2021-08-15,46.212237713564804
2021-08-29,61.94965028475306
2021-09-12,20.01312215094952
2021-09-19,50.98794729332605
2021-10-03,34.29539280618553
2021-10-10,30.01968322642428
2021-10-17,36.70567663809004
2021-10-24,28.10939939451978
2021-10-31,47.16737962951705
2021-11-07,49.07766346142155
2021-11-14,44.801953881660296
2021-11-21,61.94965028475306
2021-11-28,28.10939939451978
2021-12-05,86.73848201546383
2021-12-12,17.147696403092766
2021-12-19,43.84681196570804
2022-01-02,25.48794729332605
2022-01-09,23.66737962951705
2022-01-16,34.59078561237107
2022-01-23,50.0656107547476
2022-01-30,46.4244754271296
2022-02-06,32.77021794856207
2022-02-13,48.2450430909386
2022-02-20,60.98901673760163
2022-02-27,29.12908262094406
2022-03-06,50.0656107547476
2022-03-13,21.846811965708046
2022-03-20,24.57766346142155
2022-03-27,54.61702991427011
2022-04-03,17.295392806185536
2022-04-10,40.96277243570258
2022-04-17,40.05248860379808
2022-04-24,45.51419159522509
2022-05-01,10.923405982854023
2022-05-15,15.474825142376533
2022-06-05,72.82270655236016
2022-06-12,17.295392806185536
2022-06-19,64.63015206521963
2022-06-26,37.32163710808458
2022-07-10,38.23192093998908
2022-07-17,73.73299038426465
2022-07-24,44.60390776332059
2022-07-31,32.77021794856207
2022-08-07,55.52731374617461
2022-08-14,49.1553269228431
2022-08-21,50.0656107547476
2022-08-28,14.56454131047203
2022-09-04,17.295392806185536
2022-09-11,47.3347592590341
2022-09-18,85.56668019902318
2022-09-25,44.60390776332059
2022-10-02,46.4244754271296
2022-10-09,51.88617841855661
2022-10-16,67.36100356093314
2022-10-23,22.757095797612546
2022-10-30,44.60390776332059
2022-11-06,47.3347592590341
2022-11-13,39.14220477189358
2022-11-20,48.2450430909386
2022-11-27,47.3347592590341
2022-12-04,74.64327421616916
2022-12-11,30.03936645284856
2022-12-18,37.32163710808458
