,MVT_GT_Denver CO
2017-01-01,26.0
2017-01-15,39.0
2017-01-29,43.0
2017-02-12,47.0
2017-03-05,17.0
2017-03-26,28.0
2017-04-02,16.0
2017-04-16,17.0
2017-05-07,41.0
2017-05-14,50.0
2017-05-28,31.0
2017-06-04,20.0
2017-06-18,45.0
2017-07-02,26.0
2017-07-09,26.0
2017-08-20,19.0
2017-08-27,31.0
2017-09-03,36.0
2017-10-22,21.0
2017-10-29,72.0
2017-11-05,31.0
2017-12-03,20.0
2017-12-10,60.0
2017-12-17,34.0
2017-12-31,39.0
2018-01-07,46.20262817431379
2018-01-14,36.23063642267512
2018-03-25,37.78307995063497
2018-04-01,43.04529759043423
2018-04-08,40.94041053451453
2018-04-15,18.891539975317485
2018-04-22,16.78665291939778
2018-05-13,27.311088198996302
2018-05-20,44.09774111839408
2018-06-03,17.839096447357633
2018-06-17,36.73063642267512
2018-07-15,34.125749366755414
2018-07-22,43.04529759043423
2018-07-29,23.101314087156894
2018-08-05,54.06973287003275
2018-08-12,47.25507170227364
2018-08-19,56.674619925952456
2018-08-26,30.968418782875858
2018-09-02,24.653757615116746
2018-09-16,27.811088198996302
2018-09-23,30.968418782875858
2018-09-30,19.943983503277337
2018-10-07,20.99642703123719
2018-10-14,30.968418782875858
2018-10-21,45.150184646353935
2018-11-04,30.968418782875858
2018-11-11,44.59774111839408
2018-11-25,33.07330583879556
2018-12-02,48.80751523023349
2018-12-16,32.02086231083571
2018-12-23,62.98928109371157
2018-12-30,15.734209391437929
2019-01-06,30.968418782875858
2019-01-20,25.206201143076598
2019-02-03,38.83552347859482
2019-03-10,40.94041053451453
2019-03-31,22.04887055919704
2019-04-07,18.891539975317485
2019-04-28,36.23063642267512
2019-05-05,28.863531726956154
2019-05-12,24.653757615116746
2019-05-19,51.96484581411305
2019-06-09,39.887967006554675
2019-06-16,62.48928109371157
2019-06-30,19.943983503277337
2019-07-14,32.02086231083571
2019-08-04,18.891539975317485
2019-09-08,15.734209391437929
2019-09-22,22.04887055919704
2019-09-29,34.125749366755414
2019-10-06,100.27236104434654
2019-10-13,14.181765863478077
2019-10-20,34.125749366755414
2019-10-27,14.681765863478077
2019-11-10,26.25864467103645
2019-11-17,44.09774111839408
2019-12-01,44.09774111839408
2019-12-08,17.339096447357633
2019-12-15,48.30751523023349
2019-12-22,29.915975254916006
2019-12-29,39.887967006554675
2020-01-05,80.3283775410692
2020-01-19,71.90882931739038
2020-02-02,32.02086231083571
2020-02-16,14.681765863478077
2020-02-23,25.706201143076598
2020-03-01,30.968418782875858
2020-03-08,28.363531726956154
2020-03-22,18.391539975317485
2020-03-29,35.17819289471527
2020-04-05,51.96484581411305
2020-04-12,13.129322335518225
2020-04-26,38.83552347859482
2020-05-03,30.968418782875858
2020-05-10,50.912402286153196
2020-05-17,18.891539975317485
2020-05-24,17.839096447357633
2020-05-31,14.181765863478077
2020-06-14,45.150184646353935
2020-06-21,20.99642703123719
2020-06-28,51.46484581411305
2020-07-05,44.09774111839408
2020-07-12,51.46484581411305
2020-07-19,48.80751523023349
2020-07-26,80.8283775410692
2020-08-02,35.17819289471527
2020-08-16,22.54887055919704
2020-09-06,39.887967006554675
2020-09-13,49.85995875819334
2020-09-20,37.28307995063497
2020-10-04,17.839096447357633
2020-10-11,16.28665291939778
2020-10-25,39.887967006554675
2020-11-01,35.17819289471527
