,MVT_GT_Tulsa OK
2017-03-05,21.0
2017-03-12,35.0
2017-03-26,33.0
2017-04-02,28.0
2017-04-09,36.0
2017-05-07,32.0
2017-05-21,58.0
2017-06-04,30.0
2017-06-18,31.0
2017-07-09,24.0
2017-07-30,51.0
2017-09-03,31.0
2017-10-08,27.0
2017-10-22,28.0
2017-11-12,74.0
2017-11-19,98.0
2017-12-03,88.0
2018-01-07,39.0
2018-05-13,38.31660127900007
2018-05-27,51.0
2018-06-03,35.331793083826184
2018-06-24,39.0
2018-07-29,27.0
2018-08-12,46.0
2018-09-23,45.0
2018-10-28,33.43108834673921
2018-11-18,43.762881430565386
2018-11-25,34.0
2019-01-27,32.0
2019-02-03,21.0
2019-02-10,54.0
2019-02-24,23.0
2019-03-10,46.0
2019-03-17,27.60281894834791
2019-03-24,27.0
2019-03-31,25.0
2019-04-07,30.0
2019-05-19,31.37384481286964
2019-06-02,73.0
2019-06-09,65.46147195639143
2019-07-14,34.0
2019-07-28,28.0
2019-08-04,46.0
2019-08-18,31.0
2019-09-01,34.0
2019-11-03,22.0
2019-11-24,34.31660127900007
2019-12-29,38.0
2020-01-26,22.0
2020-02-02,24.702114211260934
2020-04-05,23.316601279000068
2020-05-03,31.28974135478273
2020-08-09,24.37384481286964
2020-08-16,38.3469848886523
2020-09-27,28.0
2020-11-01,18.0
2020-11-08,40.36217669347842
2020-11-22,37.0
2021-01-24,45.0
2021-01-31,26.53038360965223
2021-02-14,29.0
2021-02-21,52.62153443860892
2021-02-28,31.0
2021-06-06,39.0
2021-07-25,25.0
2021-08-29,69.75121331117417
2021-09-05,36.38903661769575
2021-09-26,32.0
2021-10-10,33.0
2021-10-17,64.0
2021-12-26,100.0
2018-01-28,26.747689625739277
2018-02-25,43.46499564182633
2018-03-11,42.350508574087186
2018-04-22,56.83884045469596
2018-04-29,69.09819819982647
2018-06-17,45.693969777304595
2018-08-05,84.70101714817437
2018-09-30,22.28974135478273
2018-10-21,24.518715490261002
2018-11-04,32.32012496443496
2018-12-09,32.32012496443496
2019-02-17,25.63320255800014
2019-05-12,30.091150828956685
2019-07-21,49.037430980522004
2019-09-08,24.518715490261002
2019-09-22,50.151918048261145
2019-10-06,28.97666376121755
2019-10-13,72.44165940304387
2019-10-27,39.00704737086978
2019-11-10,35.66358616765237
2019-12-01,50.151918048261145
2019-12-08,24.518715490261002
2019-12-15,34.549099099913235
2019-12-22,52.38089218373942
2020-01-19,43.46499564182633
2020-02-16,18.946280151565322
2020-05-24,22.28974135478273
2020-05-31,111.44870677391366
2020-06-14,45.693969777304595
2020-06-28,27.862176693478414
2020-07-05,33.434612032174094
2020-10-04,46.808456845043736
2020-10-18,69.09819819982647
2020-11-29,27.862176693478414
2020-12-06,26.747689625739277
2020-12-27,21.175254287043593
2021-01-03,64.64024992886992
2021-04-11,49.037430980522004
2021-04-18,54.60986631921769
2021-05-02,51.26640511600028
2021-05-30,54.60986631921769
2021-06-13,31.205637896695823
2021-07-04,32.32012496443496
2021-07-11,22.28974135478273
2021-08-01,46.808456845043736
2021-09-12,37.892560303130644
2021-09-19,78.01409474173956
2021-10-24,30.091150828956685
2021-12-12,23.404228422521868
2022-02-06,91.38793955460919
2022-02-13,33.434612032174094
2022-03-06,52.38089218373942
2022-03-27,15.602818948347911
2022-04-03,20.06076721930446
2022-04-10,24.518715490261002
2022-05-01,41.23602150634805
2022-05-08,18.946280151565322
2022-06-19,23.404228422521868
2022-06-26,22.28974135478273
2022-07-17,67.98371113208732
2022-09-04,57.9533275224351
2022-10-23,59.06781459017424
2022-10-30,20.06076721930446
2022-11-13,67.98371113208732
2022-12-11,23.404228422521868
2022-12-18,26.747689625739277
