,MVT_GT_San Antonio TX
2017-01-01,66.0
2017-01-15,28.0
2017-01-22,29.0
2017-02-26,45.0
2017-03-19,33.0
2017-04-02,74.0
2017-04-23,22.0
2017-04-30,32.0
2017-05-14,55.0
2017-05-21,47.0
2017-05-28,100.0
2017-06-04,98.0
2017-06-25,33.0
2017-07-16,26.0
2017-09-10,89.0
2017-10-15,54.0
2017-10-29,31.0
2017-11-12,51.0
2017-12-10,29.0
2017-12-24,46.0
2017-12-31,27.0
2018-03-11,28.451115567070865
2018-04-01,50.59930598491255
2018-04-08,56.14164610429589
2018-04-22,25.429945507379195
2018-06-03,41.03579580583754
2018-06-24,28.451115567070865
2018-07-01,71.24749640275424
2018-07-29,51.85989101475839
2018-09-02,54.88106107445006
2018-09-16,41.03579580583754
2018-09-23,39.27521077599171
2018-09-30,27.69053053722503
2018-11-04,33.23287065660837
2018-11-11,28.951115567070865
2019-01-13,28.451115567070865
2019-01-20,33.73287065660837
2019-03-03,63.94457125352507
2019-03-31,33.73287065660837
2019-04-07,22.908775447687525
2019-05-12,45.81755089537505
2019-05-26,56.14164610429589
2019-06-02,31.972285626762535
2019-07-14,80.31100658182925
2019-08-04,22.908775447687525
2019-08-11,77.28983652213758
2019-08-18,25.429945507379195
2019-08-25,30.7117005969167
2019-09-01,44.05696586552921
2019-09-08,51.85989101475839
2019-09-22,77.28983652213758
2019-09-29,28.951115567070865
2019-10-06,34.4934556864542
2019-11-24,24.16936047753336
2019-12-08,18.62702035815002
2020-02-09,39.77521077599171
2020-02-16,36.25404071630004
2020-03-01,74.7686664624459
2020-03-08,35.4934556864542
2020-03-29,24.16936047753336
2020-04-05,21.14819041784169
2020-04-12,21.64819041784169
2020-05-03,45.31755089537505
2020-05-17,27.69053053722503
2020-06-14,19.887605387995855
2020-07-19,51.85989101475839
2020-08-02,21.14819041784169
2020-08-09,57.40223113414173
2020-08-16,31.972285626762535
2020-09-20,32.472285626762535
2020-09-27,45.31755089537505
2020-10-11,28.951115567070865
2020-10-18,24.16936047753336
2020-10-25,34.9934556864542
2020-11-01,48.33872095506672
2020-11-08,71.24749640275424
2020-11-15,36.25404071630004
2020-12-06,21.64819041784169
2020-12-20,71.24749640275424
2021-01-24,47.57813592522088
2021-01-31,59.66281616398756
2021-02-21,60.9234011938334
2021-03-07,25.929945507379195
2021-03-14,92.39568682059593
2021-03-21,56.14164610429589
2021-04-11,54.38106107445006
2021-04-18,33.23287065660837
2021-05-02,22.408775447687525
2021-05-09,24.66936047753336
2021-05-16,30.7117005969167
2021-05-23,83.83217664152092
2021-06-13,89.87451676090426
2021-06-20,28.951115567070865
2021-06-27,88.11393173105841
2021-07-18,51.85989101475839
2021-08-01,45.31755089537505
2021-09-12,33.73287065660837
2021-10-10,24.66936047753336
2021-11-07,25.929945507379195
2021-11-14,28.951115567070865
2021-12-05,50.09930598491255
2021-12-26,51.85989101475839
2022-01-02,25.859891014758386
2022-01-09,152.11700596916697
2022-01-23,31.944571253525066
2022-01-30,34.9869113729084
2022-02-06,34.9869113729084
2022-02-20,47.15627185044176
2022-02-27,33.46574131321673
2022-03-06,33.46574131321673
2022-03-13,27.381061074450056
2022-04-03,16.732870656608366
2022-04-10,33.46574131321673
2022-05-01,65.4103125667418
2022-05-15,27.381061074450056
2022-06-05,48.67744191013343
2022-07-03,31.944571253525066
2022-07-17,18.254040716300036
2022-07-24,21.296380835683376
2022-07-31,25.859891014758386
2022-08-07,50.1986119698251
2022-08-14,62.36797244735846
2022-09-04,48.67744191013343
2022-09-11,80.6220131636585
2022-10-02,31.944571253525066
2022-10-09,36.50808143260007
2022-10-16,31.944571253525066
2022-10-23,22.817550895375046
2022-10-30,38.02925149229174
2022-11-13,30.423401193833396
2022-11-27,30.423401193833396
2022-12-04,60.84680238766679
2022-12-18,47.15627185044176
2022-12-25,74.53733292489181
