,MVT_GT_Portland OR
2017-01-01,30.0
2017-02-12,71.0
2017-02-19,19.0
2017-02-26,38.0
2017-03-05,38.0
2017-03-19,36.0
2017-03-26,19.0
2017-04-02,32.0
2017-04-09,60.0
2017-04-16,36.0
2017-05-14,51.0
2017-05-21,37.0
2017-06-04,39.0
2017-06-11,48.0
2017-06-25,64.0
2017-07-02,30.0
2017-07-16,33.0
2017-07-23,29.0
2017-07-30,23.0
2017-08-06,17.0
2017-08-13,29.0
2017-08-20,28.0
2017-08-27,95.0
2017-09-17,32.0
2017-10-08,30.0
2017-10-22,68.0
2017-11-05,23.0
2017-11-12,67.0
2017-12-03,43.0
2017-12-10,16.0
2017-12-17,65.0
2017-12-24,19.0
2017-12-31,33.0
2018-01-28,24.772540881026146
2018-02-04,37.96665408885859
2018-02-18,65.41272327184285
2018-03-04,45.871553460094184
2018-03-11,35.85096855421985
2018-03-18,15.809798742471184
2018-03-25,31.119597484942368
2018-04-08,20.041169811748667
2018-04-15,16.867641509790555
2018-04-22,21.099012579068038
2018-04-29,51.160767296691034
2018-05-27,23.214698113706778
2018-06-10,39.02449685617796
2018-06-17,71.2019371084397
2018-06-24,94.91663522214648
2018-07-15,39.02449685617796
2018-07-22,54.83429559864915
2018-08-12,31.619597484942368
2018-08-19,46.929396227413555
2018-08-26,18.983327044429295
2018-09-02,56.949981133287885
2018-09-09,24.772540881026146
2018-09-23,43.75586792545545
2018-10-07,29.00391195030363
2018-10-14,17.925484277109923
2018-10-21,59.06566666792663
2018-10-28,33.73528301958111
2018-11-04,40.08233962349733
2018-11-11,29.00391195030363
2018-11-18,76.99115094503655
2018-11-25,59.06566666792663
2018-12-02,21.099012579068038
2018-12-09,41.140182390816705
2018-12-16,37.96665408885859
2018-12-30,21.099012579068038
2019-01-06,21.099012579068038
2019-01-20,33.23528301958111
2019-01-27,32.17744025226174
2019-02-03,29.00391195030363
2019-02-10,24.272540881026146
2019-03-03,70.64409434112034
2019-03-10,83.33820754895277
2019-04-07,47.98723899473292
2019-05-12,41.140182390816705
2019-05-19,94.91663522214648
2019-05-26,31.119597484942368
2019-06-02,26.88822641566489
2019-06-09,32.67744025226174
2019-06-16,49.54508176205229
2019-06-30,42.698025158136076
2019-07-07,33.73528301958111
2019-07-21,18.983327044429295
2019-07-28,21.099012579068038
2019-08-04,73.81762264307844
2019-08-11,32.67744025226174
2019-08-25,46.929396227413555
2019-09-01,46.429396227413555
2019-09-15,25.330383648345517
2019-09-22,41.140182390816705
2019-09-29,23.214698113706778
2019-10-20,25.830383648345517
2019-10-27,22.156855346387406
2019-11-03,39.02449685617796
2019-11-10,34.793125786900475
2019-11-17,32.67744025226174
2019-11-24,35.85096855421985
2019-12-15,47.98723899473292
2019-12-29,47.98723899473292
2020-01-12,60.12350943524599
2020-01-19,18.483327044429295
2020-02-02,30.061754717622996
2020-02-09,49.54508176205229
2020-02-16,31.619597484942368
2020-03-01,25.330383648345517
2020-03-15,56.449981133287885
2020-03-29,82.78036478163341
2020-04-05,29.00391195030363
2020-04-12,34.793125786900475
2020-04-26,21.099012579068038
2020-05-03,33.23528301958111
2020-05-17,25.830383648345517
2020-05-24,23.214698113706778
2020-05-31,20.041169811748667
2020-06-07,25.830383648345517
2020-06-14,18.483327044429295
