,MVT_GT_Baltimore MD
2017-01-01,33.0
2017-01-08,26.0
2017-01-29,48.0
2017-03-05,29.0
2017-03-12,37.0
2017-04-02,40.0
2017-04-30,76.0
2017-06-18,37.0
2017-07-16,43.0
2017-07-30,49.0
2017-08-06,39.0
2017-08-20,100.0
2017-08-27,39.0
2017-09-03,38.0
2017-09-17,24.0
2017-10-22,83.0
2017-10-29,22.0
2017-11-19,30.0
2017-12-03,44.0
2017-12-24,40.0
2017-12-31,34.0
2018-01-14,39.58433364838243
2018-01-21,45.700023092443274
2018-02-18,61.71179594859973
2018-03-11,34.85884118833897
2018-03-25,36.24903817235636
2018-04-22,32.96864420432159
2018-05-27,24.462757776243365
2018-06-03,22.627462300217292
2018-06-10,25.907856268252058
2018-06-24,31.07844722030421
2018-07-01,24.017659284234675
2018-07-22,23.072560792225985
2018-08-12,27.79805325226944
2018-09-09,81.00396277279094
2018-09-16,89.00984920086917
2018-09-30,20.73726531619991
2018-10-28,41.91962912440851
2018-12-02,29.188250236286827
2018-12-09,67.82748539266058
2018-12-30,22.627462300217292
2019-01-20,35.80393968034767
2019-03-10,40.02943214039112
2019-03-31,48.98041706047805
2019-04-07,20.23726531619991
2019-06-09,34.35884118833897
2019-06-23,46.14512158445197
2019-09-08,24.962757776243365
2019-09-22,59.82159896458234
2019-09-29,39.08433364838243
2019-10-20,26.35295476026075
2019-11-03,30.633348728295516
2019-11-17,25.907856268252058
2019-12-01,53.2059095205215
2019-12-22,24.017659284234675
2020-01-05,37.19413666436505
2020-01-12,24.962757776243365
2020-01-19,32.023545712312895
2020-02-02,25.407856268252058
2020-02-09,21.1823638082086
2020-02-23,36.74903817235636
2020-03-15,20.73726531619991
2020-05-03,52.260811028512805
2020-05-17,26.85295476026075
2020-05-31,52.760811028512805
2020-06-07,22.127462300217292
2020-06-14,22.127462300217292
2020-06-28,30.133348728295516
2020-07-05,48.98041706047805
2020-07-12,31.07844722030421
2020-08-09,22.127462300217292
2020-08-16,64.04709142462579
2020-09-27,18.847068332182523
2020-10-04,88.06475070886047
2020-10-18,32.96864420432159
2020-11-01,21.1823638082086
2020-12-13,17.901969840173834
2020-12-27,24.017659284234675
2021-01-17,38.13923515637374
2021-01-24,16.011772856156448
2021-02-14,47.09022007646065
2021-02-21,31.07844722030421
2021-03-14,36.24903817235636
2021-03-21,56.98630348855627
2021-03-28,35.80393968034767
2021-04-18,26.85295476026075
2021-05-09,20.73726531619991
2021-05-23,31.07844722030421
2021-05-30,27.29805325226944
2021-06-06,29.188250236286827
2021-06-13,34.85884118833897
2021-07-11,33.41374269633029
2021-07-18,42.8647276164172
2021-07-25,44.754924600434585
2021-08-01,18.847068332182523
2021-09-12,18.847068332182523
2021-09-26,35.30393968034767
2021-11-07,23.072560792225985
2021-11-14,32.023545712312895
2022-01-02,40.94906126479963
2022-01-16,32.937288408643184
2022-01-23,48.0706371369387
2022-01-30,32.937288408643184
2022-02-13,26.7059095205215
2022-02-20,35.607879360695335
2022-02-27,24.925515552486733
2022-04-10,49.851031104973465
2022-04-17,24.925515552486733
2022-04-24,36.498076344712715
2022-05-01,62.31378888121684
2022-05-08,29.37650047257365
2022-05-29,17.803939680347668
2022-06-05,18.69413666436505
2022-06-19,59.643197929164685
2022-06-26,38.27847031274749
2022-07-03,24.03531856846935
2022-07-17,16.913742696330285
2022-07-31,24.925515552486733
2022-08-07,54.30201602506038
2022-08-21,23.145121584451967
2022-08-28,21.3647276164172
2022-09-11,46.290243168903935
2022-09-25,19.584333648382433
2022-10-09,32.0470914246258
2022-10-23,36.498076344712715
2022-10-30,50.74122808899085
2022-11-06,22.254924600434585
2022-11-13,24.925515552486733
2022-12-11,66.76477380130375
