,MVT_GT_Charlotte NC
2017-01-01,22.0
2017-01-15,100.0
2017-01-29,30.0
2017-02-05,20.0
2017-02-12,37.0
2017-03-05,31.0
2017-03-26,55.0
2017-04-02,30.0
2017-05-07,30.0
2017-05-28,36.0
2017-06-04,19.0
2017-07-16,25.0
2017-07-23,29.0
2017-08-13,43.0
2017-08-20,35.0
2017-08-27,69.0
2017-09-10,33.0
2017-09-17,71.0
2017-10-01,64.0
2017-10-15,91.0
2017-10-22,21.0
2017-11-05,49.0
2017-11-12,35.0
2017-11-19,24.0
2018-02-04,27.93932431713052
2018-02-25,33.823322451709245
2018-04-15,32.342656095946126
2018-04-22,45.09131872086671
2018-04-29,24.997325249841154
2018-05-06,66.66597854765539
2018-06-17,62.24331312460289
2018-07-01,33.323322451709245
2018-07-08,40.1879869420511
2018-07-15,38.22665423052486
2018-07-22,45.09131872086671
2018-08-05,28.91999067289364
2018-08-12,23.035992538314915
2018-08-26,44.11065236510358
2018-09-02,65.18531219189225
2018-09-16,61.76264676883977
2018-09-30,56.85931499002416
2018-10-07,53.9173159227348
2018-10-14,21.07465982678867
2018-11-04,63.22397948036601
2018-12-09,22.05532618255179
2018-12-30,32.342656095946126
2019-01-06,32.842656095946126
2019-01-20,52.43664956697168
2019-02-03,59.801314057313526
2019-02-10,16.671328047973063
2019-03-31,25.977991605604277
2019-04-28,24.997325249841154
2019-05-19,24.016658894078034
2019-06-02,34.303988807472365
2019-06-09,36.26532151899861
2019-06-16,70.08864397070786
2019-07-14,96.06663557631214
2019-07-21,25.977991605604277
2019-07-28,29.900657028656763
2019-08-04,44.11065236510358
2019-08-11,24.997325249841154
2019-08-18,22.55532618255179
2019-08-25,24.997325249841154
2019-09-01,24.016658894078034
2019-09-15,35.78465516323549
2019-09-29,49.01398414391919
2019-10-06,41.66865329781422
2019-10-20,70.08864397070786
2019-11-10,74.01130939376034
2019-11-17,21.57465982678867
2019-12-08,21.57465982678867
2019-12-15,33.823322451709245
2019-12-22,30.881323384419886
2019-12-29,43.12998600934046
2020-01-05,30.881323384419886
2020-01-12,21.07465982678867
2020-01-19,43.12998600934046
2020-01-26,75.97264210528658
2020-02-09,32.842656095946126
2020-02-16,23.035992538314915
2020-03-08,31.861989740183006
2020-03-15,21.07465982678867
2020-04-19,14.20999533644682
2020-04-26,21.07465982678867
2020-05-24,49.01398414391919
2020-05-31,42.14931965357734
2020-06-14,46.07198507662983
2020-06-21,20.09399347102555
2020-06-28,51.955983211208554
2020-07-05,76.95330846104972
2020-07-12,24.997325249841154
2020-07-19,31.861989740183006
2020-08-02,80.8759738841022
2020-09-06,35.78465516323549
2020-09-13,34.803988807472365
2020-09-27,29.400657028656763
2020-10-04,22.05532618255179
2020-10-18,31.361989740183006
2020-10-25,55.87864863426104
2020-11-01,20.09399347102555
2020-11-08,20.59399347102555
2020-11-15,38.72665423052486
2020-11-22,19.11332711526243
2020-12-20,19.11332711526243
2020-12-27,45.09131872086671
2021-01-03,44.11065236510358
2021-02-14,18.132660759499306
2021-02-28,38.22665423052486
2021-03-07,24.997325249841154
2021-03-21,60.28198041307665
2021-03-28,27.93932431713052
2021-04-04,22.55532618255179
2021-04-18,50.975316855445435
2021-04-25,57.83998134578728
2021-05-02,42.14931965357734
2021-05-09,79.89530752833907
2021-05-23,60.28198041307665
2021-06-06,21.07465982678867
2021-06-13,22.05532618255179
2021-06-20,23.035992538314915
2021-07-04,59.801314057313526
2021-07-18,41.16865329781422
2021-08-15,48.03331778815607
2021-09-19,23.035992538314915
2021-09-26,43.62998600934046
2021-10-24,24.016658894078034
2021-11-07,91.16330379749652
2021-11-21,27.93932431713052
2021-12-12,37.24598787476174
2021-12-19,57.33998134578728
2022-01-02,26.917315922734797
2022-01-09,23.071985076629826
2022-01-30,28.839981345787283
2022-02-06,22.110652365103583
2022-02-13,38.45330846104971
2022-02-20,48.06663557631214
2022-02-27,26.917315922734797
2022-03-13,69.21595522988947
2022-03-27,23.071985076629826
2022-04-10,21.14931965357734
2022-05-08,18.26532151899861
2022-05-29,17.30398880747237
2022-06-05,26.917315922734797
2022-06-12,34.60797761494474
2022-07-10,27.87864863426104
2022-07-24,42.29863930715468
2022-08-07,24.99465049968231
2022-08-14,24.03331778815607
2022-08-21,24.03331778815607
2022-08-28,20.187986942051097
2022-09-04,29.801314057313526
2022-09-18,31.723979480366012
2022-09-25,22.110652365103583
2022-10-23,43.25997201868093
2022-11-06,26.917315922734797
2022-11-20,49.027968287838384
2022-12-18,29.801314057313526
2022-12-25,54.79596455699584
