,MVT_GT_Albuquerque-Santa Fe NM
2017-01-01,70.0
2017-01-29,25.0
2017-02-05,100.0
2017-02-12,42.0
2017-02-26,23.0
2017-03-12,58.0
2017-06-25,44.0
2017-07-02,69.0
2017-07-09,43.0
2017-08-06,50.0
2017-08-13,69.0
2017-09-10,38.0
2017-09-17,37.0
2017-09-24,83.0
2017-10-01,80.0
2017-10-22,59.0
2017-11-05,35.0
2017-11-12,36.0
2017-11-19,65.0
2017-11-26,33.0
2018-01-07,26.16465207448428
2018-01-21,43.941086790807134
2018-01-28,22.21433324863476
2018-02-11,31.102550606796186
2018-02-18,24.68949266155952
2018-03-11,20.739173835709998
2018-03-18,89.85733299453904
2018-04-01,21.72675354217238
2018-04-22,30.114970900333805
2018-05-13,28.13981148740904
2018-05-27,23.20191295509714
2018-06-03,34.06528972618332
2018-06-10,97.25797064623808
2018-07-01,21.72675354217238
2018-07-08,33.077710019720946
2018-07-22,28.13981148740904
2018-07-29,35.05286943264571
2018-08-12,29.627391193871425
2018-09-02,67.64299974590428
2018-09-16,24.18949266155952
2018-09-23,21.72675354217238
2018-09-30,26.16465207448428
2018-11-11,44.92866649726952
2018-11-18,31.602550606796186
2018-12-09,37.028028845570475
2018-12-30,35.05286943264571
2019-01-06,38.01560855203285
2019-01-13,44.92866649726952
2019-01-27,39.99076796495761
2019-02-10,28.13981148740904
2019-03-03,33.077710019720946
2019-03-10,92.32007211392617
2019-03-17,46.90382591019428
2019-05-19,40.978347671419996
2019-05-26,26.16465207448428
2019-07-14,25.1770723680219
2019-08-04,51.841724442506184
2019-08-11,46.90382591019428
2019-08-25,34.06528972618332
2019-09-01,19.251594129247614
2019-10-13,22.71433324863476
2019-10-20,31.102550606796186
2019-10-27,40.978347671419996
2019-11-03,24.18949266155952
2019-12-01,65.16784033297952
2019-12-22,21.72675354217238
2020-01-05,24.68949266155952
2020-01-26,22.21433324863476
2020-02-09,18.264014422785237
2020-02-16,52.32930414896856
2020-04-26,21.22675354217238
2020-05-03,17.776434716322854
2020-05-10,24.68949266155952
2020-05-17,23.20191295509714
2020-05-24,18.264014422785237
2020-05-31,26.16465207448428
2020-06-14,21.72675354217238
2020-06-28,31.102550606796186
2020-07-19,28.13981148740904
2020-08-02,41.96592737788237
2020-08-23,21.72675354217238
2020-09-06,40.978347671419996
2020-09-20,23.20191295509714
2020-10-11,45.9162462037319
2020-11-29,38.01560855203285
2020-12-06,68.13057945236665
2020-12-13,21.72675354217238
2021-01-03,28.13981148740904
2021-01-17,22.21433324863476
2021-01-24,24.68949266155952
2021-04-18,20.739173835709998
2021-04-25,53.816883855430945
2021-05-09,21.22675354217238
2021-06-13,39.00318825849523
2021-08-15,45.9162462037319
2021-08-29,36.04044913910809
2021-09-05,53.316883855430945
2021-09-26,25.1770723680219
2021-10-31,32.09013031325857
2021-11-14,27.152231780946664
2021-11-28,67.14299974590428
2021-12-12,22.71433324863476
2022-02-13,32.18026062651713
2022-02-20,37.05605769114094
2022-02-27,17.552869432645707
2022-04-03,18.52802884557047
2022-04-10,41.931854755764746
2022-04-24,16.577710019720946
2022-06-12,68.2611589047333
2022-07-03,24.37898532311904
2022-07-24,47.78281123331332
2022-08-14,25.3541447360438
2022-09-04,18.52802884557047
2022-11-13,29.25478238774285
2022-12-04,25.3541447360438
