,MVT_GT_New York NY
2017-01-01,48.0
2017-01-08,60.0
2017-01-15,83.0
2017-01-29,30.0
2017-02-05,16.0
2017-02-12,29.0
2017-02-19,58.0
2017-02-26,34.0
2017-03-05,38.0
2017-03-12,33.0
2017-03-19,60.0
2017-03-26,39.0
2017-04-02,40.0
2017-04-09,35.0
2017-04-16,28.0
2017-04-23,22.0
2017-04-30,35.0
2017-05-07,27.0
2017-05-14,24.0
2017-05-21,41.0
2017-05-28,13.0
2017-06-04,42.0
2017-06-11,32.0
2017-06-18,47.0
2017-06-25,42.0
2017-07-02,31.0
2017-07-09,48.0
2017-07-16,40.0
2017-07-23,45.0
2017-07-30,48.0
2017-08-06,58.0
2017-08-13,28.0
2017-08-20,55.0
2017-08-27,38.0
2017-09-03,38.0
2017-09-10,32.0
2017-09-24,28.0
2017-10-01,32.0
2017-10-08,32.0
2017-10-15,35.0
2017-10-22,9.0
2017-10-29,34.0
2017-11-05,30.0
2017-11-12,95.0
2017-11-19,9.0
2017-11-26,29.0
2017-12-03,34.0
2017-12-10,8.0
2017-12-17,100.0
2017-12-24,44.0
2017-12-31,44.0
2018-01-07,31.169416529087847
2018-01-14,23.98249499283188
2018-01-21,74.83008055459163
2018-01-28,50.84758556175976
2018-02-04,45.08239440956778
2018-02-11,92.08651920319954
2018-02-18,66.18229382630368
2018-02-25,45.08239440956778
2018-03-04,39.81720325737581
2018-03-11,27.825955760959864
2018-03-18,36.93460768127982
2018-03-25,32.63028172111984
2018-04-01,55.65191152191973
2018-04-08,52.76931594582374
2018-04-15,72.90835017052765
2018-04-22,15.834708264543924
2018-04-29,35.01287729721583
2018-05-06,32.13028172111984
2018-05-13,23.021629800799886
2018-05-20,33.09114691315184
2018-05-27,58.034507098015716
2018-06-03,82.9778672828796
2018-06-10,64.26056344223969
2018-06-17,30.20855133705585
2018-06-24,35.01287729721583
2018-07-01,33.09114691315184
2018-07-08,36.93460768127982
2018-07-15,50.84758556175976
2018-07-22,23.521629800799886
2018-07-29,29.247686145023856
2018-08-05,65.22142863427169
2018-08-12,38.356338065343806
2018-08-19,35.01287729721583
2018-08-26,23.98249499283188
2018-09-02,38.856338065343806
2018-09-16,38.356338065343806
2018-09-23,39.81720325737581
2018-09-30,41.7389336414398
2018-10-07,27.825955760959864
2018-10-14,39.31720325737581
2018-10-21,33.09114691315184
2018-10-28,55.15191152191973
2018-11-04,69.56488940239967
2018-11-11,66.18229382630368
2018-11-18,37.89547287331182
2018-11-25,44.12152921753578
2018-12-02,59.95623748207971
2018-12-09,23.021629800799886
2018-12-16,22.06076460876789
2018-12-23,37.89547287331182
2018-12-30,72.90835017052765
2019-01-06,32.13028172111984
2019-01-13,30.70855133705585
2019-01-20,82.9778672828796
2019-01-27,45.08239440956778
2019-02-03,43.16066402550379
2019-02-10,40.7780684494078
2019-02-17,62.338833058175695
2019-02-24,29.747686145023856
2019-03-03,26.86509056892787
2019-03-10,42.19979883347179
2019-03-17,48.925855177695766
2019-03-24,40.7780684494078
2019-03-31,18.71730384063991
2019-04-07,20.1390342247039
2019-04-14,35.01287729721583
2019-04-21,23.021629800799886
2019-04-28,29.247686145023856
2019-05-05,63.79969825020769
2019-05-12,36.93460768127982
2019-05-19,32.13028172111984
2019-05-26,17.756438648607915
2019-06-02,36.93460768127982
2019-06-09,37.39547287331182
2019-06-16,56.112776713951725
2019-06-23,38.356338065343806
2019-06-30,37.39547287331182
2019-07-07,24.943360184863877
2019-07-14,41.2389336414398
2019-07-21,47.96498998566376
2019-07-28,39.31720325737581
2019-08-04,63.79969825020769
2019-08-11,27.325955760959864
2019-08-18,63.79969825020769
2019-08-25,33.09114691315184
2019-09-01,32.13028172111984
2019-09-08,17.756438648607915
2019-09-15,29.747686145023856
2019-09-22,68.60402421036767
2019-09-29,31.169416529087847
2019-10-06,12.952112688447937
2019-10-13,43.16066402550379
2019-10-20,41.2389336414398
2019-10-27,37.89547287331182
2019-11-03,55.65191152191973
2019-11-10,57.07364190598372
2019-11-17,45.08239440956778
2019-11-24,71.94748497849565
2019-12-01,45.08239440956778
2019-12-08,43.16066402550379
2019-12-15,41.7389336414398
2019-12-22,39.81720325737581
2019-12-29,31.169416529087847
2020-01-05,16.79557345657592
2020-01-12,54.19104632988773
2020-01-19,39.81720325737581
2020-01-26,45.08239440956778
2020-02-02,48.925855177695766
2020-02-09,31.169416529087847
