,MVT_GT_Raleigh-Durham (Fayetteville) NC
2017-01-01,20.0
2017-01-22,35.0
2017-02-26,20.0
2017-03-05,16.0
2017-03-26,16.0
2017-04-02,53.0
2017-04-09,38.0
2017-04-16,19.0
2017-05-14,41.0
2017-06-18,60.0
2017-08-20,43.0
2017-09-03,17.0
2017-10-01,100.0
2017-10-15,27.0
2017-10-29,32.0
2017-11-19,46.0
2017-12-03,29.0
2018-01-21,37.03128051994789
2018-02-04,46.995016373505365
2018-02-18,28.729376113531416
2018-03-11,23.082050324967433
2018-03-18,24.24388177210843
2018-05-20,22.751134601396934
2018-06-03,15.111061642121456
2018-06-10,26.236628942819923
2018-06-17,19.096555983544445
2018-06-24,15.611061642121456
2018-07-15,25.905713219249428
2018-07-29,48.98776354421686
2018-08-05,17.93472453640345
2018-08-12,18.765640259973946
2018-09-23,18.765640259973946
2018-10-21,16.272893089262453
2018-10-28,22.751134601396934
2018-11-04,21.920218877826436
2018-12-02,16.272893089262453
2018-12-09,37.86219624351839
2018-12-30,30.72212328424291
2019-01-06,17.93472453640345
2019-01-20,15.111061642121456
2019-02-24,21.089303154255937
2019-03-31,45.00226920279387
2019-04-07,22.251134601396934
2019-04-21,14.280145918550957
2019-06-16,30.72212328424291
2019-06-23,56.95875222706283
2019-07-14,31.05303900781341
2019-08-11,27.89846038996092
2019-08-18,33.04578617852491
2019-09-01,26.736628942819923
2019-09-22,14.780145918550957
2019-09-29,13.118314471409962
2019-10-20,21.089303154255937
2019-10-27,23.912966048537932
2019-11-10,25.07479749567893
2019-11-17,21.089303154255937
2019-11-24,17.93472453640345
2019-12-08,17.93472453640345
2019-12-29,29.891207560672413
2020-01-05,35.0385333492364
2020-01-19,15.111061642121456
2020-01-26,14.280145918550957
2020-02-02,21.089303154255937
2020-02-23,12.287398747839465
2020-03-01,13.94923019498046
2020-03-22,18.765640259973946
2020-03-29,15.111061642121456
2020-04-12,15.111061642121456
2020-05-31,31.05303900781341
2020-06-07,11.125567300698467
2020-07-12,21.089303154255937
2020-07-26,29.891207560672413
2020-08-16,15.941977365691955
2020-08-23,16.772893089262453
2020-09-13,29.891207560672413
2020-09-20,36.2003647963774
2020-10-04,13.618314471409962
2020-10-11,21.920218877826436
2020-10-25,26.236628942819923
2020-11-01,25.07479749567893
2020-12-06,58.12058367420383
2020-12-20,16.272893089262453
2021-01-10,38.19311196708889
2021-01-17,50.98051071492836
2021-01-31,15.941977365691955
2021-02-14,53.804173609210345
2021-02-21,66.09157235704981
2021-02-28,24.74388177210843
2021-03-07,25.07479749567893
2021-03-14,43.00952203208237
2021-03-21,17.93472453640345
2021-03-28,33.04578617852491
2021-04-04,29.891207560672413
2021-05-02,38.69311196708889
2021-05-16,31.88395473138391
2021-05-23,39.854943414229886
2021-06-27,33.04578617852491
2021-07-04,31.88395473138391
2021-07-25,20.25838743068544
2021-08-01,19.927471707114943
2021-08-15,56.95875222706283
2021-08-29,17.103808812832952
2021-10-03,45.83318492636437
2021-10-24,33.04578617852491
2021-11-21,20.75838743068544
2021-12-05,15.111061642121456
2021-12-26,38.19311196708889
2022-01-30,25.811426438498852
2022-02-13,26.473257885639846
2022-02-20,30.444246568485823
2022-03-06,46.99003274701073
2022-03-20,13.236628942819923
2022-04-03,31.10607801562682
2022-04-10,60.22666168983065
2022-04-24,15.222123284242912
2022-05-08,36.40072959275479
2022-06-05,19.854943414229886
2022-06-19,24.487763544216858
2022-07-10,17.869449072806898
2022-07-17,35.738898145613796
2022-08-21,46.99003274701073
2022-08-28,27.79692077992184
2022-09-11,14.560291837101916
2022-09-18,18.53128051994789
2022-10-09,17.869449072806898
2022-11-13,13.236628942819923
2022-11-20,21.840437755652875
2022-12-04,16.545786178524903
2022-12-18,17.2076176256659
2022-12-25,28.458752227062835
