,MVT_GT_Albuquerque-Santa Fe NM
2017-01-29,61.0
2017-03-26,42.0
2017-04-09,28.0
2017-04-16,100.0
2017-05-21,100.0
2017-06-25,68.0
2017-07-02,57.0
2017-07-23,34.0
2017-07-30,36.0
2017-08-20,48.0
2017-10-01,77.0
2017-10-15,26.0
2017-12-31,51.0
2018-01-14,67.22297351893349
2018-01-28,24.924253401712335
2018-02-04,24.924253401712335
2018-02-11,43.390351231588404
2018-02-18,44.98198234595566
2018-03-04,43.890351231588404
2018-04-01,27.107515630446844
2018-04-08,39.023826774119385
2018-05-13,28.1991467448141
2018-06-03,37.43219565975213
2018-06-10,35.24893343101762
2018-07-01,22.24099117297783
2018-07-22,22.74099117297783
2018-08-12,52.03176903215918
2018-09-02,26.01588451607959
2018-10-21,82.91417800570778
2018-11-04,23.33262228734508
2019-01-27,30.882408973548607
2019-02-10,22.24099117297783
2019-03-03,55.30666237526094
2019-03-31,28.6991467448141
2019-04-07,52.03176903215918
2019-04-21,30.882408973548607
2019-05-19,28.6991467448141
2019-06-09,31.97404008791586
2019-06-16,56.8982934896282
2019-07-21,36.34056454538488
2019-08-11,23.83262228734508
2019-08-25,56.8982934896282
2019-09-01,49.84850680342467
2019-09-22,20.057728944243323
2019-11-17,27.107515630446844
2020-01-26,75.86439131950426
2020-02-09,34.15730231665037
2020-02-23,73.18112909076976
2020-03-01,35.24893343101762
2020-03-29,36.84056454538488
2020-04-19,16.782835601141556
2020-06-14,22.74099117297783
2020-06-21,23.33262228734508
2020-07-05,16.782835601141556
2020-07-12,20.057728944243323
2020-08-02,20.057728944243323
2020-08-16,21.149360058610576
2020-09-06,23.83262228734508
2020-09-20,25.51588451607959
2020-09-27,43.890351231588404
2020-11-08,26.01588451607959
2020-11-29,39.023826774119385
2020-12-06,24.924253401712335
2020-12-20,99.19701360684934
2021-01-03,48.25687568905742
2021-01-17,24.924253401712335
2021-01-24,60.17318683272996
2021-02-14,44.98198234595566
2021-03-14,18.966097829876066
2021-04-18,26.01588451607959
2021-05-02,21.649360058610576
2021-05-09,26.01588451607959
2021-05-30,18.966097829876066
2021-06-13,42.79872011722115
2021-07-04,36.84056454538488
2021-07-11,30.882408973548607
2021-08-08,30.882408973548607
2021-08-15,31.97404008791586
2021-08-22,21.649360058610576
2021-08-29,29.790777859181354
2021-09-05,49.34850680342467
2021-09-26,22.24099117297783
2021-10-31,34.65730231665037
2021-12-12,27.107515630446844
2021-12-19,57.98992460399545
2022-01-09,62.71289812292894
2022-01-16,37.864391319504264
2022-02-06,62.71289812292894
2022-02-13,55.61332475052189
2022-02-20,16.565671202283117
2022-02-27,26.031769032159183
2022-04-03,24.848506803424673
2022-04-24,16.565671202283117
2022-05-08,118.32622287345083
2022-05-22,61.52963589419443
2022-06-26,28.398293489628198
2022-07-24,24.848506803424673
2022-07-31,22.481982345955657
2022-08-07,17.748933431017623
2022-08-28,29.581555718362708
2022-10-09,49.697013606849346
2022-11-13,43.78070246317681
