,MVT_GT_El Paso TX
2017-01-22,31.0
2017-01-29,28.0
2017-02-12,61.0
2017-02-19,25.0
2017-04-02,21.0
2017-04-16,27.0
2017-04-30,24.0
2017-05-14,41.0
2017-06-04,73.0
2017-07-30,30.0
2017-09-03,35.0
2017-09-24,100.0
2017-11-05,38.0
2017-11-12,60.0
2017-12-03,97.0
2017-12-17,48.0
2017-12-31,31.0
2018-02-04,30.897090103903587
2018-03-04,65.0538476482533
2018-06-17,24.81767208312287
2018-06-24,24.31767208312287
2018-09-09,22.937838362899807
2018-10-28,28.077339523568995
2018-11-11,22.937838362899807
2018-12-23,35.09667440446124
2019-01-27,39.7962587050189
2019-02-03,84.23201857070697
2019-05-05,38.85634184490736
2019-05-12,43.05592614546502
2019-06-16,30.897090103903587
2019-07-14,29.017256383680525
2019-07-21,87.99168601115309
2019-08-18,40.736175565130424
2019-09-22,20.618087782565212
2019-11-03,23.877755223011338
2020-01-19,22.937838362899807
2020-01-26,18.23825406234215
2020-03-08,20.118087782565212
2020-05-03,14.978586621896028
2020-05-17,26.197505803345933
2020-05-24,20.118087782565212
2020-07-05,73.01309938925708
2020-07-12,19.17817092245368
2020-07-19,55.21476218702645
2020-07-26,22.937838362899807
2020-08-23,37.41642498479584
2020-10-04,19.17817092245368
2020-11-15,29.957173243792056
2020-11-22,34.15675754434971
2020-12-13,20.118087782565212
2021-01-03,29.957173243792056
2021-01-10,21.058004642676742
2021-01-17,21.058004642676742
2021-01-31,45.875676725799615
2021-02-07,18.73825406234215
2021-02-14,48.695427306134206
2021-02-21,44.935759865688084
2021-03-21,50.57526102635727
2021-05-09,61.79418020780717
2021-05-30,21.997921502788273
2021-06-06,27.137422663457464
2021-06-13,34.65675754434971
2021-07-18,36.9765081246843
2021-08-01,22.937838362899807
2021-08-15,23.377755223011338
2021-09-12,21.058004642676742
2021-09-19,29.957173243792056
2021-10-24,40.736175565130424
2021-11-07,28.077339523568995
2021-12-12,55.71476218702645
2022-01-09,45.75135345159923
2022-01-23,58.069025534722094
2022-02-06,29.91434648758411
2022-02-27,23.755510446022676
2022-03-27,19.356341844907366
2022-04-17,60.708526695391285
2022-06-19,21.11600928535349
2022-07-17,57.18919181449903
2022-08-07,67.74719645717578
2022-09-11,32.553847648253296
2022-09-18,57.18919181449903
2022-10-02,36.95301624936861
2022-11-06,40.472351130260854
2022-11-27,23.755510446022676
2022-12-11,26.395011606691863
2022-12-18,30.794180207807173
