,MVT_GT_San Antonio TX
2017-01-08,50.0
2017-01-29,36.0
2017-02-05,25.0
2017-02-19,21.0
2017-03-05,48.0
2017-03-26,42.0
2017-04-09,22.0
2017-04-30,52.0
2017-05-14,31.0
2017-05-21,73.0
2017-05-28,33.0
2017-06-04,61.0
2017-06-18,23.0
2017-06-25,65.0
2017-07-02,61.0
2017-08-20,75.0
2017-09-03,39.0
2017-10-08,100.0
2017-10-15,21.0
2017-11-05,26.0
2017-11-12,26.0
2017-11-19,33.0
2017-11-26,26.0
2017-12-24,38.0
2017-12-31,68.0
2018-01-21,38.90245887759204
2018-01-28,26.09665974237463
2018-04-08,25.11159827043483
2018-04-15,47.768012125050255
2018-04-29,25.11159827043483
2018-05-13,24.126536798495028
2018-06-24,28.066782686254232
2018-07-08,44.812827709230845
2018-07-22,36.93233593371244
2018-07-29,32.00702857401343
2018-08-05,22.156413854615423
2018-08-12,39.88752034953184
2018-08-19,25.61159827043483
2018-09-02,42.84270476535124
2018-09-16,34.462212989832835
2018-09-23,19.20122943879602
2018-10-07,33.977151517893034
2018-10-14,45.797889181170646
2018-11-11,43.327766237291044
2018-12-23,29.051844158194033
2018-12-30,22.656413854615423
2019-01-13,38.90245887759204
2019-01-27,25.11159827043483
2019-02-17,29.051844158194033
2019-02-24,50.22319654086966
2019-03-17,22.156413854615423
2019-05-12,30.036905630133834
2019-05-26,45.297889181170646
2019-06-02,21.17135238267562
2019-06-23,30.536905630133834
2019-06-30,32.00702857401343
2019-07-14,42.84270476535124
2019-08-04,34.462212989832835
2019-08-11,39.38752034953184
2019-08-18,30.036905630133834
2019-08-25,37.91739740565224
2019-09-08,18.21616796685622
2019-10-06,17.731106494916418
2019-10-27,24.126536798495028
2019-11-17,53.17838095668906
2019-11-24,19.70122943879602
2019-12-15,25.11159827043483
2019-12-22,21.67135238267562
2020-01-12,25.61159827043483
2020-01-26,18.21616796685622
2020-02-02,32.00702857401343
2020-02-23,17.731106494916418
2020-03-08,35.947274461772636
2020-04-05,19.20122943879602
2020-04-19,25.11159827043483
2020-05-03,28.066782686254232
2020-05-10,14.775922079097016
2020-06-07,30.036905630133834
2020-07-19,59.08874978832787
2020-07-26,23.141475326555227
2020-08-02,17.731106494916418
2020-08-16,54.16344242862886
2020-09-13,44.312827709230845
2020-09-20,27.08172121431443
2020-09-27,30.036905630133834
2020-10-18,43.827766237291044
2020-10-25,29.051844158194033
2020-11-15,24.626536798495028
2020-12-06,22.156413854615423
2021-01-31,26.09665974237463
2021-03-07,37.41739740565224
2021-03-21,38.90245887759204
2021-04-04,92.08083983428111
2021-04-11,48.253073596990056
2021-04-18,21.17135238267562
2021-04-25,59.08874978832787
2021-05-02,35.947274461772636
2021-05-09,31.021967102073635
2021-05-23,21.17135238267562
2021-06-13,31.021967102073635
2021-07-18,30.536905630133834
2021-08-01,32.99209004595323
2021-08-08,32.00702857401343
2021-08-29,44.312827709230845
2021-10-03,27.08172121431443
2021-10-31,37.91739740565224
2021-11-14,22.656413854615423
2021-11-28,24.626536798495028
2021-12-26,44.312827709230845
2022-01-16,21.342704765351247
2022-01-23,26.19331948474926
2022-01-30,77.60983551036817
2022-02-27,15.521967102073635
2022-03-20,27.163442428628862
2022-03-27,35.89454892354528
2022-04-03,25.223196540869658
2022-04-17,33.954303035786076
2022-04-24,15.521967102073635
2022-05-01,50.446393081739316
2022-05-08,36.86467186742488
2022-05-15,25.223196540869658
2022-06-05,62.08786840829454
2022-06-12,52.38663896949852
2022-06-26,18.43233593371244
2022-07-03,46.56590130622091
2022-07-24,23.282950653110454
2022-07-31,38.804917755184086
2022-08-07,32.01405714802687
2022-08-14,64.99823723993335
2022-08-21,20.372581821471645
2022-09-04,59.177499576655734
2022-09-18,46.56590130622091
2022-10-02,34.92442597966568
2022-10-09,29.103688316388066
2022-10-16,97.01229438796022
2022-10-30,23.282950653110454
2022-11-27,24.253073596990056
2022-12-04,64.99823723993335
2022-12-18,61.11774546441494
2022-12-25,52.38663896949852
