,MVT_GT_Washington DC (Hagerstown MD)
2017-01-01,31.0
2017-01-08,33.0
2017-01-15,16.0
2017-01-22,34.0
2017-01-29,70.0
2017-02-12,16.0
2017-02-19,36.0
2017-03-12,42.0
2017-03-19,43.0
2017-03-26,45.0
2017-04-16,46.0
2017-04-23,40.0
2017-04-30,63.0
2017-05-07,31.0
2017-05-14,37.0
2017-05-21,43.0
2017-05-28,75.0
2017-06-04,72.0
2017-06-11,21.0
2017-06-18,65.0
2017-07-02,40.0
2017-07-09,37.0
2017-07-23,23.0
2017-08-06,37.0
2017-08-13,21.0
2017-08-20,40.0
2017-09-03,57.0
2017-09-10,55.0
2017-09-17,47.0
2017-09-24,20.0
2017-10-01,25.0
2017-10-15,35.0
2017-10-22,38.0
2017-10-29,16.0
2017-11-12,46.0
2017-11-19,26.0
2017-11-26,35.0
2017-12-03,21.0
2017-12-10,33.0
2017-12-17,59.0
2017-12-24,34.0
2018-01-07,19.184618963158687
2018-01-14,53.40171934210747
2018-01-28,22.29872212368514
2018-02-04,45.09744424737028
2018-02-11,26.450859671053735
2018-02-25,19.684618963158687
2018-03-11,37.331203539475226
2018-03-18,52.86368495526531
2018-04-01,27.988894057895884
2018-04-08,89.6568541078984
2018-04-15,16.57051580263224
2018-04-22,19.684618963158687
2018-04-29,33.67906599210663
2018-05-06,18.64658457631654
2018-05-13,33.17906599210663
2018-05-20,20.222653350000837
2018-06-17,49.24958179473887
2018-07-01,60.129925663160364
2018-07-08,55.47778811579177
2018-07-15,25.912825284211586
2018-07-22,37.831203539475226
2018-07-29,27.488894057895884
2018-08-05,93.308991655267
2018-08-12,45.09744424737028
2018-08-19,32.14103160526448
2018-08-26,57.01582250263391
2018-09-02,24.874790897369436
2018-09-09,38.869237926317375
2018-09-30,45.09744424737028
2018-10-07,35.25513476579093
2018-10-14,27.988894057895884
2018-10-21,31.10299721842233
2018-10-28,43.02137547368597
2018-11-04,52.86368495526531
2018-11-11,41.98334108684382
2018-11-18,41.98334108684382
2018-11-25,23.336756510527287
2018-12-02,39.407272313159524
2018-12-09,25.912825284211586
2018-12-30,20.222653350000837
2019-01-06,63.74402882368681
2019-01-20,18.14658457631654
2019-01-27,16.57051580263224
2019-02-03,20.722653350000837
2019-03-10,35.25513476579093
2019-03-17,24.874790897369436
2019-03-24,22.79872212368514
2019-03-31,23.836756510527287
2019-04-14,31.10299721842233
2019-04-21,19.684618963158687
2019-05-05,39.907272313159524
2019-06-30,75.16240707895045
2019-07-07,19.184618963158687
2019-07-14,64.28206321052896
2019-07-21,74.1243726921083
2019-07-28,29.026928444738033
2019-08-04,58.053856889476066
2019-08-11,40.94530670000167
2019-09-01,66.85813198421326
2019-09-29,20.722653350000837
2019-10-13,19.684618963158687
2019-10-20,19.684618963158687
2019-11-03,45.59744424737028
2019-11-10,32.64103160526448
2019-11-17,97.96112920263559
2019-11-24,37.831203539475226
2019-12-01,58.053856889476066
2019-12-08,47.673513021054575
2019-12-15,38.869237926317375
2019-12-22,35.75513476579093
2019-12-29,25.412825284211586
2020-01-05,82.42864778684549
2020-01-12,22.79872212368514
2020-01-19,36.79316915263308
2020-01-26,59.09189127631821
2020-02-02,75.16240707895045
2020-02-16,33.67906599210663
2020-02-23,23.836756510527287
2020-03-08,33.17906599210663
2020-03-15,39.407272313159524
2020-03-29,31.10299721842233
2020-04-12,33.17906599210663
2020-04-26,29.026928444738033
2020-05-03,20.222653350000837
2020-05-10,15.032481415790091
2020-05-24,47.173513021054575
2020-05-31,47.173513021054575
2020-06-07,26.950859671053735
2020-06-14,46.63547863421242
2020-06-21,25.412825284211586
2020-06-28,27.988894057895884
2020-07-05,53.90171934210747
2020-07-12,31.60299721842233
2020-07-19,61.16796005000251
2020-07-26,31.10299721842233
2020-08-02,32.14103160526448
2020-08-09,49.24958179473887
2020-08-16,51.32565056842317
2020-08-23,31.10299721842233
2020-08-30,47.673513021054575
2020-09-06,20.222653350000837
2020-09-13,34.21710037894878
2020-09-20,55.97778811579177
2020-09-27,59.59189127631821
2020-10-18,37.331203539475226
2020-11-01,40.44530670000167
2020-11-08,29.026928444738033
2020-11-15,31.10299721842233
2020-11-29,29.026928444738033
2020-12-06,66.85813198421326
2020-12-13,73.08633830526615
2020-12-27,69.4722351447397
2021-01-03,29.026928444738033
2021-01-10,37.831203539475226
2021-01-17,36.79316915263308
2021-01-24,64.28206321052896
2021-01-31,46.13547863421242
2021-02-14,33.67906599210663
2021-02-21,61.16796005000251
2021-02-28,65.8200975973711
2021-03-07,18.14658457631654
2021-03-21,49.24958179473887
2021-03-28,54.93975372894961
2021-04-11,18.14658457631654
2021-04-18,33.67906599210663
2021-04-25,65.8200975973711
2021-05-02,48.71154740789672
2021-05-09,33.17906599210663
2021-05-30,77.23847585263475
2021-06-06,26.950859671053735
2021-06-13,19.684618963158687
2021-06-27,69.9722351447397
2021-07-11,52.36368495526531
2021-07-18,83.96668217368764
2021-07-25,55.97778811579177
2021-08-08,19.684618963158687
2021-08-15,27.988894057895884
2021-08-29,100.03719797631989
2021-09-05,67.39616637105541
2021-09-12,57.01582250263391
2021-09-19,66.35813198421326
2021-09-26,21.260687736842986
2021-10-03,35.25513476579093
2021-10-10,38.869237926317375
2021-10-17,24.874790897369436
2021-11-07,77.23847585263475
2021-11-21,57.01582250263391
2021-12-12,23.336756510527287
2021-12-19,72.04830391842401
2021-12-26,32.64103160526448
2022-01-02,34.43420075789756
2022-01-09,73.1726766105323
2022-01-16,31.205994436844662
2022-01-23,50.57523236316204
2022-01-30,53.80343868421493
2022-02-06,46.270957268424844
2022-02-13,37.66240707895045
2022-02-20,43.04275094737194
2022-02-27,61.335920100005026
2022-03-06,46.270957268424844
2022-03-13,63.48805764737362
2022-03-20,68.86840151579511
2022-03-27,17.21710037894878
2022-04-03,62.411988873689324
2022-04-10,46.270957268424844
2022-05-01,46.270957268424844
2022-05-08,69.94447028947941
2022-05-15,94.69405208421828
2022-05-22,48.42309481579344
2022-05-29,45.194888494740546
2022-06-12,27.977788115791764
2022-06-19,38.73847585263475
2022-07-03,81.78122680000669
2022-07-10,61.335920100005026
2022-07-24,35.510269531581855
2022-07-31,41.966682173687644
2022-08-07,88.2376394421125
2022-08-14,39.81454462631905
2022-08-21,36.58633830526615
2022-08-28,53.80343868421493
2022-09-11,66.71626396842652
2022-09-18,73.1726766105323
2022-10-02,46.270957268424844
2022-10-09,19.369237926317375
2022-10-16,26.901719342107466
2022-11-06,22.597444247370273
2022-11-13,39.81454462631905
2022-11-20,33.35813198421326
2022-11-27,46.270957268424844
2022-12-04,107.60687736842986
2022-12-11,69.94447028947941
2022-12-18,29.053856889476062
2022-12-25,74.2487453842166
