,MVT_GT_Portland OR
2017-01-08,50.0
2017-01-15,41.0
2017-02-12,24.0
2017-02-19,24.0
2017-02-26,48.0
2017-03-05,34.0
2017-03-19,25.0
2017-03-26,18.0
2017-04-02,31.0
2017-04-23,32.0
2017-05-14,54.0
2017-05-21,29.0
2017-05-28,47.0
2017-06-04,96.0
2017-06-25,64.0
2017-07-02,29.0
2017-07-09,38.0
2017-07-16,32.0
2017-07-23,52.0
2017-07-30,37.0
2017-08-06,58.0
2017-08-13,30.0
2017-08-20,17.0
2017-09-17,27.0
2017-09-24,16.0
2017-10-01,27.0
2017-10-08,57.0
2017-11-12,40.0
2017-11-19,21.0
2017-11-26,19.0
2017-12-03,27.0
2017-12-10,46.0
2017-12-17,36.0
2017-12-31,40.0
2018-01-07,37.03748413851172
2018-01-14,31.291190192065542
2018-01-21,20.79860229917318
2018-02-04,41.09720459834636
2018-02-11,27.731469732230906
2018-03-11,43.97035157156945
2018-03-25,34.66433716528863
2018-04-15,19.112028812561633
2018-04-29,41.59720459834636
2018-05-06,28.91804321884245
2018-05-13,24.358322759007812
2018-06-17,17.92545532595009
2018-06-24,24.858322759007812
2018-07-01,21.985175785784726
2018-07-08,31.291190192065542
2018-07-15,31.791190192065542
2018-07-22,57.8360864376849
2018-08-12,38.724057625123265
2018-08-19,27.231469732230906
2018-09-02,35.35091065190018
2018-09-09,45.156925058180995
2018-09-23,21.485175785784726
2018-09-30,19.112028812561633
2018-10-07,46.34349854479254
2018-10-14,26.044896245619363
2018-10-21,28.91804321884245
2018-10-28,43.97035157156945
2018-11-04,42.2837780849579
2018-11-11,24.858322759007812
2018-11-18,28.91804321884245
2018-11-25,53.77636597785026
2018-12-02,19.612028812561633
2018-12-09,45.156925058180995
2018-12-16,50.403219004627175
2018-12-30,53.27636597785026
2019-01-20,30.104616705453996
2019-02-03,39.910631111734816
2019-03-03,24.858322759007812
2019-03-10,87.4407031431389
2019-03-24,45.156925058180995
2019-04-07,41.09720459834636
2019-04-21,17.92545532595009
2019-05-05,96.06014406280818
2019-05-12,53.77636597785026
2019-05-19,45.656925058180995
2019-06-02,35.85091065190018
2019-06-09,21.985175785784726
2019-06-16,47.53007203140409
2019-06-30,19.612028812561633
2019-07-07,53.27636597785026
2019-07-21,75.761541763635
2019-07-28,24.858322759007812
2019-08-04,65.95552735735417
2019-08-11,61.895806897519535
2019-08-25,81.00783571008117
