,MVT_GT_Norfolk-Portsmouth-Newport News VA
2017-03-05,36.0
2017-03-19,77.0
2017-03-26,32.0
2017-04-16,62.0
2017-05-14,32.0
2017-05-21,31.0
2017-06-11,64.0
2017-07-16,59.0
2017-08-20,39.0
2017-09-24,31.0
2017-10-01,33.0
2017-10-08,93.0
2017-10-29,44.0
2017-11-12,26.0
2017-11-19,28.0
2017-12-17,37.0
2017-12-24,42.0
2018-01-21,48.27756796065324
2018-01-28,56.32382928742878
2018-02-11,25.313160868122544
2018-02-25,24.13878398032662
2018-03-04,63.1957137264084
2018-03-25,43.580060409469546
2018-04-01,44.25443729726547
2018-04-08,37.88255285828585
2018-05-20,40.2313066338777
2018-06-10,40.2313066338777
2018-06-24,35.033799082694
2018-07-08,44.75443729726547
2018-07-22,32.68504530710216
2018-08-05,31.010668419306235
2018-08-19,48.27756796065324
2018-09-02,28.66191464371439
2018-09-09,32.18504530710216
2018-09-23,43.080060409469546
2018-11-18,37.38255285828585
2018-12-30,56.32382928742878
2019-01-20,39.05692974608178
2019-03-03,47.603191072857314
2019-03-24,40.2313066338777
2019-04-28,29.836291531510312
2019-05-26,28.66191464371439
2019-06-09,32.18504530710216
2019-06-16,40.2313066338777
2019-06-30,48.77756796065324
2019-07-07,99.90388969689832
2019-07-21,49.45194484844916
2019-08-04,55.14945239963286
2019-08-11,47.103191072857314
2019-09-29,36.70817597048993
2019-10-06,59.172583063020625
2019-10-27,36.70817597048993
2019-11-03,44.75443729726547
2019-12-01,35.033799082694
2019-12-08,26.987537755918467
2019-12-15,39.05692974608178
2020-02-09,33.85942219489809
2020-02-23,36.70817597048993
2020-03-01,43.080060409469546
2020-03-29,39.55692974608178
2020-05-31,89.00887459453094
2020-06-07,18.941276429142924
2020-08-02,33.85942219489809
2020-08-09,40.7313066338777
2020-08-30,54.475075511836934
2020-10-11,36.20817597048993
2020-10-25,33.35942219489809
2020-11-29,44.25443729726547
2020-12-13,43.080060409469546
2020-12-20,48.27756796065324
2020-12-27,31.010668419306235
2021-01-03,51.62632173624509
2021-01-10,26.987537755918467
2021-01-17,33.35942219489809
2021-01-31,87.83449770673502
2021-02-07,33.85942219489809
2021-02-14,28.16191464371439
2021-02-28,32.18504530710216
2021-03-21,31.010668419306235
2021-04-04,31.010668419306235
2021-04-25,24.13878398032662
2021-05-09,51.12632173624509
2021-07-04,91.85762837012278
2021-07-11,41.90568352167362
2021-07-25,87.33449770673502
2021-08-01,71.74197505318394
2021-08-08,44.75443729726547
2021-08-15,72.91635194097987
2021-09-05,43.080060409469546
2021-09-12,94.70638214571463
2021-10-10,60.84695995081655
2021-11-21,67.71884438979617
2021-11-28,29.836291531510312
2021-12-12,26.987537755918467
2021-12-26,41.90568352167362
2022-01-16,33.71884438979617
2022-02-06,37.7651057165717
2022-02-13,21.580060409469546
2022-04-17,72.83270388195972
2022-05-01,21.580060409469546
2022-05-08,44.50887459453094
2022-05-15,33.71884438979617
2022-05-29,24.27756796065324
2022-06-05,35.06759816538801
2022-06-19,21.580060409469546
2022-06-26,53.95015102367387
2022-07-10,33.71884438979617
2022-07-17,33.71884438979617
2022-07-31,33.71884438979617
2022-08-14,134.87537755918467
2022-08-21,111.94656337412327
2022-10-02,35.06759816538801
2022-10-09,43.16012081893909
2022-10-16,47.206382145714635
2022-10-23,24.27756796065324
2022-11-06,75.5302114331434
2022-11-27,45.85762837012278
2022-12-04,84.97148786228634
2022-12-18,82.27398031110265
