,MVT_GT_Raleigh-Durham (Fayetteville) NC
2017-01-08,46.0
2017-01-29,36.0
2017-02-26,33.0
2017-03-05,30.0
2017-03-19,25.0
2017-04-02,66.0
2017-05-21,25.0
2017-05-28,29.0
2017-06-25,34.0
2017-07-09,29.0
2017-07-16,52.0
2017-08-06,83.0
2017-08-20,100.0
2017-10-08,43.0
2017-10-15,40.0
2017-11-19,50.0
2017-12-03,51.0
2017-12-10,77.0
2017-12-24,41.0
2018-02-04,46.20128080132673
2018-03-04,37.73949603184082
2018-03-25,44.80892384742955
2018-04-15,51.87835166301828
2018-04-22,42.91656689353236
2018-04-29,17.92356953897182
2018-06-17,26.885354308457728
2018-06-24,39.63185298573801
2018-07-15,28.277711262354913
2018-07-22,68.8557427250415
2018-08-12,36.293317554892226
2018-08-26,26.385354308457728
2018-09-02,45.75510232437814
2018-10-14,29.7238897393035
2018-10-21,24.046818877611955
2018-11-04,30.67006821625209
2018-11-18,52.32453013996687
2018-11-25,16.97739106202323
2018-12-30,24.992997354560547
2019-02-10,45.75510232437814
2019-02-24,24.046818877611955
2019-03-03,89.1178476948591
2019-03-10,49.985994709121094
2019-03-17,17.92356953897182
2019-03-24,32.062425170149275
2019-03-31,22.654461923714774
2019-04-07,22.154461923714774
2019-04-28,33.95478212404646
2019-05-12,31.116246693200686
2019-05-26,21.70828344676618
2019-06-23,39.13185298573801
2019-07-07,33.95478212404646
2019-07-14,20.762104969817592
2019-08-11,64.12485034029855
2019-08-25,33.00860364709787
2019-09-01,57.055422524709826
2019-09-22,17.42356953897182
2019-10-13,32.062425170149275
2019-10-20,45.25510232437814
2019-10-27,18.36974801592041
2019-11-03,33.95478212404646
2019-11-10,60.84013643250418
2019-11-17,27.33153278540632
2019-12-01,41.97038841658377
2019-12-29,33.00860364709787
2020-01-05,28.777711262354913
2020-01-19,23.600640400663366
2020-01-26,34.90096060099505
2020-02-09,17.92356953897182
2020-02-16,26.885354308457728
2020-02-23,19.815926492869004
2020-04-12,38.68567450878941
2020-05-24,33.00860364709787
2020-05-31,83.94077683316755
2020-06-07,19.315926492869004
2020-06-28,24.046818877611955
2020-07-05,24.992997354560547
2020-07-12,40.078031462686596
2020-07-19,28.277711262354913
2020-07-26,27.83153278540632
2020-08-09,47.64745927827532
2020-08-16,46.20128080132673
2020-08-23,47.14745927827532
2020-09-06,16.031212585074638
2020-09-13,15.085034108126045
2020-09-27,57.055422524709826
2020-10-18,21.20828344676618
2020-10-25,26.885354308457728
2020-11-15,21.20828344676618
2020-11-22,39.13185298573801
2020-12-13,45.25510232437814
2020-12-20,53.270708616915456
2020-12-27,39.63185298573801
2021-03-07,25.93917583150914
2021-04-18,45.25510232437814
2021-05-16,39.13185298573801
2021-05-30,17.92356953897182
2021-06-06,27.83153278540632
2021-06-27,68.3557427250415
2021-07-04,17.92356953897182
2021-07-11,29.7238897393035
2021-07-25,37.23949603184082
2021-08-15,47.14745927827532
2021-08-29,28.277711262354913
2021-10-17,29.7238897393035
2021-10-24,71.69427815588728
2022-01-09,20.524209939635185
2022-01-16,20.524209939635185
2022-01-30,24.985994709121094
2022-02-06,32.12485034029855
2022-02-27,43.72549074096192
2022-03-06,27.66306557081264
2022-03-20,15.170068216252092
2022-04-03,20.524209939635185
2022-04-10,38.37134901757882
2022-04-17,41.940776833167554
2022-04-24,18.739496031840822
2022-05-08,33.017207294195735
2022-05-15,33.017207294195735
2022-05-29,21.416566893532366
2022-06-05,18.739496031840822
2022-06-12,17.847139077943638
2022-06-19,45.51020464875628
2022-07-10,17.847139077943638
2022-08-07,47.29491855655064
2022-08-14,36.58663510978446
2022-08-21,24.985994709121094
2022-09-25,41.940776833167554
2022-10-09,45.51020464875628
2022-10-23,16.062425170149275
2022-10-30,66.03441458839147
2022-11-06,40.156062925373185
2022-11-13,16.954782124046456
2022-12-11,33.017207294195735
2022-12-18,28.555422524709822
2022-12-25,35.694278155887275
