,MVT_GT_Omaha NE
2017-02-05,25.0
2017-02-19,41.0
2017-03-05,80.0
2017-04-09,37.0
2017-05-07,28.0
2017-05-14,78.0
2017-05-28,48.0
2017-06-04,43.0
2017-07-02,100.0
2017-07-30,29.0
2017-08-06,47.0
2017-08-13,58.0
2017-08-20,46.0
2017-09-03,84.0
2017-10-01,38.0
2017-10-22,74.0
2017-11-05,79.0
2017-12-10,65.0
2018-01-07,57.219390733066675
2018-01-21,36.23453379877249
2018-02-25,54.35180069815873
2018-03-04,45.79316724846561
2018-04-01,30.043490383987304
2018-04-29,66.7780241827598
2018-05-20,58.175254078035984
2018-07-08,57.219390733066675
2018-07-15,41.013850523619055
2018-08-05,72.96906759754498
2018-08-26,24.30831031417143
2018-09-30,45.29316724846561
2018-11-11,29.587627039017992
2019-02-03,31.95521707392593
2019-03-24,23.85244696920212
2019-04-07,27.175900349079367
2019-04-21,39.10212383368042
2019-05-12,39.60212383368042
2019-06-09,32.91108041889524
2019-07-07,30.999353728956617
2019-08-04,32.91108041889524
2019-09-29,29.587627039017992
2019-10-06,39.10212383368042
2019-11-17,26.720037004110054
2019-11-24,29.087627039017992
2019-12-08,30.999353728956617
2020-01-26,57.219390733066675
2020-02-02,39.10212383368042
2020-02-16,61.998707457913234
2020-02-23,24.80831031417143
2020-03-01,39.10212383368042
2020-03-15,47.20489393840424
2020-04-05,52.94007400822011
2020-04-19,23.85244696920212
2020-05-03,28.13176369404868
2020-05-10,67.73388752772911
2020-06-28,34.822807108833864
2020-09-13,30.999353728956617
2020-09-20,39.10212383368042
2020-12-06,91.08633449693122
2020-12-13,24.30831031417143
2020-12-27,34.822807108833864
2021-02-14,64.86629749282116
2021-02-28,24.80831031417143
2021-04-04,54.85180069815873
2021-04-18,68.18975087269843
2021-06-27,32.41108041889524
2021-08-08,33.366943763864555
2021-08-22,37.190397143741805
2021-08-29,38.146260488711114
2021-09-05,59.63111742300529
2021-10-03,27.675900349079367
2021-10-10,27.175900349079367
2021-10-17,32.91108041889524
2021-12-12,63.91043414785186
2022-01-02,40.11597435729948
2022-02-27,29.175254078035984
2022-03-20,81.14367540453757
2022-03-27,23.704893938404236
2022-04-03,41.93942773717673
2022-05-22,65.64432167558097
2022-06-12,61.08568822588784
2022-07-31,54.70360139631747
2022-09-04,35.55734090760635
2022-09-11,40.11597435729948
2022-09-18,29.175254078035984
2022-09-25,65.64432167558097
2022-11-06,37.3807942874836
2022-11-13,68.37950174539684
2022-11-20,88.43748892404658
2022-12-25,50.14496794662435
