,MVT_GT_Kansas City MO
2017-01-08,50.0
2017-01-15,11.0
2017-01-22,18.0
2017-01-29,17.0
2017-02-05,16.0
2017-02-26,56.0
2017-03-05,14.0
2017-03-12,21.0
2017-03-26,10.0
2017-04-30,35.0
2017-05-07,18.0
2017-05-21,14.0
2017-06-04,23.0
2017-06-18,14.0
2017-06-25,25.0
2017-07-09,17.0
2017-07-30,20.0
2017-08-13,14.0
2017-08-27,30.0
2017-09-10,10.0
2017-09-24,15.0
2017-10-01,16.0
2017-10-15,16.0
2017-11-05,16.0
2017-11-12,28.0
2017-11-19,27.0
2017-11-26,11.0
2017-12-24,100.0
2017-12-31,20.0
2018-01-07,17.77415082634108
2018-02-04,35.04830165268216
2018-02-11,34.7558299584708
2018-02-25,12.141905578438756
2018-03-11,39.88807520637312
2018-04-15,18.85909421476382
2018-04-29,24.783811156877512
2018-05-13,33.170886570048054
2018-05-20,10.764490495804647
2018-05-27,14.019320661072864
2018-06-17,17.77415082634108
2018-07-08,18.06662252055245
2018-07-15,26.953697933722992
2018-07-22,15.896735743706973
2018-08-05,30.20852809899121
2018-09-30,15.896735743706973
2018-10-21,17.27415082634108
2018-11-04,14.019320661072864
2018-12-16,14.019320661072864
2019-02-17,11.05696219001602
2019-03-17,12.641905578438756
2019-04-07,15.896735743706973
2019-04-14,13.226848966861496
2019-04-28,11.349433884227388
2019-05-19,14.811792355284235
2019-05-26,31.793471487413946
2019-06-16,26.953697933722992
2019-06-30,14.019320661072864
2019-07-14,23.991339462666144
2019-07-21,43.14290537164133
2019-08-11,13.726848966861496
2019-08-18,20.73650929739793
2019-09-15,11.849433884227388
2019-09-29,42.05796198321859
2019-10-20,26.953697933722992
2019-11-03,10.264490495804647
2019-11-10,22.11392438003204
2019-11-17,14.019320661072864
2019-12-08,11.05696219001602
2019-12-29,16.18920743791834
2020-01-05,25.076282851088884
2020-01-12,9.97201880159328
2020-01-26,9.17954710738191
2020-02-02,18.06662252055245
2020-02-16,23.198867768454775
2020-03-01,21.028980991609295
2020-03-08,11.05696219001602
2020-03-29,26.16122623951162
2020-04-05,27.24616962793436
2020-04-12,9.17954710738191
2020-05-03,18.85909421476382
2020-05-10,13.726848966861496
2020-05-24,9.97201880159328
2020-06-07,18.85909421476382
2020-06-21,24.283811156877512
2020-08-02,9.97201880159328
2020-08-16,52.32245247902324
2020-09-06,12.141905578438756
2020-10-04,17.77415082634108
2020-10-18,22.906396074243403
2020-11-01,14.811792355284235
2020-11-15,11.05696219001602
2020-11-22,18.85909421476382
2020-11-29,15.104264049495605
2020-12-13,18.06662252055245
2020-12-20,12.141905578438756
2020-12-27,11.849433884227388
2021-01-03,35.84077334689353
2021-02-21,58.74716942113694
2021-03-14,10.764490495804647
2021-03-21,16.18920743791834
2021-03-28,35.84077334689353
2021-04-25,14.019320661072864
2021-05-02,11.349433884227388
2021-05-16,21.028980991609295
2021-05-30,23.198867768454775
2021-06-20,19.94403760318656
2021-06-27,12.641905578438756
2021-07-04,52.02998078481187
2021-07-11,18.06662252055245
2021-07-25,10.264490495804647
2021-08-22,14.019320661072864
2021-09-12,18.06662252055245
2021-09-26,17.77415082634108
2021-10-31,14.019320661072864
2021-11-21,16.68920743791834
2021-11-28,12.141905578438756
2021-12-26,14.019320661072864
2022-01-02,18.71818842952764
2022-01-09,14.623584710568469
2022-01-23,16.378414875836686
2022-02-06,11.698867768454775
2022-02-13,52.64490495804649
2022-02-20,14.623584710568469
2022-03-06,32.17188636325063
2022-03-13,11.113924380032037
2022-03-20,11.698867768454775
2022-04-10,10.528980991609297
2022-04-17,23.982678925332287
2022-04-24,32.17188636325063
2022-05-29,33.34177314009611
2022-06-05,11.698867768454775
2022-06-12,42.11592396643719
2022-06-19,11.113924380032037
2022-07-10,12.868754545300252
2022-07-17,17.548301652682163
2022-08-07,11.113924380032037
2022-08-14,18.71818842952764
2022-08-28,33.34177314009611
2022-09-04,11.113924380032037
2022-09-11,25.152565702177768
2022-09-25,8.774150826341081
2022-10-02,10.528980991609297
2022-10-09,9.944037603186558
2022-11-06,9.35909421476382
2022-11-13,25.152565702177768
2022-11-20,18.71818842952764
2022-12-04,21.642905371641334
2022-12-25,14.623584710568469
