,MVT_GT_San Diego CA
2017-01-01,20.0
2017-01-08,42.0
2017-01-15,50.0
2017-01-29,27.0
2017-02-12,24.0
2017-02-19,21.0
2017-02-26,17.0
2017-03-12,39.0
2017-03-19,38.0
2017-03-26,21.0
2017-04-02,44.0
2017-04-09,17.0
2017-04-16,30.0
2017-04-30,28.0
2017-05-07,18.0
2017-05-21,64.0
2017-06-04,47.0
2017-06-18,32.0
2017-06-25,86.0
2017-07-02,24.0
2017-07-09,100.0
2017-07-16,36.0
2017-07-30,24.0
2017-08-06,59.0
2017-08-20,61.0
2017-08-27,18.0
2017-09-17,16.0
2017-10-01,28.0
2017-10-22,30.0
2017-10-29,68.0
2017-11-05,58.0
2017-11-19,56.0
2017-12-03,34.0
2017-12-24,53.0
2018-01-07,32.42454672316825
2018-01-14,37.91311440849678
2018-01-21,20.951984278379797
2018-01-28,22.447411352511207
2018-02-11,20.951984278379797
2018-02-18,31.92683318610255
2018-03-04,16.961130130116977
2018-03-11,50.38339039035094
2018-04-01,25.940551963708323
2018-04-08,29.93140611197114
2018-04-22,21.949697815445504
2018-04-29,25.940551963708323
2018-05-20,43.89939563089101
2018-05-27,55.87195807567946
2018-06-03,55.37195807567946
2018-06-17,30.929119649036842
2018-07-01,38.41082794556248
2018-07-08,56.369671612745165
2018-07-15,59.86281222394228
2018-07-29,51.381103927416646
2018-08-05,47.89024977915382
2018-08-12,20.951984278379797
2018-09-02,47.89024977915382
2018-09-16,25.940551963708323
2018-10-07,26.938265500774026
2018-10-21,25.940551963708323
2018-11-11,42.4016820938253
2018-11-18,54.87424453861375
2018-11-25,25.940551963708323
2018-12-02,47.89024977915382
2018-12-16,27.93597903783973
2018-12-23,36.415400871431075
2018-12-30,17.958843667182684
2019-01-06,34.91997379729966
2019-01-20,36.415400871431075
2019-01-27,15.963416593051274
2019-02-03,16.961130130116977
2019-02-10,32.92454672316825
2019-02-17,23.44512488957691
2019-02-24,31.42683318610255
2019-03-10,34.91997379729966
2019-03-24,24.942838426642616
2019-04-07,24.942838426642616
2019-04-14,33.922260260233955
2019-04-28,30.929119649036842
2019-05-05,37.91311440849678
2019-05-12,25.940551963708323
2019-05-26,38.91082794556248
2019-06-02,23.94512488957691
2019-06-09,14.96570305598557
2019-06-16,22.947411352511207
2019-06-23,42.4016820938253
2019-07-07,30.929119649036842
2019-07-14,53.37653100154805
2019-07-21,23.94512488957691
2019-07-28,40.90625501969389
2019-08-04,50.88339039035094
2019-08-11,86.80107772471631
2019-08-18,29.93140611197114
2019-08-25,29.93140611197114
2019-09-01,34.91997379729966
2019-10-06,62.85595283513939
2019-10-27,46.39253624208812
2019-11-03,43.39939563089101
2019-11-17,22.947411352511207
2019-11-24,37.91311440849678
2019-12-01,89.79421833591343
2019-12-29,21.949697815445504
2020-01-05,40.90625501969389
2020-01-26,18.95655720424839
2020-02-09,14.96570305598557
2020-02-23,73.83080174286215
2020-03-01,94.28278602124195
2020-03-08,52.878817464482346
2020-03-15,31.92683318610255
2020-03-22,30.929119649036842
2020-04-05,19.954270741314094
2020-04-12,13.967989518919865
2020-04-19,32.42454672316825
2020-05-03,13.967989518919865
2020-05-10,14.96570305598557
2020-05-17,45.89482270502241
2020-05-31,16.961130130116977
2020-06-07,34.91997379729966
2020-06-14,14.96570305598557
2020-06-21,19.954270741314094
2020-07-12,22.947411352511207
2020-07-26,18.95655720424839
2020-08-02,40.40625501969389
2020-08-16,13.967989518919865
2020-09-06,30.929119649036842
2020-09-20,62.85595283513939
2020-09-27,19.954270741314094
2020-10-11,39.90854148262819
2020-10-18,42.9016820938253
2020-10-25,50.88339039035094
2020-11-08,21.949697815445504
2020-11-15,68.84223405753363
2020-11-29,16.961130130116977
2020-12-06,48.887963316219526
2020-12-13,39.90854148262819
2020-12-27,20.951984278379797
2021-01-17,21.949697815445504
2021-01-31,16.961130130116977
2021-02-14,43.39939563089101
2021-02-21,44.397109167956714
