,MVT_GT_New York NY
2017-01-01,52.0
2017-01-08,45.0
2017-01-15,75.0
2017-01-22,57.0
2017-01-29,42.0
2017-02-05,18.0
2017-02-12,15.0
2017-02-19,36.0
2017-02-26,47.0
2017-03-05,47.0
2017-03-12,56.0
2017-03-19,42.0
2017-03-26,45.0
2017-04-02,35.0
2017-04-09,47.0
2017-04-16,37.0
2017-04-23,17.0
2017-04-30,49.0
2017-05-07,35.0
2017-05-14,35.0
2017-05-21,29.0
2017-05-28,14.0
2017-06-04,31.0
2017-06-11,48.0
2017-06-18,23.0
2017-06-25,40.0
2017-07-02,16.0
2017-07-09,45.0
2017-07-16,50.0
2017-07-23,39.0
2017-07-30,53.0
2017-08-06,62.0
2017-08-13,31.0
2017-08-20,35.0
2017-08-27,9.0
2017-09-03,55.0
2017-09-10,27.0
2017-09-17,28.0
2017-09-24,52.0
2017-10-01,24.0
2017-10-08,29.0
2017-10-15,35.0
2017-10-22,52.0
2017-10-29,49.0
2017-11-05,27.0
2017-11-12,99.0
2017-11-19,42.0
2017-11-26,34.0
2017-12-03,35.0
2017-12-10,29.0
2017-12-17,100.0
2017-12-24,43.0
2017-12-31,33.0
2018-01-07,27.22938848623125
2018-01-14,34.04337881049396
2018-01-21,13.127980648525432
2018-01-28,31.623097242952802
2018-02-04,43.77765070229785
2018-02-11,62.746194485905605
2018-02-18,56.40563135082328
2018-02-25,43.27765070229785
2018-03-04,39.8839419455763
2018-03-11,12.154553459345044
2018-03-18,32.596524432133194
2018-03-25,16.048262216066597
2018-04-01,59.82591291836444
2018-04-08,61.27276729672522
2018-04-15,69.06018481016832
2018-04-22,18.968543783607757
2018-04-29,12.154553459345044
2018-05-06,32.096524432133194
2018-05-13,33.56995162131358
2018-05-20,25.782534107870475
2018-05-27,67.61333043180755
2018-06-03,48.64478664819978
2018-06-10,82.68816545869376
2018-06-17,35.016805999674354
2018-06-24,33.06995162131358
2018-07-01,34.04337881049396
2018-07-08,34.54337881049396
2018-07-15,44.25107789147823
2018-07-22,63.71962167508599
2018-07-29,21.888825351148924
2018-08-05,55.932204161642886
2018-08-12,43.27765070229785
2018-08-26,41.330796323937065
2018-09-02,46.697932269839015
2018-09-09,16.048262216066597
2018-09-16,76.84760232361143
2018-09-23,41.330796323937065
2018-09-30,36.96366037803513
2018-10-07,36.96366037803513
2018-10-14,39.8839419455763
2018-10-21,54.9587769724625
2018-10-28,40.85736913475668
2018-11-04,34.04337881049396
2018-11-11,52.038495404921335
2018-11-18,27.72938848623125
2018-11-25,49.118213837380175
2018-12-02,48.14478664819978
2018-12-09,27.72938848623125
2018-12-16,58.85248572918405
2018-12-23,35.990233188854745
2018-12-30,32.096524432133194
2019-01-06,53.011922594101726
2019-01-13,18.968543783607757
2019-01-20,40.85736913475668
2019-01-27,38.910514756395905
2019-02-03,34.04337881049396
2019-02-10,36.96366037803513
2019-02-17,46.197932269839015
2019-02-24,23.8356797295097
2019-03-03,29.176242864592027
2019-03-10,51.06506821574095
2019-03-17,37.937087567215514
2019-03-24,31.123097242952802
2019-03-31,16.048262216066597
2019-04-07,30.149670053772414
2019-04-14,33.06995162131358
2019-04-21,68.08675762098792
2019-04-28,21.888825351148924
2019-05-05,43.27765070229785
2019-05-12,21.888825351148924
2019-05-19,31.123097242952802
2019-05-26,13.127980648525432
2019-06-02,38.410514756395905
2019-06-09,42.304223513117456
2019-06-16,57.87905854000367
2019-06-23,79.2678838911526
2019-06-30,40.85736913475668
2019-07-14,38.910514756395905
2019-07-21,37.937087567215514
2019-07-28,35.990233188854745
2019-08-04,94.8427189180388
2019-08-11,17.02168940524698
2019-08-18,59.32591291836444
2019-08-25,44.25107789147823
2019-09-01,26.755961297050863
2019-09-08,29.176242864592027
2019-09-15,21.888825351148924
2019-09-22,62.746194485905605
2019-09-29,31.123097242952802
2019-10-06,26.755961297050863
2019-10-13,48.64478664819978
2019-10-20,30.149670053772414
2019-10-27,28.70281567541164
2019-11-03,45.22450508065862
2019-11-10,35.016805999674354
2019-11-17,50.091641026560566
2019-11-24,46.197932269839015
2019-12-01,38.910514756395905
2019-12-08,31.123097242952802
2019-12-15,30.149670053772414
2019-12-22,33.06995162131358
2019-12-29,35.016805999674354
2020-01-05,17.02168940524698
2020-01-12,67.61333043180755
2020-01-19,38.910514756395905
2020-01-26,53.011922594101726
2020-02-02,52.038495404921335
2020-02-09,31.123097242952802
2020-02-16,65.16647605344677
2020-02-23,27.22938848623125
2020-03-01,58.85248572918405
2020-03-08,24.809106918690087
2020-03-15,19.94197097278815
2020-03-22,31.123097242952802
2020-03-29,30.149670053772414
2020-04-05,35.016805999674354
2020-04-12,32.096524432133194
2020-04-19,39.3839419455763
2020-04-26,51.06506821574095
2020-05-03,51.06506821574095
2020-05-10,44.75107789147823
2020-05-17,34.04337881049396
2020-05-24,51.06506821574095
2020-05-31,53.011922594101726
2020-06-07,48.64478664819978
2020-06-14,12.154553459345044
2020-06-21,35.016805999674354
2020-06-28,51.06506821574095
2020-07-05,30.649670053772414
2020-07-12,32.096524432133194
2020-07-19,45.22450508065862
2020-07-26,38.410514756395905
2020-08-02,56.90563135082328
2020-08-09,52.038495404921335
2020-08-16,70.03361199934871
2020-08-23,30.149670053772414
2020-08-30,59.82591291836444
2020-09-06,68.08675762098792
2020-09-13,29.176242864592027
2020-09-20,44.75107789147823
2020-09-27,42.804223513117456
2020-10-04,30.149670053772414
2020-10-11,53.011922594101726
2020-10-18,43.27765070229785
2020-10-25,58.85248572918405
2020-11-01,19.94197097278815
2020-11-08,36.96366037803513
2020-11-15,39.8839419455763
2020-11-22,53.98534978328212
2020-11-29,35.990233188854745
2020-12-06,44.25107789147823
2020-12-13,53.98534978328212
2020-12-20,54.9587769724625
2020-12-27,16.048262216066597
2021-01-03,53.011922594101726
2021-01-10,22.86225254032931
2021-01-17,53.98534978328212
2021-01-24,25.782534107870475
2021-01-31,26.755961297050863
2021-02-07,25.282534107870475
2021-02-14,43.77765070229785
2021-02-21,41.830796323937065
2021-02-28,43.27765070229785
2021-03-07,32.096524432133194
2021-03-14,29.176242864592027
2021-03-21,16.048262216066597
2021-03-28,87.0553014045957
2021-04-04,39.8839419455763
2021-04-11,20.915398161968533
2021-04-18,40.35736913475668
2021-04-25,45.22450508065862
2021-05-02,57.87905854000367
2021-05-09,56.90563135082328
2021-05-16,51.06506821574095
2021-05-23,54.9587769724625
2021-05-30,34.04337881049396
2021-06-06,50.091641026560566
2021-06-13,35.016805999674354
2021-06-20,68.08675762098792
2021-06-27,41.830796323937065
2021-07-04,26.755961297050863
2021-07-11,59.82591291836444
2021-07-18,53.98534978328212
2021-07-25,34.04337881049396
2021-08-01,49.118213837380175
2021-08-08,51.06506821574095
2021-08-15,37.937087567215514
2021-08-22,54.9587769724625
2021-08-29,33.06995162131358
2021-09-05,53.011922594101726
2021-09-12,57.87905854000367
2021-09-19,32.596524432133194
2021-09-26,39.8839419455763
2021-10-03,64.69304886426639
2021-10-10,53.98534978328212
2021-10-17,50.091641026560566
2021-10-24,66.13990324262716
2021-10-31,38.910514756395905
2021-11-07,80.74131108033298
2021-11-14,64.19304886426639
2021-11-21,36.96366037803513
2021-11-28,61.77276729672522
2021-12-05,58.35248572918405
2021-12-12,52.538495404921335
2021-12-19,18.968543783607757
2021-12-26,46.697932269839015
2022-01-02,21.777650702297844
2022-01-09,61.545534593450434
2022-01-16,52.07699080984268
2022-01-23,81.42947653902672
2022-01-30,44.502155782956464
2022-02-06,36.92732075607026
2022-02-13,71.0140783770582
2022-02-20,79.53576778230517
2022-02-27,72.90778713377975
2022-03-06,53.97069956656423
2022-03-13,54.917553944925004
2022-03-20,83.32318529574827
2022-03-27,72.90778713377975
2022-04-03,87.11060280919138
2022-04-10,66.27980648525431
2022-04-17,72.90778713377975
2022-04-24,85.21689405246983
2022-05-01,47.3427189180388
2022-05-08,37.874175134431034
2022-05-15,49.23642767476035
2022-05-22,23.6713594590194
2022-05-29,36.92732075607026
2022-06-05,38.82102951279181
2022-06-12,71.0140783770582
2022-06-19,47.3427189180388
2022-06-26,38.82102951279181
2022-07-03,68.17351524197586
2022-07-10,52.07699080984268
2022-07-17,46.39586453967802
2022-07-24,80.48262216066595
2022-07-31,65.33295210689354
2022-08-07,73.85464151214052
2022-08-14,49.23642767476035
2022-08-21,73.85464151214052
2022-08-28,53.97069956656423
2022-09-04,53.97069956656423
2022-09-11,77.64205902558362
2022-09-18,40.71473826951336
2022-09-25,35.98046637770948
2022-10-02,68.17351524197586
2022-10-09,35.03361199934871
2022-10-16,43.55530140459569
2022-10-23,61.545534593450434
2022-10-30,60.59868021508966
2022-11-06,74.8014958905013
2022-11-13,68.17351524197586
2022-11-20,48.289573296399574
2022-11-27,51.1301364314819
2022-12-04,71.96093275541897
2022-12-11,45.44901016131725
2022-12-18,56.811262701646555
2022-12-25,48.289573296399574
