,MVT_GT_Miami-Ft. Lauderdale FL
2017-01-01,24.0
2017-01-08,25.0
2017-01-22,19.0
2017-01-29,85.0
2017-02-05,22.0
2017-02-26,25.0
2017-03-12,25.0
2017-03-26,48.0
2017-04-02,23.0
2017-04-09,42.0
2017-04-16,25.0
2017-04-30,27.0
2017-05-07,55.0
2017-05-14,36.0
2017-05-28,66.0
2017-06-18,47.0
2017-06-25,31.0
2017-07-02,34.0
2017-07-09,22.0
2017-07-16,29.0
2017-07-30,25.0
2017-08-06,53.0
2017-08-13,54.0
2017-08-20,100.0
2017-09-03,38.0
2017-09-10,78.0
2017-09-24,64.0
2017-10-08,83.0
2017-10-15,67.0
2017-10-22,26.0
2017-11-05,19.0
2017-11-12,91.0
2017-11-26,47.0
2017-12-10,45.0
2017-12-17,30.0
2017-12-24,31.0
2017-12-31,27.0
2018-01-21,25.956660852856647
2018-01-28,24.867721723181347
2018-02-11,31.40135650123316
2018-02-18,37.84605214960967
2018-02-25,48.646504316687384
2018-03-11,57.85801735408981
2018-03-18,51.413321705713294
2018-04-01,22.18984346383074
2018-04-15,38.93499127928497
2018-04-22,38.43499127928497
2018-05-06,38.93499127928497
2018-05-27,32.99029563090846
2018-06-03,38.93499127928497
2018-06-10,70.33634778051814
2018-07-15,39.52393040896027
2018-10-07,83.81467820694645
2018-10-21,45.468626057336785
2018-11-18,23.778782593506044
2018-12-02,30.812417371557856
2018-12-23,37.84605214960967
2018-12-30,62.21377387279101
2019-01-06,65.98059126181693
2019-01-13,29.223478241882553
2019-01-20,21.100904334155437
2019-02-03,37.84605214960967
2019-02-10,70.33634778051814
2019-02-17,43.79074779798618
2019-02-24,50.82438257603799
2019-03-03,41.11286953863558
2019-03-17,24.867721723181347
2019-03-24,30.812417371557856
2019-03-31,55.180139094739204
2019-04-07,21.600904334155437
2019-04-14,21.100904334155437
2019-04-21,43.79074779798618
2019-04-28,53.0022608353886
2019-05-05,28.63453911220725
2019-05-19,55.180139094739204
2019-05-26,23.778782593506044
2019-06-09,21.600904334155437
2019-06-23,29.723478241882553
2019-06-30,62.71377387279101
2019-07-14,40.02393040896027
2019-07-21,35.16817389025907
2019-07-28,31.40135650123316
2019-08-11,17.834086945129535
2019-08-18,90.84831298499827
2019-08-25,37.34605214960967
2019-09-01,28.13453911220725
2019-09-15,57.85801735408981
2019-09-22,36.757113019934366
2019-10-06,22.68984346383074
2019-10-20,44.37968692766148
2019-10-27,41.11286953863558
2019-11-03,21.600904334155437
2019-11-24,49.235443446362694
2019-12-01,51.913321705713294
2019-12-15,82.72573907727116
2019-12-22,29.723478241882553
2019-12-29,29.723478241882553
2020-01-05,30.312417371557856
2020-01-19,27.04559998253195
2020-01-26,37.34605214960967
2020-02-02,89.25937385532296
2020-02-09,42.701808668310875
2020-02-23,23.278782593506044
2020-03-01,48.146504316687384
2020-03-29,18.423026074804834
2020-04-05,23.778782593506044
2020-04-12,70.33634778051814
2020-04-19,27.04559998253195
2020-05-17,36.257113019934366
2020-06-14,18.423026074804834
2020-06-28,42.201808668310875
2020-07-19,24.867721723181347
2020-08-09,49.235443446362694
2020-08-23,47.05756518701209
2020-08-30,28.13453911220725
2020-09-20,24.367721723181347
2020-10-11,41.11286953863558
2020-10-18,67.06953039149222
2020-11-01,18.923026074804834
2020-11-15,35.16817389025907
2020-11-22,27.54559998253195
2020-11-29,42.201808668310875
2020-12-06,23.778782593506044
2021-01-17,16.74514781545423
2021-01-24,45.968626057336785
2021-02-07,53.0022608353886
2021-02-14,18.923026074804834
2021-02-21,21.600904334155437
2021-02-28,20.011965204480134
2021-03-07,28.13453911220725
2021-03-14,42.701808668310875
2021-03-21,31.90135650123316
2021-04-04,23.278782593506044
2021-04-11,27.04559998253195
2021-04-25,44.37968692766148
2021-05-02,20.011965204480134
2021-05-09,36.257113019934366
2021-05-23,62.21377387279101
2021-05-30,20.011965204480134
2021-06-06,24.367721723181347
2021-06-20,32.99029563090846
2021-07-11,51.413321705713294
2021-07-18,23.278782593506044
2021-07-25,32.99029563090846
2021-08-01,25.956660852856647
2021-08-15,22.68984346383074
2021-08-22,34.07923476058376
2021-08-29,45.968626057336785
2021-09-05,27.04559998253195
2021-09-19,42.701808668310875
2021-09-26,24.867721723181347
2021-10-03,28.13453911220725
2021-10-10,42.701808668310875
2021-10-24,23.278782593506044
2021-11-21,34.57923476058376
2021-12-12,17.834086945129535
2021-12-19,25.956660852856647
2021-12-26,34.07923476058376
2022-01-02,37.69210429921934
2022-02-06,22.37968692766148
2022-02-13,15.312417371557856
2022-02-27,35.33634778051813
2022-03-06,68.31693904233505
2022-03-13,36.51422603986873
2022-03-27,14.134539112207252
2022-04-03,28.269078224414503
2022-04-17,51.82664341142659
2022-04-24,21.20180866831088
2022-05-08,74.20633033908807
2022-05-15,24.73544344636269
2022-05-22,53.004521670777194
2022-05-29,117.78782593506043
2022-06-19,32.98059126181692
2022-07-03,40.047860817920544
2022-07-10,28.269078224414503
2022-07-17,50.64876515207599
2022-07-24,47.115130374024176
2022-08-07,58.89391296753021
2022-08-14,20.023930408960272
2022-08-28,67.13906078298444
2022-10-02,45.93725211467357
2022-10-09,21.20180866831088
2022-10-16,47.115130374024176
2022-10-30,37.69210429921934
2022-11-06,22.37968692766148
2022-11-13,53.004521670777194
2022-11-20,50.64876515207599
2022-12-04,34.158469521167525
2022-12-11,37.69210429921934
2022-12-18,58.89391296753021
2022-12-25,48.293008633374775
