,MVT_GT_Bakersfield CA
2017-02-05,34.0
2017-04-02,44.0
2017-04-16,27.0
2017-04-30,28.0
2017-05-07,100.0
2017-06-04,42.0
2017-06-11,27.0
2017-06-18,81.0
2017-08-06,28.0
2017-08-13,29.0
2017-08-20,22.0
2017-09-17,39.0
2017-10-01,25.0
2017-10-15,58.0
2017-10-22,22.0
2017-11-12,40.0
2017-12-10,21.0
2017-12-17,93.0
2018-01-28,20.014847329904256
2018-02-11,25.935844467792997
2018-03-18,30.022270994856385
2018-04-08,44.616121186871894
2018-06-17,58.20997137888742
2018-08-12,46.86797710310993
2018-08-26,25.01855916238032
2018-09-02,17.762991413666224
2018-11-04,25.935844467792997
2018-11-11,30.022270994856385
2018-11-25,22.26670324614229
2018-12-02,16.845706108253545
2018-12-16,17.762991413666224
2018-12-30,34.608697521919765
2019-01-06,41.864265270633865
2019-01-20,17.762991413666224
2019-03-03,27.270415078618353
2019-03-17,54.12354485182402
2019-06-23,83.22853054126773
2019-07-21,23.683988551554965
2019-10-13,20.932132635316933
2019-10-20,26.353129773205673
2019-11-03,26.353129773205673
2019-11-24,20.932132635316933
2020-03-29,34.108697521919765
2020-05-31,30.93955630026906
2020-06-07,18.1802767190789
2020-06-28,18.1802767190789
2020-07-12,20.932132635316933
2020-08-30,37.277838743570484
2020-09-13,20.014847329904256
2020-11-01,77.30753340337898
2020-11-22,30.93955630026906
2020-12-06,19.09756202449158
2021-02-07,48.20254771393529
2021-03-14,13.676564886602836
2021-04-18,20.014847329904256
2021-04-25,34.108697521919765
2021-05-23,44.116121186871894
2021-05-30,20.932132635316933
2021-06-06,66.38282443301418
2021-06-27,21.84941794072961
2021-07-04,51.87168893558599
2021-07-11,25.01855916238032
2021-08-08,19.09756202449158
2021-08-29,26.353129773205673
2021-09-05,36.3605534381578
2021-09-26,48.20254771393529
2021-11-28,75.97296279255363
2021-12-12,20.014847329904256
2021-12-26,31.856841605681737
2022-01-30,20.029694659808513
2022-02-06,19.195124048983157
2022-02-27,13.353129773205675
2022-03-13,24.202547713935285
2022-04-17,11.683988551554965
2022-05-08,18.3605534381578
2022-05-22,47.57052481704522
2022-05-29,23.36797710310993
2022-06-26,20.029694659808513
2022-07-03,18.3605534381578
2022-08-07,15.022270994856385
2022-09-11,26.70625954641135
2022-09-25,20.029694659808513
2022-10-02,19.195124048983157
2022-10-09,19.195124048983157
2022-10-30,29.209971378887413
2022-11-27,16.691412216507093
2022-12-04,81.78791986088476
2022-12-11,20.864265270633865
