,MVT_GT_Baltimore MD
2017-01-01,24.0
2017-02-05,69.0
2017-03-19,23.0
2017-03-26,51.0
2017-04-16,52.0
2017-04-30,26.0
2017-05-14,89.0
2017-06-04,28.0
2017-06-18,55.0
2017-08-06,27.0
2017-09-03,24.0
2017-09-10,26.0
2017-09-24,52.0
2017-10-15,77.0
2017-10-22,26.0
2017-10-29,71.0
2017-11-26,42.0
2017-12-24,65.0
2018-01-14,35.09167093967049
2018-01-21,57.64929267317767
2018-01-28,23.06024090321204
2018-02-25,33.08643260026075
2018-03-04,44.11524346701434
2018-03-11,35.09167093967049
2018-03-18,53.13881599435818
2018-03-25,20.052383394097426
2018-04-15,37.596909279080236
2018-05-27,55.144054333767926
2018-06-03,62.66238852170202
2018-06-10,24.062860072916912
2018-06-24,86.72524859461893
2018-07-01,55.144054333767926
2018-07-08,39.10214761848998
2018-08-19,53.63881599435818
2018-08-26,47.12310097612895
2018-09-09,33.08643260026075
2018-09-16,51.13357765494844
2018-10-07,36.094290109375365
2018-11-04,23.06024090321204
2018-11-18,54.141435164063054
2018-11-25,33.08643260026075
2018-12-02,54.641435164063054
2018-12-09,36.094290109375365
2018-12-16,31.08119426085101
2018-12-23,31.58119426085101
2018-12-30,31.08119426085101
2019-02-03,77.20167606727509
2019-03-10,62.16238852170202
2019-04-14,82.21477191579945
2019-05-26,32.58381343055588
2019-06-02,23.06024090321204
2019-06-23,23.06024090321204
2019-07-07,47.12310097612895
2019-07-21,35.59167093967049
2019-08-25,38.09952844878511
2019-09-01,27.070717582031527
2019-09-29,22.05762173350717
2019-10-06,65.17024603081663
2019-10-20,63.16500769140689
2019-10-27,42.610005127604595
2019-11-17,29.07595592144127
2019-11-24,22.05762173350717
2019-12-01,59.654531012587405
2019-12-08,31.58381343055588
2020-01-05,31.08119426085101
2020-01-12,29.07595592144127
2020-01-19,100.26191697048714
2020-02-02,35.09167093967049
2020-02-09,24.062860072916912
2020-02-23,55.144054333767926
2020-03-01,23.06024090321204
2020-03-15,39.10214761848998
2020-04-05,18.047145054687682
2020-04-12,30.07857509114614
2020-04-26,44.11524346701434
2020-05-03,40.10476678819485
2020-05-31,52.13619682465331
2020-07-19,23.56024090321204
2020-08-02,36.094290109375365
2020-08-23,19.049764224392554
2020-09-13,17.04452588498281
2020-09-20,53.13881599435818
2020-10-11,29.07595592144127
2020-11-01,41.60738595789972
2020-12-27,75.19643772786534
2021-01-03,49.628339315538696
2021-01-10,65.67024603081663
2021-01-31,16.04190671527794
2021-02-21,30.07857509114614
2021-03-21,67.67548437022637
2021-04-04,41.60738595789972
2021-04-11,20.052383394097426
2021-04-18,73.1911993884556
2021-05-02,52.13619682465331
2021-05-09,18.047145054687682
2021-05-30,73.6911993884556
2021-06-06,73.6911993884556
2021-06-13,21.555002563802297
2021-07-18,86.22524859461893
2021-08-22,31.08119426085101
2021-09-12,40.10476678819485
2021-09-26,28.0733367517364
2021-10-03,73.1911993884556
2021-10-17,36.094290109375365
2021-10-24,19.549764224392554
2021-11-14,24.062860072916912
2021-11-21,82.21477191579945
2021-11-28,41.10738595789972
2021-12-12,25.065479242621784
2021-12-26,41.10738595789972
2022-01-02,51.26715530989687
2022-01-23,68.3562070798625
2022-02-20,21.110005127604595
2022-02-27,15.078575091146138
2022-03-06,36.18858021875074
2022-04-10,23.12048180642408
2022-04-17,26.136196824653307
2022-04-24,23.12048180642408
2022-05-01,14.073336751736397
2022-05-08,35.18334187934099
2022-05-22,46.24096361284816
2022-06-19,29.151911842882537
2022-07-03,54.2828703281261
2022-07-24,26.136196824653307
2022-08-07,22.115243467014338
2022-09-04,32.16762686111176
2022-09-11,15.078575091146138
2022-09-18,21.110005127604595
2022-10-09,52.272393649306615
2022-10-16,25.130958485243564
2022-10-30,40.2095335763897
2022-11-06,18.09429010937537
2022-11-13,47.246201952257906
2022-11-27,19.099528448785108
2022-12-11,41.214771915799446
2022-12-18,40.2095335763897
2022-12-25,22.115243467014338
