,MVT_GT_Phoenix AZ
2017-01-01,22.0
2017-01-08,19.0
2017-02-05,18.0
2017-02-26,43.0
2017-03-12,20.0
2017-03-19,14.0
2017-04-02,26.0
2017-04-16,16.0
2017-04-23,25.0
2017-05-14,25.0
2017-06-11,27.0
2017-06-18,17.0
2017-07-02,16.0
2017-07-09,24.0
2017-07-16,40.0
2017-07-23,22.0
2017-07-30,100.0
2017-08-06,23.0
2017-08-13,25.0
2017-08-20,12.0
2017-09-03,23.0
2017-09-17,9.0
2017-10-01,15.0
2017-10-08,21.0
2017-10-15,29.0
2017-10-29,38.0
2017-11-05,25.0
2017-11-12,57.0
2017-11-19,21.0
2017-11-26,10.0
2017-12-03,27.0
2017-12-24,24.0
2017-12-31,21.0
2018-01-14,22.82580332543659
2018-02-11,21.810994083371288
2018-02-18,12.177710904783593
2018-02-25,12.935115525816244
2018-03-11,13.192520146848892
2018-03-18,40.834965061579325
2018-03-25,23.840612567501886
2018-04-01,11.662901662718294
2018-04-08,22.06839870440394
2018-04-15,9.133283178587694
2018-04-22,16.99435249407744
2018-04-29,19.28137559924069
2018-05-06,24.098017188534534
2018-05-13,18.26656635717539
2018-05-20,12.935115525816244
2018-06-03,12.935115525816244
2018-06-24,20.03878022027334
2018-07-01,51.240462103264974
2018-07-29,37.29053733538343
2018-09-09,13.192520146848892
2018-09-23,13.692520146848892
2018-10-07,20.03878022027334
2018-10-28,18.00916173614274
2018-11-04,21.05358946233864
2018-11-11,15.979543252012142
2018-11-25,20.796184841305987
2018-12-02,13.949924767881543
2018-12-09,17.751757115110088
2018-12-16,22.06839870440394
2018-12-23,21.810994083371288
2019-01-06,13.192520146848892
2019-01-13,25.11282643059984
2019-01-27,19.02397097820804
2019-02-10,14.707329388914193
2019-02-17,29.672063398861034
2019-02-24,21.310994083371288
2019-03-03,12.177710904783593
2019-03-10,11.162901662718294
2019-03-17,14.707329388914193
2019-03-24,41.092369682611974
2019-04-28,11.162901662718294
2019-05-05,21.05358946233864
2019-05-12,18.00916173614274
2019-05-26,27.899849535763085
2019-06-02,22.82580332543659
2019-06-09,13.949924767881543
2019-06-16,15.222138630979492
2019-06-30,13.949924767881543
2019-07-07,20.03878022027334
2019-07-14,23.840612567501886
2019-07-21,18.76656635717539
2019-08-04,16.99435249407744
2019-08-18,21.310994083371288
2019-08-25,38.80534657744873
2019-09-01,10.148092420652993
2019-09-29,11.920306283750943
2019-10-06,13.949924767881543
2019-10-20,14.207329388914193
2019-11-03,13.949924767881543
2019-11-24,10.148092420652993
2019-12-08,16.23694787304479
2019-12-15,21.810994083371288
2019-12-22,20.03878022027334
2019-12-29,16.73694787304479
2020-01-05,8.875878557555044
2020-01-12,25.870231051632487
2020-01-19,18.26656635717539
2020-01-26,18.26656635717539
2020-02-02,26.885040293697784
2020-02-09,21.810994083371288
2020-02-16,25.11282643059984
2020-02-23,18.76656635717539
2020-03-01,15.979543252012142
2020-03-08,15.222138630979492
2020-03-22,21.310994083371288
2020-04-05,32.97389574608958
2020-04-19,11.920306283750943
2020-05-03,23.083207946469237
2020-05-10,17.251757115110088
2020-05-17,43.121988166742575
2020-05-24,13.949924767881543
2020-05-31,14.707329388914193
2020-06-07,18.76656635717539
2020-06-14,10.905497041685644
2020-07-05,9.133283178587694
2020-07-12,21.05358946233864
2020-07-19,20.296184841305987
2020-08-02,13.192520146848892
2020-08-09,9.133283178587694
2020-08-16,18.26656635717539
2020-08-30,19.78137559924069
2020-09-06,11.162901662718294
2020-09-13,20.03878022027334
2020-09-20,11.162901662718294
2020-09-27,8.118473936522395
2020-10-04,20.296184841305987
2020-10-11,23.840612567501886
2020-11-01,7.861069315489746
2020-11-08,21.310994083371288
2020-11-15,33.23130036712223
2020-11-22,11.162901662718294
2020-12-06,10.148092420652993
2020-12-27,11.162901662718294
2021-01-03,17.751757115110088
2021-01-10,10.905497041685644
2021-01-17,41.092369682611974
2021-01-24,18.00916173614274
2021-01-31,36.01832347228548
2021-02-07,13.949924767881543
2021-02-14,12.935115525816244
2021-02-21,23.083207946469237
2021-02-28,13.692520146848892
2021-03-07,10.648092420652993
2021-03-14,18.00916173614274
2021-03-21,40.834965061579325
2021-04-04,8.875878557555044
2021-05-02,31.201681882991632
2021-05-09,24.098017188534534
2021-05-16,23.340612567501886
2021-05-23,11.920306283750943
2021-05-30,16.99435249407744
2021-06-06,13.949924767881543
2021-06-27,9.890687799620345
2021-07-04,30.68687264092633
2021-07-18,19.78137559924069
2021-07-25,11.920306283750943
2021-08-22,41.84977430364462
2021-09-19,26.885040293697784
2021-10-03,31.959086504024285
2021-10-10,9.890687799620345
2021-10-17,38.80534657744873
2021-10-24,33.98870498815488
2021-11-07,8.875878557555044
2021-11-14,10.148092420652993
2021-11-21,19.78137559924069
2021-11-28,11.920306283750943
2021-12-12,16.99435249407744
2022-01-02,24.710843619134373
2022-01-09,22.651606650873177
2022-01-23,27.28488982946087
2022-01-30,17.50351423022018
2022-02-06,24.710843619134373
2022-02-13,21.107178924677278
2022-02-20,24.196034377069072
2022-02-27,30.373745281852667
2022-03-06,19.04794195641608
2022-03-13,19.56275119848138
2022-04-03,20.592369682611977
2022-04-10,16.473895746089582
2022-04-17,7.207329388914192
2022-04-24,12.355421809567186
2022-05-08,25.225652861199674
2022-05-29,31.918173008048566
2022-06-12,22.136797408807876
2022-06-19,29.34412679772207
2022-07-03,12.870231051632485
2022-07-10,12.355421809567186
2022-07-17,11.840612567501887
2022-07-24,46.847641027942245
2022-07-31,23.166415892938474
2022-08-07,15.444277261958984
2022-08-14,12.870231051632485
2022-09-04,27.28488982946087
2022-09-11,11.840612567501887
2022-09-18,18.533132714350778
2022-09-25,12.355421809567186
2022-10-09,11.325803325436588
2022-10-16,13.899849535763085
2022-10-23,27.28488982946087
2022-11-13,11.840612567501887
2022-11-20,19.56275119848138
2022-11-27,27.28488982946087
2022-12-11,23.681225135003775
