,MVT_GT_Raleigh-Durham (Fayetteville) NC
2017-01-15,27.0
2017-02-05,64.0
2017-02-19,100.0
2017-03-12,18.0
2017-03-19,71.0
2017-03-26,28.0
2017-04-16,28.0
2017-04-30,44.0
2017-05-21,48.0
2017-06-04,46.0
2017-06-18,30.0
2017-07-09,23.0
2017-07-30,47.0
2017-08-06,21.0
2017-08-20,53.0
2017-08-27,66.0
2017-09-10,23.0
2017-09-17,32.0
2017-10-15,59.0
2017-12-10,49.0
2017-12-24,30.0
2018-03-04,28.424060915058543
2018-03-25,35.289675128572206
2018-04-22,33.8280710675683
2018-06-17,88.23378680617954
2018-07-01,30.885664976062447
2018-07-15,61.771329952124894
2018-07-29,59.80972589112099
2018-08-05,25.981654823552688
2018-08-12,29.404862945560495
2018-08-19,30.885664976062447
2018-09-16,17.154436549035125
2018-10-14,20.09684264054098
2018-11-04,70.09854822664246
2018-11-11,33.8280710675683
2018-12-16,18.135238579537077
2018-12-30,26.962456854054643
2019-02-17,20.09684264054098
2019-03-03,29.904862945560495
2019-03-10,36.770477159074154
2019-03-17,88.73378680617954
2019-04-07,31.8664670065644
2019-04-28,25.481654823552688
2019-06-02,31.8664670065644
2019-06-09,18.135238579537077
2019-06-16,20.09684264054098
2019-06-23,33.3280710675683
2019-07-14,24.020050762548784
2019-08-11,49.020903555599524
2019-09-01,56.36731979961513
2019-09-22,28.924060915058543
2019-10-27,50.00170558610148
2019-11-10,19.11604061003903
2019-11-24,19.61604061003903
2019-12-01,32.347269037066354
2019-12-08,42.655289342085865
2019-12-22,22.058446701544884
2019-12-29,36.270477159074154
2020-01-12,21.577644671042933
2020-02-02,18.135238579537077
2020-02-16,14.712030457529272
2020-05-03,24.020050762548784
2020-05-31,34.80887309807025
2020-07-05,39.712883250580006
2020-07-12,41.67448731158392
2020-07-19,35.789675128572206
2020-07-26,33.8280710675683
2020-08-09,14.712030457529272
2020-08-16,17.154436549035125
2020-09-06,16.173634518533177
2020-09-13,27.94325888455659
2020-09-20,19.11604061003903
2020-09-27,25.00085279305074
2020-10-04,17.154436549035125
2020-11-22,30.885664976062447
2020-12-13,31.8664670065644
2021-01-03,18.635238579537077
2021-01-10,29.904862945560495
2021-01-17,41.67448731158392
2021-01-24,28.924060915058543
2021-02-14,24.020050762548784
2021-02-28,37.75127918957611
2021-03-21,17.154436549035125
2021-03-28,19.11604061003903
2021-04-04,30.385664976062447
2021-04-25,20.09684264054098
2021-05-09,21.077644671042933
2021-05-16,26.962456854054643
2021-05-30,28.924060915058543
2021-06-06,20.09684264054098
2021-06-27,37.25127918957611
2021-07-11,22.058446701544884
2021-07-25,68.13694416563855
2021-08-29,31.8664670065644
2021-09-19,34.30887309807025
2021-10-03,29.904862945560495
2021-10-17,24.020050762548784
2021-10-24,61.271329952124894
2021-11-07,63.7329340131288
2021-12-12,29.904862945560495
2021-12-19,32.847269037066354
2021-12-26,40.69368528108196
2022-01-30,25.96330964710538
2022-02-06,29.80972589112099
2022-02-20,31.732934013128798
2022-02-27,47.11859898919124
2022-03-13,18.270477159074154
2022-03-20,27.886517769113187
2022-04-10,69.23549239228102
2022-04-24,24.040101525097572
2022-05-15,35.57935025714441
2022-05-29,17.308873098070254
2022-06-12,51.92661929421076
2022-06-19,34.61774619614051
2022-07-24,38.464162440156116
2022-07-31,19.232081220078058
2022-08-07,25.96330964710538
2022-08-14,19.232081220078058
2022-08-21,96.16040610039029
2022-10-09,22.11689340308977
2022-10-30,14.424060915058543
2022-11-06,17.308873098070254
2022-11-13,18.270477159074154
2022-11-20,49.04180711119905
2022-12-11,44.23378680617954
2022-12-18,26.924913708109283
2022-12-25,20.19368528108196
