,MVT_GT_Columbus OH
2017-01-08,19.0
2017-01-15,57.0
2017-01-22,36.0
2017-01-29,39.0
2017-02-12,76.0
2017-02-26,18.0
2017-03-05,34.0
2017-04-02,22.0
2017-04-09,25.0
2017-04-16,22.0
2017-04-30,56.0
2017-05-14,21.0
2017-05-21,99.0
2017-05-28,43.0
2017-06-04,29.0
2017-06-11,41.0
2017-06-25,68.0
2017-08-06,29.0
2017-08-13,22.0
2017-10-22,20.0
2017-10-29,36.0
2017-11-05,41.0
2017-11-12,44.0
2017-12-03,84.0
2017-12-24,78.0
2018-01-14,23.866407407182876
2018-02-04,27.84414197504669
2018-03-18,21.547917695273668
2018-04-01,21.547917695273668
2018-04-15,18.22942798336446
2018-05-13,47.23281481436575
2018-06-24,50.05130452627496
2018-07-08,25.02565226313748
2018-08-12,61.98450822986639
2018-09-30,43.25508024650193
2018-10-14,27.84414197504669
2018-10-21,50.05130452627496
2018-10-28,59.166018517957184
2018-11-04,40.436590534592725
2018-11-11,38.618100822683516
2018-11-18,25.02565226313748
2018-12-09,48.39205967032035
2018-12-16,25.02565226313748
2018-12-23,50.05130452627496
2019-01-06,19.888672839319064
2019-01-13,30.162631686955898
2019-01-20,27.34414197504669
2019-01-27,39.77734567863813
2019-02-03,17.070183127409855
2019-02-17,40.936590534592725
2019-02-24,25.02565226313748
2019-03-10,34.14036625481971
2019-05-05,18.22942798336446
2019-05-12,47.23281481436575
2019-05-26,21.047917695273668
2019-06-23,100.10260905254992
2019-06-30,25.02565226313748
2019-07-14,38.118100822683516
2019-07-21,59.166018517957184
2019-08-25,69.93997736559402
2019-09-01,58.00677366200259
2019-09-15,64.8029979417756
2019-09-22,43.25508024650193
2019-10-13,17.570183127409855
2019-10-20,22.207162551228272
2019-10-27,17.070183127409855
2019-11-10,20.547917695273668
2019-12-22,29.003386831001293
2019-12-29,18.72942798336446
2020-01-12,19.888672839319064
2020-01-19,73.91771193345784
2020-01-26,14.751693415500647
2020-02-09,27.84414197504669
2020-02-16,32.9811213988651
2020-02-23,15.91093827145525
2020-03-01,39.77734567863813
2020-04-05,30.162631686955898
2020-04-26,72.75846707750323
2020-05-03,26.184897119092085
2020-07-12,27.84414197504669
2020-07-19,38.618100822683516
2020-08-09,19.388672839319064
2020-08-16,38.118100822683516
2020-09-13,69.93997736559402
2020-09-20,47.73281481436575
2020-09-27,31.8218765429105
2020-10-04,51.21054938222956
2020-11-01,22.207162551228272
2020-11-08,26.684897119092085
2020-11-22,77.89544650132164
2020-12-20,65.4622427977302
2021-01-10,21.047917695273668
2021-01-17,54.02903909413877
2021-02-28,67.12148765368481
2021-03-14,40.436590534592725
2021-03-21,22.207162551228272
2021-04-04,43.75508024650193
2021-04-25,87.01016049300387
2021-05-09,50.05130452627496
2021-05-23,22.207162551228272
2021-05-30,50.05130452627496
2021-06-13,22.707162551228272
2021-06-27,30.162631686955898
2021-07-11,44.914325102456544
2021-07-18,31.8218765429105
2021-08-01,43.25508024650193
2021-08-22,18.72942798336446
2021-08-29,47.73281481436575
2021-09-19,22.707162551228272
2021-09-26,29.003386831001293
2021-10-10,21.047917695273668
2021-10-17,18.22942798336446
2021-10-31,19.888672839319064
2021-11-14,21.047917695273668
2021-11-28,18.22942798336446
2021-12-12,43.75508024650193
2022-01-09,36.91771193345783
2022-01-16,69.87995473118804
2022-01-23,104.16068724082746
2022-01-30,47.4656296287315
2022-02-06,25.051304526274958
2022-02-20,18.458855966728915
2022-03-06,31.643753085820997
2022-03-13,32.962242797730205
2022-03-20,22.41432510245654
2022-03-27,25.051304526274958
2022-04-03,31.643753085820997
2022-04-10,15.821876542910498
2022-04-24,38.23620164536704
2022-05-01,32.962242797730205
2022-05-08,43.51016049300387
2022-05-22,39.55469135727625
2022-06-12,27.688283950093375
2022-06-26,58.01354732400517
2022-07-03,26.369794238184166
2022-07-10,92.29427983364458
2022-07-17,43.51016049300387
2022-07-24,40.873181069185456
2022-08-14,54.05807818827754
2022-08-21,15.821876542910498
2022-09-04,29.006773662002583
2022-09-11,68.56146501927883
2022-09-25,19.777345678638124
2022-10-09,42.191670781094665
2022-10-16,52.73958847636833
2022-10-23,30.325263373911792
2022-10-30,50.102609052549916
2022-11-13,25.051304526274958
2022-11-20,22.41432510245654
2022-11-27,42.191670781094665
2022-12-18,131.84897119092082
2022-12-25,18.458855966728915
