,MVT_GT_Albuquerque-Santa Fe NM
2017-01-01,62.0
2017-01-29,46.0
2017-02-12,50.0
2017-03-12,25.0
2017-04-16,18.0
2017-05-21,31.0
2017-06-11,21.0
2017-08-20,18.0
2017-09-24,46.0
2017-10-01,23.0
2017-10-08,36.0
2017-10-29,26.0
2017-11-12,18.0
2017-11-26,18.0
2017-12-10,100.0
2018-01-14,20.056081618835556
2018-01-28,21.13071485419759
2018-03-11,13.108282206663365
2018-04-01,22.992664707240635
2018-05-06,14.182915442025397
2018-05-27,34.23899706086095
2018-06-03,23.77998132492165
2018-06-10,14.970232059706413
2018-06-17,55.08239529737753
2018-07-01,13.895598824344383
2018-07-08,25.1419311779647
2018-07-29,17.119498530430477
2018-08-05,15.75754867738743
2018-08-12,24.067297942602668
2018-08-26,25.1419311779647
2018-09-02,13.895598824344383
2018-09-23,15.25754867738743
2018-10-28,31.802413972455874
2018-11-25,18.19413176579251
2019-01-20,28.865830884050794
2019-02-03,16.832181912749462
2019-05-05,28.07851426636978
2019-05-19,31.802413972455874
2019-05-26,50.7838623559294
2019-06-09,14.182915442025397
2019-07-14,35.81363029622298
2019-08-04,16.044865295068448
2019-08-25,21.13071485419759
2019-09-22,18.981448383473527
2019-10-13,19.76876500115454
2019-10-20,12.033648971301334
2019-10-27,13.895598824344383
2019-12-15,16.332181912749462
2020-01-12,20.056081618835556
2020-02-02,19.76876500115454
2020-03-15,15.75754867738743
2020-03-22,16.044865295068448
2020-05-03,13.895598824344383
2020-05-17,16.332181912749462
2020-05-24,22.992664707240635
2020-05-31,16.044865295068448
2020-06-07,29.15314750173181
2020-06-14,14.970232059706413
2020-07-26,14.182915442025397
2020-08-16,24.854614560283686
2020-08-23,33.95168044317994
2020-09-06,28.865830884050794
2020-09-20,35.31363029622298
2020-10-11,29.15314750173181
2020-10-18,29.65314750173181
2020-10-25,36.100946913904004
2020-11-01,25.1419311779647
2021-01-10,13.895598824344383
2021-01-17,14.682915442025397
2021-01-31,17.619498530430477
2021-03-28,11.246332353620318
2021-04-04,28.865830884050794
2021-04-18,18.981448383473527
2021-06-06,11.746332353620318
2021-06-13,27.291197648688765
2021-06-20,12.82096558898235
2021-06-27,31.01509735477486
2021-07-25,12.033648971301334
2021-08-15,22.20534808955962
2021-08-29,21.13071485419759
2021-09-26,45.198012796800256
2021-10-03,15.75754867738743
2021-12-12,14.182915442025397
2022-01-09,21.261429708395177
2022-01-30,41.37359294606629
2022-02-06,57.463323536203184
2022-02-13,24.134595885205336
2022-02-20,34.477994121721906
2022-02-27,16.664363825498924
2022-03-13,25.2838623559294
2022-04-10,13.216564413326731
2022-05-01,13.791197648688764
2022-05-08,27.007762062015495
2022-05-22,29.30629500346362
2022-05-29,20.686796473033144
2022-06-26,12.6419311779647
2022-07-03,27.007762062015495
2022-08-14,23.559962649843303
2022-08-28,23.559962649843303
2022-09-11,13.791197648688764
2022-10-23,12.067297942602668
2022-10-30,13.216564413326731
2022-11-13,14.365830884050796
2022-12-04,24.709229120567368
2022-12-18,19.537530002309083
