,MVT_GT_Boston MA-Manchester NH
2020-07-12,17.162147621107582
2020-07-26,44.69186571799365
2020-08-09,28.0
2020-08-16,23.427006669550615
2020-08-23,20.0
2020-09-06,28.662147621107582
2020-09-13,35.824295242215165
2020-09-20,31.216196828143445
2020-09-27,27.69186571799365
2020-11-01,18.318908255478895
2020-11-15,27.0
2020-11-29,33.05943619377213
2020-12-13,29.34862635236496
2020-12-27,42.93239365628689
2021-01-03,19.0
2021-01-10,17.0
2021-01-24,16.74052793829324
2021-02-28,44.0
2021-03-07,20.45133777970041
2021-03-14,17.0
2021-03-21,121.08098414071722
2021-03-28,52.53510508362234
2021-04-04,30.927006669550615
2021-04-11,23.24052793829324
2021-04-25,40.11348540080799
2021-05-02,36.19186571799365
2021-05-09,20.0
2021-05-16,19.24052793829324
2021-05-23,40.35401333910123
2021-05-30,15.0
2021-06-06,18.0
2021-06-27,35.53510508362234
2021-07-11,43.29996413206537
2021-07-25,35.48105587658648
2021-08-15,38.74591492502951
2021-08-22,25.0
2021-09-05,16.0
2021-09-12,36.0
2021-09-19,13.0
2021-09-26,34.37834444925103
2021-10-03,41.01077397347254
2021-10-24,29.0
2021-11-21,19.95133777970041
2021-11-28,27.427006669550615
2021-12-05,15.0
2021-12-12,15.529718096886066
2021-12-19,43.0
2021-12-26,34.24591492502951
2018-02-25,36.962111753172955
2018-03-04,19.90267555940082
2018-03-18,21.324295242215165
2018-05-20,39.80535111880164
2018-05-27,19.90267555940082
2018-06-03,31.275633021915574
2018-06-10,27.010773973472542
2018-08-26,18.481055876586478
2018-09-02,38.3837314359873
2019-01-13,35.54049207035861
2019-02-17,28.432393656286887
2019-03-17,19.90267555940082
2019-04-14,17.059436193772132
2019-05-05,22.74591492502951
2019-06-02,42.64859048443033
2019-06-09,21.324295242215165
2020-02-02,49.756688898502055
2020-03-29,18.481055876586478
2020-05-03,25.5891542906582
2020-07-05,22.74591492502951
2020-07-19,21.324295242215165
2020-08-02,36.962111753172955
2020-08-30,25.5891542906582
2020-10-18,15.637816510957787
2020-11-08,22.74591492502951
2020-11-22,17.059436193772132
2020-12-06,19.90267555940082
2021-01-17,32.69725270472992
2021-06-13,24.167534607843855
2021-07-04,34.118872387544265
2021-08-01,29.854013339101233
2021-08-08,45.49182985005902
2021-10-10,15.637816510957787
2021-11-07,21.324295242215165
2022-01-02,39.80535111880164
2022-01-09,44.070210167244674
2022-02-13,15.637816510957787
2022-02-20,42.64859048443033
2022-02-27,32.69725270472992
2022-03-06,15.637816510957787
2022-03-13,29.854013339101233
2022-03-20,34.118872387544265
2022-03-27,18.481055876586478
2022-04-03,12.7945771453291
2022-04-10,31.275633021915574
2022-04-17,15.637816510957787
2022-04-24,45.49182985005902
2022-05-01,27.010773973472542
2022-05-08,34.118872387544265
2022-05-15,18.481055876586478
2022-06-12,24.167534607843855
2022-06-19,46.913449532873365
2022-07-10,22.74591492502951
2022-07-17,35.54049207035861
2022-07-24,73.92422350634591
2022-08-21,38.3837314359873
2022-09-04,17.059436193772132
2022-09-11,41.226970801615984
2022-09-18,38.3837314359873
2022-09-25,19.90267555940082
2022-10-02,27.010773973472542
2022-10-09,21.324295242215165
2022-10-16,62.55126604383115
2022-10-23,25.5891542906582
2022-11-20,15.637816510957787
2022-11-27,49.756688898502055
2022-12-11,49.756688898502055
2022-12-18,28.432393656286887
2022-12-25,24.167534607843855
