,MVT_GT_New York NY
2017-01-01,54.0
2017-01-08,62.0
2017-01-15,44.0
2017-01-22,32.0
2017-01-29,28.0
2017-02-05,22.0
2017-02-12,29.0
2017-02-19,44.0
2017-02-26,36.0
2017-03-05,41.0
2017-03-12,47.0
2017-03-19,50.0
2017-03-26,78.0
2017-04-02,46.0
2017-04-09,31.0
2017-04-16,12.0
2017-04-30,36.0
2017-05-07,27.0
2017-05-14,20.0
2017-05-21,23.0
2017-05-28,22.0
2017-06-04,44.0
2017-06-11,38.0
2017-06-18,42.0
2017-06-25,35.0
2017-07-02,16.0
2017-07-09,49.0
2017-07-16,44.0
2017-07-23,35.0
2017-07-30,55.0
2017-08-06,45.0
2017-08-13,16.0
2017-08-20,48.0
2017-08-27,36.0
2017-09-03,51.0
2017-09-10,37.0
2017-09-17,24.0
2017-09-24,54.0
2017-10-01,36.0
2017-10-08,35.0
2017-10-15,58.0
2017-10-22,49.0
2017-10-29,32.0
2017-11-05,8.0
2017-11-12,96.0
2017-11-19,40.0
2017-11-26,38.0
2017-12-03,32.0
2017-12-10,35.0
2017-12-17,100.0
2017-12-24,44.0
2017-12-31,40.0
2018-01-07,44.32096054757368
2018-01-14,18.943483308588867
2018-01-21,44.32096054757368
2018-01-28,27.735975721583806
2018-02-04,49.396455995370644
2018-02-11,60.97669613226407
2018-02-18,56.8304499257666
2018-02-25,33.24072041068026
2018-03-04,28.6652249628833
2018-03-11,24.018978756385827
2018-03-18,32.811471169380766
2018-03-25,13.867987860791903
2018-04-01,60.97669613226407
2018-04-08,52.18420371926913
2018-04-15,72.98618551045698
2018-04-22,51.75495447796963
2018-04-29,26.30672648028431
2018-05-06,29.59447420418279
2018-05-13,28.1652249628833
2018-05-20,33.74072041068026
2018-05-27,55.9012006844671
2018-06-03,71.127687027858
2018-06-10,61.405945373563554
2018-06-17,36.028468134578745
2018-06-24,42.462462064974694
2018-07-01,26.80672648028431
2018-07-08,36.028468134578745
2018-07-15,36.028468134578745
2018-07-22,42.0332128236752
2018-07-29,43.89171130627419
2018-08-05,66.05219158006102
2018-08-12,38.31621585847722
2018-08-19,30.023723445482286
2018-08-26,24.948227997685322
2018-09-02,55.4012006844671
2018-09-09,22.16048027378684
2018-09-16,64.69369309746205
2018-09-23,56.8304499257666
2018-09-30,45.75020978887318
2018-10-07,39.24546509977672
2018-10-14,37.886966617177734
2018-10-21,31.88222192808127
2018-10-28,40.17471434107621
2018-11-04,27.735975721583806
2018-11-11,34.169969651979756
2018-11-18,31.88222192808127
2018-11-25,39.74546509977672
2018-12-02,40.17471434107621
2018-12-09,48.96720675407115
2018-12-16,47.10870827147217
2018-12-23,38.81621585847722
2018-12-30,33.74072041068026
2019-01-06,44.82096054757368
2019-01-13,16.655735584690383
2019-01-20,48.037957512771655
2019-01-27,30.023723445482286
2019-02-03,45.75020978887318
2019-02-10,41.103963582375705
2019-02-17,40.17471434107621
2019-02-24,25.877477238984817
2019-03-03,12.009489378192914
2019-03-10,56.8304499257666
2019-03-17,47.10870827147217
2019-03-24,18.014234067289372
2019-03-31,22.16048027378684
2019-04-07,24.018978756385827
2019-04-14,57.75969916706609
2019-04-21,19.87273254988836
2019-04-28,24.948227997685322
2019-05-05,35.09921889327925
2019-05-12,58.18894840836558
2019-05-19,54.04270220186811
2019-05-26,14.797237102091396
2019-06-02,34.669969651979756
2019-06-09,7.863243171695444
2019-06-16,45.25020978887318
2019-06-23,21.231231032487347
2019-06-30,38.81621585847722
2019-07-07,29.09447420418279
2019-07-14,40.67471434107621
2019-07-21,28.1652249628833
2019-07-28,29.09447420418279
2019-08-04,54.04270220186811
2019-08-11,26.80672648028431
2019-08-18,60.97669613226407
2019-08-25,32.811471169380766
2019-09-08,39.24546509977672
2019-09-15,39.24546509977672
2019-09-22,63.76444385616254
2019-09-29,53.11345296056862
2019-10-06,18.943483308588867
2019-10-13,69.769188545259
2019-10-20,24.018978756385827
2019-10-27,42.0332128236752
2019-11-03,42.962462064974694
2019-11-10,36.028468134578745
2019-11-17,34.169969651979756
2019-11-24,37.886966617177734
2019-12-01,42.962462064974694
2019-12-08,45.25020978887318
2019-12-15,39.24546509977672
2019-12-22,36.028468134578745
2019-12-29,26.80672648028431
2020-01-05,15.226486343390889
2020-01-12,62.335194614863056
2020-01-19,69.269188545259
2020-01-26,35.09921889327925
2020-02-02,53.11345296056862
2020-02-09,24.948227997685322
2020-02-16,43.89171130627419
2020-02-23,24.948227997685322
2020-03-01,28.1652249628833
2020-03-08,34.169969651979756
2020-03-15,24.948227997685322
2020-03-22,29.09447420418279
2020-03-29,63.26444385616254
2020-04-05,23.089729515086333
2020-04-12,19.87273254988836
2020-04-19,40.17471434107621
2020-04-26,41.103963582375705
2020-05-03,43.89171130627419
2020-05-10,41.103963582375705
2020-05-17,46.179459030172666
2020-05-24,39.24546509977672
2020-05-31,47.10870827147217
2020-06-07,49.896455995370644
2020-06-14,34.169969651979756
2020-06-21,38.31621585847722
2020-06-28,52.18420371926913
2020-07-05,31.88222192808127
2020-07-12,25.877477238984817
2020-07-19,48.96720675407115
2020-07-26,33.74072041068026
2020-08-02,70.1984377865585
2020-08-09,37.886966617177734
2020-08-16,55.9012006844671
2020-08-23,30.952972686781777
2020-08-30,61.905945373563554
2020-09-06,56.3304499257666
2020-09-13,28.1652249628833
2020-09-20,46.179459030172666
2020-09-27,59.11819764966508
2020-10-04,27.735975721583806
2020-10-11,48.037957512771655
2020-10-18,19.87273254988836
2020-10-25,42.0332128236752
2020-11-01,6.9339939303959515
2020-11-08,32.311471169380766
2020-11-15,24.948227997685322
2020-11-22,38.81621585847722
2020-11-29,33.24072041068026
2020-12-06,58.68894840836558
2020-12-13,59.11819764966508
2020-12-20,24.018978756385827
2020-12-27,25.877477238984817
2021-01-03,42.0332128236752
2021-01-10,34.669969651979756
2021-01-17,51.25495447796963
2021-01-24,42.0332128236752
2021-01-31,37.886966617177734
2021-02-07,24.948227997685322
2021-02-14,42.0332128236752
2021-02-21,40.17471434107621
2021-02-28,39.24546509977672
2021-03-07,24.948227997685322
2021-03-14,29.09447420418279
2021-03-21,26.30672648028431
2021-03-28,41.103963582375705
2021-04-04,33.74072041068026
2021-04-11,26.30672648028431
2021-04-18,33.74072041068026
2021-04-25,48.46720675407115
2021-05-02,46.179459030172666
2021-05-09,54.04270220186811
2021-05-16,56.8304499257666
2021-05-23,58.18894840836558
2021-05-30,20.301981791187853
2021-06-06,28.1652249628833
2021-06-13,34.169969651979756
2021-06-20,60.04744689096457
2021-06-27,36.028468134578745
2021-07-04,33.74072041068026
2021-07-11,55.9012006844671
2021-07-18,37.886966617177734
2021-07-25,48.96720675407115
2021-08-01,66.98144082136052
2021-08-08,31.38222192808127
2021-08-15,56.3304499257666
2021-08-22,46.179459030172666
