,MVT_GT_Portland OR
2017-01-08,23.0
2017-01-15,29.0
2017-02-05,17.0
2017-02-12,41.0
2017-02-19,32.0
2017-02-26,19.0
2017-03-12,16.0
2017-03-26,22.0
2017-04-02,28.0
2017-04-09,23.0
2017-04-16,17.0
2017-04-30,18.0
2017-05-07,27.0
2017-05-14,33.0
2017-05-28,23.0
2017-06-04,41.0
2017-06-18,50.0
2017-06-25,40.0
2017-07-02,42.0
2017-07-09,53.0
2017-07-16,30.0
2017-07-23,46.0
2017-07-30,37.0
2017-08-06,32.0
2017-08-13,22.0
2017-08-20,44.0
2017-08-27,20.0
2017-09-17,18.0
2017-09-24,73.0
2017-10-15,16.0
2017-10-29,32.0
2017-11-05,33.0
2017-11-19,24.0
2017-12-03,21.0
2017-12-10,28.0
2017-12-31,17.0
2018-01-07,34.18378593427233
2018-01-14,24.997298861288968
2018-01-28,15.810811788305603
2018-02-04,40.80811064959457
2018-02-11,33.163065148385286
2018-03-04,43.87027300725569
2018-03-18,40.80811064959457
2018-04-01,35.70450672015937
2018-04-08,16.831532574192643
2018-04-15,49.494597722577936
2018-04-29,34.68378593427233
2018-05-06,18.872974145966726
2018-05-13,26.018019647176008
2018-05-20,22.95585728951489
2018-05-27,33.663065148385286
2018-06-10,36.22522750604641
2018-06-24,30.10090279072417
2018-07-01,35.20450672015937
2018-07-08,24.997298861288968
2018-07-15,64.7846887249965
2018-07-22,36.72522750604641
2018-07-29,23.976578075401925
2018-08-05,71.92973422620578
2018-08-12,46.93243536491681
2018-09-02,40.30811064959457
2018-09-30,46.93243536491681
2018-10-07,26.018019647176008
2018-10-14,22.45585728951489
2018-10-21,40.80811064959457
2018-10-28,57.13964322378722
2018-11-04,35.70450672015937
2018-11-18,22.95585728951489
2018-11-25,18.872974145966726
2018-12-02,18.872974145966726
2018-12-09,37.74594829193345
2018-12-30,32.14234436249825
2019-01-06,16.831532574192643
2019-01-20,44.890993793142734
2019-02-03,29.080182004837127
2019-02-10,40.30811064959457
2019-02-17,30.10090279072417
2019-03-03,28.059461218950087
2019-03-10,35.20450672015937
2019-03-17,19.893694931853766
2019-03-24,46.93243536491681
2019-03-31,38.766669077820495
2019-04-07,17.852253360079686
2019-04-14,24.997298861288968
2019-05-12,48.97387693669089
2019-05-19,99.98919544515587
2019-05-26,45.91171457902978
2019-06-02,31.621623576611206
2019-06-09,35.20450672015937
2019-06-16,61.72252636733538
2019-06-23,21.935136503627845
2019-06-30,34.18378593427233
2019-07-07,65.80540951088354
2019-07-14,18.872974145966726
2019-08-04,38.266669077820495
2019-08-25,65.30540951088354
2019-09-01,42.349552221368654
2019-09-22,63.26396793910946
2019-11-03,23.976578075401925
2019-11-10,73.97117579797987
2019-11-17,24.497298861288968
2019-11-24,20.914415717740805
2019-12-08,33.163065148385286
2019-12-15,26.018019647176008
2019-12-29,21.935136503627845
2020-01-05,51.01531850846497
2020-01-12,22.95585728951489
2020-01-19,49.994597722577936
2020-01-26,16.331532574192643
2020-02-02,43.87027300725569
2020-02-09,15.810811788305603
2020-02-16,19.393694931853766
2020-03-01,42.849552221368654
2020-03-08,43.87027300725569
2020-04-05,43.87027300725569
2020-04-12,28.559461218950087
2020-04-19,35.20450672015937
2020-05-03,76.01261736975394
2020-05-10,19.893694931853766
2020-05-17,38.766669077820495
2020-05-24,29.080182004837127
2020-05-31,22.95585728951489
2020-06-07,34.18378593427233
2020-06-21,63.26396793910946
2020-07-12,29.080182004837127
2020-07-26,59.1810847955613
2020-08-02,22.95585728951489
2020-08-09,28.059461218950087
2020-09-13,49.994597722577936
2020-09-20,54.077480866126095
2020-09-27,30.10090279072417
2020-10-25,18.372974145966726
2020-12-06,24.497298861288968
2020-12-13,35.20450672015937
2020-12-20,29.080182004837127
2021-01-03,26.018019647176008
2021-01-10,32.14234436249825
2021-01-17,40.80811064959457
2021-01-24,52.036039294352015
2021-02-07,16.831532574192643
2021-02-14,27.038740433063047
2021-02-21,32.14234436249825
2021-03-07,62.74324715322241
2021-03-14,49.994597722577936
2021-03-21,41.82883143548161
2021-03-28,44.890993793142734
2021-04-04,24.997298861288968
2021-04-11,65.80540951088354
2021-04-18,24.997298861288968
2021-04-25,82.13694208507619
2021-05-02,17.852253360079686
2021-05-09,52.036039294352015
2021-05-16,44.890993793142734
2021-05-23,26.018019647176008
2021-06-13,56.118922437900174
2021-06-20,43.87027300725569
2021-06-27,66.32613029677057
2021-07-04,43.87027300725569
2021-07-11,59.1810847955613
2021-08-08,17.852253360079686
2021-08-15,18.372974145966726
2021-08-22,35.70450672015937
2021-09-05,66.82613029677057
2021-09-12,34.68378593427233
2021-09-19,27.038740433063047
2021-09-26,20.414415717740805
2021-10-03,67.84685108265762
2021-10-10,28.059461218950087
2021-10-17,46.93243536491681
2021-10-31,48.97387693669089
2021-11-07,56.118922437900174
2021-11-14,51.01531850846497
2021-11-28,44.890993793142734
2021-12-05,68.86757186854466
2021-12-12,36.72522750604641
2021-12-26,80.09550051330211
2022-01-23,27.077480866126095
2022-01-30,20.82883143548161
2022-02-06,76.02523473950788
2022-02-20,68.73514373708932
2022-02-27,58.320728019348515
2022-03-13,45.82342915805955
2022-03-27,63.52793587821892
2022-04-03,22.911714579029773
2022-04-10,24.994597722577936
2022-04-17,46.864870729833626
2022-04-24,49.98919544515587
2022-05-01,34.36757186854466
2022-05-08,38.53333815564098
2022-05-15,43.74054601451139
2022-05-22,38.53333815564098
2022-05-29,104.14415717740806
2022-06-05,17.70450672015937
