,MVT_GT_Los Angeles CA
2017-01-01,58.0
2017-01-08,60.0
2017-01-15,69.0
2017-01-22,32.0
2017-01-29,48.0
2017-02-05,43.0
2017-02-12,25.0
2017-02-19,60.0
2017-02-26,61.0
2017-03-05,69.0
2017-03-12,52.0
2017-03-19,70.0
2017-03-26,28.0
2017-04-02,45.0
2017-04-09,45.0
2017-04-16,66.0
2017-04-30,42.0
2017-05-07,47.0
2017-05-14,40.0
2017-05-21,66.0
2017-05-28,53.0
2017-06-04,36.0
2017-06-11,65.0
2017-06-18,48.0
2017-06-25,48.0
2017-07-02,64.0
2017-07-09,35.0
2017-07-16,61.0
2017-07-23,42.0
2017-07-30,73.0
2017-08-06,64.0
2017-08-13,100.0
2017-08-20,43.0
2017-08-27,33.0
2017-09-03,42.0
2017-09-10,58.0
2017-09-17,42.0
2017-09-24,54.0
2017-10-01,59.0
2017-10-08,42.0
2017-10-15,54.0
2017-10-22,51.0
2017-10-29,78.0
2017-11-05,49.0
2017-11-12,73.0
2017-11-19,30.0
2017-11-26,64.0
2017-12-03,33.0
2017-12-17,66.0
2017-12-24,93.0
2017-12-31,41.0
2018-01-07,43.45011989442634
2018-01-14,53.37102244563944
2018-01-21,68.87197295462309
2018-01-28,55.608314792000115
2018-02-04,61.134680608262414
2018-02-11,45.108314792000115
2018-02-18,65.2401438733116
2018-02-25,60.161046424524706
2018-03-04,60.00285152695093
2018-03-11,37.02826683422958
2018-03-18,45.79192499685255
2018-03-25,43.94916938544269
2018-04-01,62.608314792000115
2018-04-08,41.02826683422958
2018-04-15,51.52921734321322
2018-04-22,30.29097448786891
2018-04-29,57.92375407816404
2018-05-06,69.2928755058362
2018-05-13,64.10831479200012
2018-05-20,94.5047525449182
2018-05-27,62.42470458714768
2018-06-03,70.42470458714769
2018-06-10,55.81924132209849
2018-06-17,57.108314792000115
2018-06-24,74.05653366845917
2018-07-01,42.73824285534431
2018-07-08,45.16009591554106
2018-07-15,87.42565509613132
2018-07-22,65.58194897573782
2018-07-29,50.92375407816404
2018-08-05,58.55558315947552
2018-08-12,69.03016785219687
2018-08-19,49.81829081311484
2018-08-26,58.2137780570493
2018-09-02,38.50285152695093
2018-09-09,39.16009591554106
2018-09-16,42.475535201704986
2018-09-23,71.92470458714769
2018-09-30,51.87102244563944
2018-10-07,50.02826683422958
2018-10-14,48.94916938544269
2018-10-21,50.89738826190174
2018-10-28,45.475535201704986
2018-11-04,59.76555918059025
2018-11-11,29.84275561140986
2018-11-18,51.89738826190174
2018-11-25,42.975535201704986
2018-12-02,62.766509689573894
2018-12-09,55.00285152695093
2018-12-16,51.108314792000115
2018-12-23,80.2928755058362
2018-12-30,55.661046424524706
2019-01-06,47.10736428301647
2019-01-13,45.21282754806566
2019-01-20,45.633730099278765
2019-01-27,65.18741224078701
2019-02-03,58.18646173180336
2019-02-10,47.633730099278765
2019-02-17,51.87102244563944
2019-02-24,49.133730099278765
2019-03-03,68.63468060826241
2019-03-10,31.843706120393502
2019-03-17,54.29192499685255
2019-03-24,52.92375407816404
2019-03-31,40.3700719366558
2019-04-07,27.18551122281972
2019-04-14,53.81829081311484
2019-04-21,60.68646173180336
2019-04-28,63.608314792000115
2019-05-05,65.31829081311484
2019-05-12,54.92375407816404
2019-05-19,76.2401438733116
2019-05-26,40.3964377529181
2019-06-02,58.50285152695093
2019-06-09,39.89738826190174
2019-06-16,52.39738826190174
2019-06-23,43.60736428301647
2019-06-30,41.133730099278765
2019-07-07,58.42375407816404
2019-07-14,36.84465662937714
2019-07-21,43.343706120393506
2019-07-28,53.39738826190174
2019-08-04,34.8700719366558
2019-08-11,54.97648571068863
2019-08-18,74.92470458714769
2019-08-25,66.02921734321322
2019-09-01,71.31924132209849
2019-09-08,55.31829081311484
2019-09-15,56.08194897573782
2019-09-22,44.66009591554106
2019-09-29,66.42375407816404
2019-10-06,32.66009591554106
2019-10-13,27.500950508983642
2019-10-20,65.7137780570493
2019-10-27,61.02921734321322
2019-11-03,56.08194897573782
2019-11-10,39.87102244563944
2019-11-17,56.45011989442634
2019-11-24,29.71187703908202
2019-12-01,42.10736428301647
2019-12-08,47.02826683422958
2019-12-15,35.475535201704986
2019-12-22,36.975535201704986
2019-12-29,55.16009591554106
2020-01-05,52.34465662937714
2020-01-12,75.42470458714769
2020-01-19,53.26555918059025
2020-01-26,41.8964377529181
2020-02-02,53.29192499685255
2020-02-09,54.47648571068863
2020-02-16,54.84465662937714
2020-02-23,69.68741224078701
2020-03-01,44.84465662937714
2020-03-08,38.02826683422958
2020-03-15,48.21282754806566
2020-03-22,37.843706120393506
2020-03-29,44.05463265049188
2020-04-05,62.00285152695093
2020-04-12,52.161046424524706
2020-04-19,26.15914540655742
2020-04-26,74.84560713836078
2020-05-03,54.76555918059025
2020-05-10,44.60736428301647
2020-05-17,39.26460867160661
2020-05-24,60.26555918059025
2020-05-31,64.13468060826241
2020-06-07,28.553682141508236
2020-06-14,42.10736428301647
2020-06-21,59.79192499685255
2020-06-28,51.26555918059025
2020-07-05,47.79192499685255
2020-07-12,47.26555918059025
2020-07-19,74.87197295462309
2020-07-26,67.10831479200012
2020-08-02,60.08194897573782
2020-08-09,37.52826683422958
2020-08-16,40.05463265049188
2020-08-23,44.133730099278765
2020-08-30,31.343706120393502
2020-09-06,40.133730099278765
2020-09-13,40.55463265049188
2020-09-20,45.05463265049188
2020-09-27,50.68646173180336
2020-10-04,60.55558315947552
2020-10-11,42.60641377403283
2020-10-18,49.79192499685255
2020-10-25,40.8964377529181
2020-11-01,47.21282754806566
2020-11-08,47.50285152695093
2020-11-15,41.89738826190174
2020-11-22,51.81829081311484
2020-11-29,39.71282754806566
2020-12-06,32.68551122281972
2020-12-13,38.71282754806566
2020-12-20,36.633730099278765
2020-12-27,66.7401438733116
2021-01-03,66.2137780570493
2021-01-10,49.42280356918039
2021-01-17,46.79192499685255
2021-01-24,42.133730099278765
2021-01-31,78.42470458714769
2021-02-07,61.08194897573782
2021-02-14,52.79192499685255
2021-02-21,41.52826683422958
2021-02-28,42.21282754806566
2021-03-07,49.52826683422958
2021-03-14,80.79382601481984
2021-03-21,43.18646173180336
2021-03-28,35.475535201704986
2021-04-04,42.8700719366558
2021-04-11,51.001901017967285
2021-04-18,69.37197295462309
2021-04-25,62.00285152695093
2021-05-02,46.84465662937714
2021-05-09,57.05558315947552
2021-05-16,59.52921734321322
2021-05-23,64.92375407816404
2021-05-30,69.7665096895739
2021-06-06,47.87102244563944
2021-06-13,48.81829081311484
2021-06-20,35.8964377529181
2021-06-27,40.3700719366558
2021-07-04,91.13658162622968
2021-07-11,53.81829081311484
2021-07-18,47.26555918059025
2021-07-25,48.50285152695093
2021-08-01,64.2137780570493
2021-08-08,37.13277959029513
2021-08-15,36.23824285534431
2021-08-22,45.97648571068863
2021-08-29,65.84560713836078
2021-09-05,28.843706120393502
2021-09-12,64.1610464245247
2021-09-19,51.37102244563944
2021-09-26,69.47648571068862
2021-10-03,39.94916938544269
2021-10-10,39.633730099278765
2021-10-17,46.080998466754174
2021-10-24,61.95011989442634
2021-10-31,65.2137780570493
2021-11-07,40.8700719366558
2021-11-14,57.134680608262414
2021-11-21,62.608314792000115
2021-11-28,65.02921734321322
2021-12-05,67.84560713836078
2021-12-12,43.66009591554106
2021-12-19,60.26555918059025
2021-12-26,47.34465662937714
2022-01-02,77.90214080681994
2022-01-09,90.53492039711507
2022-01-16,68.4275561140986
2022-01-23,83.16579896944292
2022-01-30,84.21853060196752
2022-02-06,75.79667754177076
2022-02-13,71.58575101167239
2022-02-20,55.79477652380348
2022-02-27,33.687412240787005
2022-03-06,85.2712622344921
2022-03-13,75.79667754177076
2022-03-20,94.74584692721345
2022-03-27,34.740143873311595
2022-04-03,52.63658162622969
2022-04-10,74.74394590924616
2022-04-17,50.5311183611805
2022-04-24,70.53301937914779
2022-05-01,85.2712622344921
2022-05-08,72.63848264419698
2022-05-15,82.11306733691832
2022-05-22,73.69121427672157
2022-05-29,62.11116631895104
2022-06-05,57.900239788852666
2022-06-12,55.79477652380348
2022-06-19,50.5311183611805
2022-06-26,32.634680608262414
2022-07-03,68.4275561140986
2022-07-10,74.74394590924616
2022-07-17,64.21662958400023
2022-07-24,67.37482448157401
2022-07-31,67.37482448157401
2022-08-07,84.21853060196752
2022-08-14,90.53492039711507
2022-08-21,63.16389795147563
2022-08-28,44.214728566032946
2022-09-04,40.00380203593457
2022-09-11,64.21662958400023
2022-09-18,53.68931325875429
2022-09-25,91.58765202963967
2022-10-02,74.74394590924616
2022-10-09,76.84940917429536
2022-10-16,73.69121427672157
2022-10-23,63.16389795147563
2022-10-30,66.32209284904941
2022-11-06,72.63848264419698
2022-11-13,85.2712622344921
2022-11-20,43.16199693350835
2022-11-27,73.69121427672157
2022-12-04,48.42565509613132
2022-12-11,43.16199693350835
2022-12-18,53.68931325875429
2022-12-25,73.69121427672157
