,MVT_GT_Chicago IL
2017-01-08,43.0
2017-01-15,56.0
2017-01-22,31.0
2017-01-29,46.0
2017-02-05,21.0
2017-02-12,40.0
2017-02-19,51.0
2017-02-26,29.0
2017-03-05,28.0
2017-03-12,30.0
2017-03-19,24.0
2017-03-26,16.0
2017-04-02,26.0
2017-04-09,16.0
2017-04-16,23.0
2017-04-23,35.0
2017-04-30,32.0
2017-05-07,16.0
2017-05-14,43.0
2017-05-28,12.0
2017-06-04,29.0
2017-06-18,30.0
2017-06-25,45.0
2017-07-02,100.0
2017-07-09,15.0
2017-07-16,33.0
2017-07-23,25.0
2017-07-30,44.0
2017-08-06,41.0
2017-08-13,14.0
2017-08-20,14.0
2017-08-27,22.0
2017-09-10,34.0
2017-09-17,27.0
2017-09-24,34.0
2017-10-01,22.0
2017-10-08,17.0
2017-10-15,16.0
2017-10-22,44.0
2017-10-29,32.0
2017-11-05,22.0
2017-11-12,52.0
2017-11-19,14.0
2017-11-26,30.0
2017-12-03,17.0
2017-12-10,28.0
2017-12-17,57.0
2017-12-24,25.0
2017-12-31,26.0
2018-01-07,28.18034433198571
2018-01-14,19.122376510990303
2018-01-21,59.88001127096989
2018-02-04,16.603053903991835
2018-02-11,23.148139986988262
2018-02-18,36.23187128398163
2018-02-25,23.148139986988262
2018-03-04,37.73831215298112
2018-03-11,21.135258248989285
2018-03-18,43.77695736697805
2018-04-01,45.289839104977034
2018-04-08,30.69322606998469
2018-04-15,52.33492518797347
2018-04-22,21.635258248989285
2018-04-29,30.19322606998469
2018-05-06,26.167462593986734
2018-05-13,32.20610780798367
2018-05-20,43.77695736697805
2018-06-03,46.796279973976525
2018-06-17,22.14169911798877
2018-06-24,26.167462593986734
2018-07-01,23.148139986988262
2018-07-15,20.128817379989794
2018-07-22,29.186785200985202
2018-08-05,37.23831215298112
2018-08-12,41.76407562897908
2018-08-19,16.103053903991835
2018-09-02,35.22543041498214
2018-09-09,32.70610780798367
2018-09-16,21.135258248989285
2018-09-23,15.096613034992345
2018-10-07,27.67390346298622
2018-10-14,34.71898954598265
2018-10-21,37.23831215298112
2018-10-28,40.75763475997959
2018-11-04,23.148139986988262
2018-11-11,40.75763475997959
2018-11-18,19.622376510990303
2018-11-25,11.070849558994386
2018-12-02,24.154580855987753
2018-12-09,46.796279973976525
2018-12-16,46.796279973976525
2018-12-23,29.686785200985202
2018-12-30,22.64169911798877
2019-01-06,34.21898954598265
2019-01-13,32.70610780798367
2019-01-20,15.096613034992345
2019-01-27,20.628817379989794
2019-02-03,52.33492518797347
2019-02-10,30.69322606998469
2019-02-17,53.34136605697296
2019-02-24,23.148139986988262
2019-03-03,20.628817379989794
2019-03-10,15.096613034992345
2019-03-24,34.21898954598265
2019-03-31,27.67390346298622
2019-04-07,51.32848431897398
2019-04-14,39.2511938909801
2019-04-21,51.82848431897398
2019-04-28,31.19966693898418
2019-05-05,20.628817379989794
2019-05-12,29.686785200985202
2019-05-19,37.23831215298112
2019-05-26,27.17390346298622
2019-06-02,31.19966693898418
2019-06-09,33.71254867698316
2019-06-16,41.76407562897908
2019-06-23,43.77695736697805
2019-06-30,25.161021724987243
2019-07-07,61.89289300896887
2019-07-14,43.27695736697805
2019-07-21,11.070849558994386
2019-07-28,55.35424779497193
2019-08-11,48.309161711975506
2019-08-18,64.91221561596734
2019-08-25,20.128817379989794
2019-09-01,42.27051649797857
2019-09-22,22.64169911798877
2019-09-29,22.14169911798877
2019-10-06,45.289839104977034
2019-10-20,45.789839104977034
2019-11-03,32.20610780798367
2019-11-10,26.667462593986734
2019-11-17,36.23187128398163
2019-11-24,22.64169911798877
2019-12-01,30.19322606998469
2019-12-08,62.89933387796836
2019-12-15,65.91865648496683
2019-12-22,37.23831215298112
2019-12-29,39.7511938909801
2020-01-05,46.796279973976525
2020-01-12,31.19966693898418
2020-01-19,45.289839104977034
2020-01-26,50.82204344997449
2020-02-02,39.2511938909801
2020-02-09,68.9379790919653
2020-02-16,19.622376510990303
2020-02-23,18.115935641990816
2020-03-01,40.75763475997959
2020-03-08,14.090172165992856
2020-03-22,22.14169911798877
2020-03-29,17.109494772991326
2020-04-05,18.615935641990816
2020-04-26,13.083731296993367
2020-05-03,13.083731296993367
2020-05-10,18.115935641990816
2020-05-24,21.135258248989285
2020-05-31,49.315602580974996
2020-06-14,31.69966693898418
2020-06-21,16.103053903991835
2020-06-28,34.21898954598265
2020-07-12,64.91221561596734
2020-07-19,36.23187128398163
2020-08-02,36.73187128398163
2020-08-09,27.17390346298622
2020-08-16,41.26407562897908
2020-08-23,35.72543041498214
2020-08-30,30.69322606998469
2020-09-06,27.17390346298622
2020-09-13,23.148139986988262
2020-09-20,26.167462593986734
2020-09-27,9.057967820995408
2020-10-04,42.77051649797857
2020-10-11,40.75763475997959
2020-10-18,11.070849558994386
2020-10-25,34.21898954598265
2020-11-01,32.20610780798367
2020-11-08,25.161021724987243
2020-11-15,57.867129532970914
2020-11-22,51.82848431897398
2020-11-29,34.21898954598265
2020-12-06,39.2511938909801
2020-12-13,28.68034433198571
2020-12-20,29.186785200985202
2020-12-27,43.27695736697805
2021-01-03,42.27051649797857
2021-01-10,33.21254867698316
2021-01-17,58.873570401970404
2021-01-24,45.789839104977034
2021-01-31,69.94441996096478
2021-02-07,15.596613034992345
2021-02-14,36.23187128398163
2021-02-21,17.109494772991326
2021-02-28,42.27051649797857
2021-03-07,29.686785200985202
2021-03-14,48.809161711975506
2021-03-21,13.083731296993367
2021-03-28,59.88001127096989
2021-04-04,40.75763475997959
2021-04-11,20.128817379989794
2021-04-18,42.77051649797857
2021-04-25,59.88001127096989
2021-05-02,36.23187128398163
2021-05-16,26.167462593986734
2021-05-23,77.9959469129607
2021-05-30,17.109494772991326
2021-06-06,19.122376510990303
2021-06-13,54.84780692597244
2021-06-20,20.128817379989794
2021-06-27,13.583731296993367
2021-07-04,32.70610780798367
2021-07-11,53.34136605697296
2021-07-18,55.35424779497193
2021-07-25,30.19322606998469
2021-08-01,24.654580855987753
2021-08-22,11.070849558994386
2021-09-05,19.122376510990303
2021-09-12,28.68034433198571
2021-09-19,25.661021724987243
2021-10-03,19.122376510990303
2021-10-10,38.24475302198061
2021-10-17,20.128817379989794
2021-10-24,69.94441996096478
2021-10-31,23.148139986988262
2021-11-07,58.873570401970404
2021-11-14,36.73187128398163
2021-11-28,17.109494772991326
2021-12-05,34.21898954598265
2021-12-12,64.91221561596734
2021-12-19,30.69322606998469
2021-12-26,33.71254867698316
2022-01-02,45.579678209954075
2022-01-09,53.68273211394591
2022-01-16,44.566796471955094
2022-01-23,19.244753021980607
2022-02-06,42.54103299595714
2022-02-13,38.489506043961214
2022-02-20,42.54103299595714
2022-03-06,47.60544168595203
2022-03-13,59.76002254193978
