,MVT_GT_Boston MA-Manchester NH
2017-01-08,19.0
2017-01-22,16.0
2017-02-05,24.0
2017-03-05,18.0
2017-04-02,19.0
2017-04-16,41.0
2017-04-23,37.0
2017-05-14,27.0
2017-06-04,41.0
2017-06-18,20.0
2017-07-09,38.0
2017-07-30,42.0
2017-08-13,51.0
2017-08-20,32.0
2017-08-27,29.0
2017-09-10,30.0
2017-09-17,18.0
2017-11-05,28.0
2017-11-12,64.0
2017-11-19,43.0
2017-11-26,31.0
2017-12-03,24.0
2018-01-21,27.27327585659562
2018-01-28,18.89086990222429
2018-02-11,26.647217863114
2018-02-25,43.412029771856666
2018-03-04,22.769043882669145
2018-03-18,81.69376957630524
2018-03-25,20.016927895705905
2018-04-15,31.15144983704048
2018-04-22,28.89933385007724
2018-04-29,21.14298588918753
2018-05-06,35.02962381748534
2018-05-13,27.77327585659562
2018-06-24,17.26481190874267
2018-07-08,28.39933385007724
2018-07-15,50.04231973926477
2018-07-29,23.895101876150765
2018-08-05,16.13875391526105
2018-08-19,36.15568181096695
2018-09-02,33.90356582400372
2018-09-09,100.08463947852954
2018-09-16,36.65568181096695
2018-09-30,16.13875391526105
2018-10-07,26.147217863114
2018-10-28,27.77327585659562
2018-11-11,30.02539184355886
2018-11-18,22.769043882669145
2018-11-25,15.01269592177943
2018-12-02,41.65991378489343
2018-12-09,38.90779779793019
2018-12-23,50.04231973926477
2018-12-30,26.147217863114
2019-01-06,20.016927895705905
2019-01-13,51.668377732746386
2019-01-20,38.90779779793019
2019-02-03,20.516927895705905
2019-02-10,60.05078368711772
2019-02-24,31.65144983704048
2019-03-10,36.15568181096695
2019-03-24,27.77327585659562
2019-03-31,18.39086990222429
2019-04-07,27.27327585659562
2019-05-12,86.69800155023172
2019-06-16,68.93318964148905
2019-07-07,15.01269592177943
2019-07-14,25.021159869632385
2019-07-21,21.64298588918753
2019-08-25,55.54655171319124
2019-09-08,18.89086990222429
2019-09-15,23.895101876150765
2019-09-22,15.01269592177943
2019-09-29,25.021159869632385
2019-10-06,43.912029771856666
2019-10-20,63.92895766756258
2019-10-27,27.27327585659562
2019-11-03,18.89086990222429
2019-11-24,17.26481190874267
2019-12-01,28.39933385007724
2019-12-08,28.89933385007724
2019-12-15,32.2775078305221
2020-01-19,18.89086990222429
2020-01-26,18.89086990222429
2020-02-09,38.40779779793019
2020-02-16,43.912029771856666
2020-02-23,32.7775078305221
2020-03-15,25.521159869632385
2020-03-29,23.895101876150765
2020-04-05,31.15144983704048
2020-04-12,43.912029771856666
2020-04-26,58.924725693636105
2020-05-03,17.76481190874267
2020-05-10,45.53808776533829
2020-05-24,26.147217863114
2020-06-14,33.90356582400372
2020-06-21,15.01269592177943
2020-07-05,27.27327585659562
2020-07-12,46.66414575881991
2020-07-26,30.02539184355886
2020-08-02,15.01269592177943
2020-08-09,16.13875391526105
2020-08-16,27.27327585659562
2020-08-23,37.28173980444858
2020-08-30,51.668377732746386
2020-09-06,16.63875391526105
2020-09-13,30.02539184355886
2020-09-20,35.02962381748534
2020-09-27,23.395101876150765
2020-10-25,28.39933385007724
2020-11-29,31.15144983704048
2020-12-13,61.17684168059934
2020-12-20,27.27327585659562
2021-01-03,27.77327585659562
2021-01-17,20.016927895705905
2021-03-14,30.02539184355886
2021-03-21,80.56771158282362
2021-03-28,48.916261745783146
2021-04-04,37.28173980444858
2021-05-16,27.77327585659562
2021-05-30,20.516927895705905
2021-06-06,16.13875391526105
2021-06-27,31.65144983704048
2021-07-04,17.26481190874267
2021-07-25,42.28597177837506
2021-08-01,51.168377732746386
2021-08-08,31.15144983704048
2021-08-15,25.021159869632385
2021-08-29,52.794435726228
2021-09-19,20.016927895705905
2021-09-26,17.26481190874267
2021-10-03,21.64298588918753
2021-10-31,17.26481190874267
2021-11-07,28.89933385007724
2021-11-14,65.5550156610442
2021-11-28,38.90779779793019
2021-12-12,17.26481190874267
2021-12-26,37.28173980444858
2022-01-02,28.798667700154482
2022-01-09,50.08463947852953
2022-01-16,20.033855791411813
2022-02-06,37.56347960889715
2022-02-13,42.57194355675011
2022-02-20,33.807131648007434
2022-02-27,21.285971778375053
2022-03-13,30.050783687117722
2022-03-27,50.08463947852953
2022-04-10,30.050783687117722
2022-04-17,16.277507830522097
2022-04-24,37.56347960889715
2022-05-01,27.546551713191242
2022-05-08,20.033855791411813
2022-05-15,22.53808776533829
2022-05-22,33.807131648007434
2022-05-29,13.773275856595621
2022-06-05,13.773275856595621
2022-06-12,36.311363621933914
2022-07-03,17.529623817485337
2022-07-10,20.033855791411813
2022-07-17,30.050783687117722
2022-07-24,60.101567374235444
2022-07-31,47.58040750460306
2022-08-07,26.294435726228006
2022-08-14,33.807131648007434
2022-08-21,30.050783687117722
2022-08-28,26.294435726228006
2022-09-11,125.21159869632383
2022-10-02,42.57194355675011
2022-10-09,31.302899674080958
2022-10-23,25.042319739264766
2022-11-06,25.042319739264766
2022-11-13,15.025391843558861
2022-11-20,28.798667700154482
2022-12-04,32.555015661044195
2022-12-11,42.57194355675011
2022-12-18,22.53808776533829
