,MVT_GT_San Antonio TX
2017-01-08,50.0
2017-01-29,36.0
2017-02-19,21.0
2017-03-05,48.0
2017-03-26,42.0
2017-04-09,22.0
2017-04-30,52.0
2017-05-14,31.0
2017-05-21,73.0
2017-05-28,33.0
2017-06-04,61.0
2017-06-18,23.0
2017-06-25,65.0
2017-07-02,61.0
2017-07-16,27.0
2017-08-06,21.0
2017-08-20,75.0
2017-09-03,39.0
2017-10-08,100.0
2017-10-15,21.0
2017-11-05,29.0
2017-11-12,26.0
2017-11-19,33.0
2017-11-26,26.0
2017-12-24,38.0
2017-12-31,68.0
2018-01-21,38.96142577406986
2018-04-08,24.16339110879366
2018-04-15,47.840246573235575
2018-04-29,25.149926753145408
2018-05-13,24.16339110879366
2018-06-24,28.10953368620065
2018-07-08,44.880639640180334
2018-07-22,36.988354485366365
2018-07-29,32.05567626360764
2018-08-05,22.190319820090167
2018-08-12,40.934497062773346
2018-08-19,25.649926753145408
2018-09-23,19.23071288703493
2018-10-07,34.02874755231113
2018-10-14,45.86717528453208
2018-11-11,42.90756835147684
2018-12-23,29.096069330552396
2018-12-30,22.690319820090167
2019-01-13,37.97489012971811
2019-01-27,25.149926753145408
2019-02-17,29.096069330552396
2019-02-24,50.299853506290816
2019-03-10,54.245996083697804
2019-03-17,22.190319820090167
2019-05-12,30.08260497490414
2019-05-26,45.36717528453208
2019-06-02,21.20378417573842
2019-06-23,30.58260497490414
2019-06-30,32.05567626360764
2019-07-07,29.096069330552396
2019-07-14,42.90756835147684
2019-08-04,34.02874755231113
2019-08-18,30.08260497490414
2019-08-25,37.97489012971811
2019-09-08,18.244177242683183
2019-10-06,23.676855464441914
2019-10-13,26.136462397497155
2019-10-27,24.16339110879366
2019-11-24,19.73071288703493
2019-12-15,24.16339110879366
2019-12-22,21.70378417573842
2020-01-12,25.649926753145408
2020-01-26,18.244177242683183
2020-02-23,17.757641598331436
2020-03-08,36.00181884101462
2020-04-05,18.744177242683183
2020-05-03,28.10953368620065
2020-05-10,14.798034665276198
2020-06-07,30.08260497490414
2020-07-19,59.17867430545653
2020-07-26,31.069140619255887
2020-08-02,17.757641598331436
2020-08-16,53.75946043934606
2020-09-13,44.380639640180334
2020-09-20,27.122998041848902
2020-09-27,30.08260497490414
2020-10-18,43.89410399582859
2020-10-25,29.096069330552396
2020-11-15,24.66339110879366
2020-11-29,30.08260497490414
2020-12-06,22.190319820090167
2021-01-31,26.136462397497155
2021-03-07,37.97489012971811
2021-03-21,38.96142577406986
2021-04-11,47.840246573235575
2021-04-18,21.20378417573842
2021-05-02,36.00181884101462
2021-05-09,31.069140619255887
2021-05-23,21.20378417573842
2021-06-06,63.12481688286352
2021-06-13,31.069140619255887
2021-07-18,30.58260497490414
2021-08-01,33.042211907959384
2021-08-08,33.042211907959384
2021-08-29,43.89410399582859
2021-10-03,27.122998041848902
2021-10-31,37.97489012971811
2021-11-14,22.690319820090167
2021-11-28,24.66339110879366
2021-12-26,44.380639640180334
2022-01-16,21.407568351476844
2022-01-23,26.27292479499431
2022-01-30,76.87263180757594
2022-02-27,15.569140619255887
2022-03-06,47.68049314647115
2022-03-20,27.2459960836978
2022-03-27,36.003637682029236
2022-04-03,25.299853506290816
2022-04-17,18.488354485366365
2022-04-24,17.51528319666287
2022-05-01,24.326782217587322
2022-05-08,36.97670897073273
2022-05-15,25.299853506290816
2022-06-05,62.276562477023546
2022-06-12,24.326782217587322
2022-06-26,18.488354485366365
2022-07-03,46.707421857767656
2022-07-24,23.353710928883828
2022-07-31,38.92285154813972
2022-08-07,32.11135252721527
2022-08-14,65.19577634313403
2022-08-21,20.43449706277335
2022-09-04,59.357348610913064
2022-09-18,46.707421857767656
2022-10-02,35.03056639332574
2022-10-09,29.19213866110479
2022-10-16,97.30712887034929
2022-10-30,23.353710928883828
2022-11-27,24.326782217587322
2022-12-04,65.19577634313403
2022-12-18,61.30349118832005
2022-12-25,52.54584958998862
