,MVT_GT_Philadelphia PA
2017-01-01,81.0
2017-01-08,59.0
2017-01-22,46.0
2017-02-12,37.0
2017-02-19,29.0
2017-02-26,16.0
2017-03-12,23.0
2017-03-19,20.0
2017-04-02,42.0
2017-04-16,49.0
2017-05-07,39.0
2017-05-14,20.0
2017-05-28,58.0
2017-06-18,31.0
2017-07-02,52.0
2017-07-30,17.0
2017-08-06,38.0
2017-08-13,100.0
2017-08-20,62.0
2017-08-27,23.0
2017-09-03,28.0
2017-09-17,16.0
2017-10-08,16.0
2017-10-15,25.0
2017-10-22,29.0
2017-10-29,37.0
2017-11-12,40.0
2017-11-26,25.0
2017-12-03,20.0
2017-12-10,18.0
2017-12-17,49.0
2017-12-24,29.0
2017-12-31,36.0
2018-01-07,39.24288401369026
2018-01-21,14.67923055043282
2018-01-28,32.15326873847384
2018-02-04,41.14028783249436
2018-02-11,25.063653463257435
2018-02-18,27.90975919146359
2018-02-25,15.12793245983487
2018-03-18,14.17923055043282
2018-03-25,31.204566829071794
2018-04-01,32.65326873847384
2018-04-08,19.87144200684513
2018-04-29,17.025336278638974
2018-05-06,38.794182104288204
2018-05-13,66.70394129575179
2018-05-27,21.76884582564923
2018-06-03,26.96105728206154
2018-06-10,16.07663436923692
2018-06-17,55.81951838292718
2018-06-24,36.8967782854841
2018-07-01,47.781201198308715
2018-07-08,34.999374466679996
2018-07-29,37.84548019488615
2018-08-05,48.22990310771077
2018-08-12,33.101970647875895
2018-08-19,53.92211456412308
2018-09-02,34.05067255727795
2018-09-09,72.34485466156616
2018-09-16,26.96105728206154
2018-09-23,52.02471074531897
2018-09-30,28.85846110086564
2018-10-28,21.76884582564923
2018-11-11,29.80716301026769
2018-11-18,17.974038188041025
2018-11-25,17.974038188041025
2018-12-30,22.21754773505128
2019-01-06,53.92211456412308
2019-01-13,30.75586491966974
2019-01-20,29.80716301026769
2019-02-03,25.563653463257435
2019-02-10,26.96105728206154
2019-02-17,37.84548019488615
2019-02-24,45.883797379504614
2019-03-03,88.92148903080307
2019-03-10,15.12793245983487
2019-03-17,18.922740097443075
2019-03-31,37.34548019488615
2019-04-14,42.08898974189641
2019-04-21,35.94807637608205
2019-05-05,22.21754773505128
2019-05-12,27.90975919146359
2019-05-26,36.8967782854841
2019-06-16,46.83249928890666
2019-06-23,17.025336278638974
2019-07-07,48.72990310771077
2019-07-14,55.81951838292718
2019-07-21,22.21754773505128
2019-07-28,39.24288401369026
2019-08-04,26.96105728206154
2019-08-11,49.678605017112815
2019-08-18,19.37144200684513
2019-09-01,52.02471074531897
2019-09-08,28.85846110086564
2019-09-15,26.96105728206154
2019-09-29,50.12730692651487
2019-10-06,50.12730692651487
2019-10-13,32.15326873847384
2019-10-20,30.75586491966974
2019-11-03,20.32014391624718
2019-11-10,32.15326873847384
2019-11-17,54.870816473525124
2019-11-24,26.96105728206154
2019-12-01,52.02471074531897
2019-12-15,85.62668139319487
2019-12-22,48.22990310771077
2019-12-29,23.66624964445333
2020-01-05,41.14028783249436
