,MVT_GT_Columbus OH
2017-01-29,19.0
2017-02-12,35.0
2017-03-05,24.0
2017-03-12,44.0
2017-03-19,24.0
2017-04-09,95.0
2017-04-16,27.0
2017-05-14,60.0
2017-07-09,52.0
2017-07-30,23.0
2017-08-13,37.0
2017-08-20,94.0
2017-08-27,53.0
2017-10-22,23.0
2017-10-29,26.0
2017-11-12,45.0
2018-01-07,21.688622631072207
2018-01-14,52.68712544612691
2018-03-18,26.86077828884026
2018-05-06,30.998502815054703
2018-05-20,22.723053762625817
2018-05-27,41.84281413059081
2018-06-03,24.791916025733038
2018-06-24,40.80838299903719
2018-07-08,84.72005939273522
2018-07-22,54.755987709234134
2018-08-12,59.428143367002185
2018-08-19,24.291916025733038
2018-10-07,43.91167639369803
2018-10-14,32.03293394660831
2018-11-04,41.84281413059081
2018-11-11,21.688622631072207
2018-11-18,30.998502815054703
2018-12-09,59.928143367002185
2018-12-16,32.03293394660831
2018-12-23,28.929640551947482
2019-01-06,58.393712235448575
2019-01-13,43.91167639369803
2019-01-20,30.998502815054703
2019-02-10,28.429640551947482
2019-02-24,33.06736507816193
2019-04-14,32.03293394660831
2019-04-28,20.654191499518596
2019-05-12,22.223053762625817
2019-05-26,40.80838299903719
2019-07-28,40.80838299903719
2019-08-18,21.688622631072207
2019-08-25,72.3413169456455
2019-09-01,29.964071683501093
2019-09-08,37.20508960437637
2019-09-15,45.98053865680525
2019-10-06,21.188622631072207
2019-10-20,27.895209420393872
2019-11-03,20.654191499518596
2019-11-17,21.188622631072207
2019-12-08,34.10179620971553
2019-12-29,32.03293394660831
2020-01-26,23.257484894179427
2020-02-09,49.083832051466075
2020-02-16,19.119760367964986
2020-04-05,53.22155657768052
2020-04-19,28.929640551947482
2020-05-31,20.154191499518596
2020-06-07,22.723053762625817
2020-06-14,23.757484894179427
2020-06-21,33.06736507816193
2020-07-12,21.688622631072207
2020-07-19,89.89221505050327
2020-07-26,23.257484894179427
2020-08-02,32.03293394660831
2020-08-09,33.06736507816193
2020-08-23,19.119760367964986
2020-09-06,24.791916025733038
2020-09-20,26.36077828884026
2020-10-04,58.893712235448575
2020-11-01,33.06736507816193
2020-11-08,51.6526943145733
2020-11-22,23.757484894179427
2020-11-29,20.154191499518596
2020-12-13,68.20359241943106
2020-12-27,21.188622631072207
2021-01-03,95.06437070827133
2021-01-10,29.964071683501093
2021-01-31,30.498502815054703
2021-02-28,61.997005630109406
2021-03-14,26.36077828884026
2021-03-21,24.291916025733038
2021-04-18,37.20508960437637
2021-04-25,36.67065847282275
2021-05-16,100.23652636603939
2021-06-06,44.946107525251634
2021-06-13,95.06437070827133
2021-06-27,21.188622631072207
2021-07-04,72.8413169456455
2021-07-11,51.1526943145733
2021-08-29,42.87724526214441
2021-09-26,24.291916025733038
2021-10-17,56.824849972341354
2021-10-24,35.13622734126915
2021-11-07,19.119760367964986
2021-11-28,42.87724526214441
2021-12-05,20.654191499518596
2021-12-12,68.20359241943106
2021-12-19,61.997005630109406
2021-12-26,28.929640551947482
2022-01-02,94.05987915343543
2022-01-16,54.51197541846827
2022-01-23,44.892215050503275
2022-02-06,22.446107525251637
2022-02-13,21.377245262144417
2022-02-20,38.47904147185995
2022-02-27,28.859281103894965
2022-03-06,33.13473015632385
2022-03-13,23.514969788358858
2022-03-20,43.823352787396054
2022-03-27,57.71856220778993
2022-04-03,37.41017920875273
2022-04-10,14.964071683501093
2022-04-24,32.06586789321663
2022-05-08,39.54790373496717
2022-06-12,42.75449052428883
2022-06-19,26.721556577680524
2022-06-26,33.13473015632385
2022-07-03,33.13473015632385
2022-07-10,17.101796209715534
2022-07-17,33.13473015632385
2022-07-24,79.09580746993434
2022-07-31,22.446107525251637
2022-08-14,20.308382999037196
2022-08-21,27.790418840787744
2022-09-04,59.85628673400437
2022-09-11,59.85628673400437
2022-10-16,32.06586789321663
2022-10-23,36.34131694564551
2022-10-30,26.721556577680524
2022-11-13,36.34131694564551
2022-11-20,35.27245468253829
2022-11-27,26.721556577680524
2022-12-04,41.68562826118161
2022-12-18,106.8862263107221
2022-12-25,21.377245262144417
