,MVT_GT_Memphis TN
2017-01-01,50.0
2017-01-08,38.0
2017-01-15,33.0
2017-01-22,29.0
2017-01-29,43.0
2017-02-05,52.0
2017-02-26,32.0
2017-03-19,57.0
2017-05-07,35.0
2017-05-14,99.0
2017-05-21,36.0
2017-05-28,37.0
2017-06-04,35.0
2017-07-16,58.0
2017-08-13,54.0
2017-09-17,38.0
2017-09-24,72.0
2017-11-12,31.0
2017-11-19,33.0
2017-12-03,34.0
2018-01-07,44.0006472558525
2018-01-21,34.05050162328568
2018-02-04,39.80058253026725
2018-03-11,36.650533986078315
2018-03-18,41.900614893059874
2018-03-25,60.75088997679718
2018-04-01,61.8009061581935
2018-04-08,27.250404534907812
2018-04-15,89.55131069310131
2018-04-22,41.900614893059874
2018-05-13,41.900614893059874
2018-06-10,44.0006472558525
2018-07-22,45.050663437248815
2018-08-05,30.40045307909675
2018-08-19,70.201035609364
2018-09-02,59.200873795400874
2018-09-16,100.05147250706443
2018-10-07,31.950469260493062
2018-10-21,63.900938520986124
2018-12-09,34.05050162328568
2019-01-06,50.800744344230374
2019-02-17,29.350436897700437
2019-02-24,30.90045307909675
2019-05-12,48.70071198143775
2019-05-19,66.00097088377875
2019-07-21,36.650533986078315
2019-08-04,64.95095470238243
2019-09-29,31.950469260493062
2019-11-10,40.850598711663565
2019-12-01,53.950792888419315
2019-12-29,68.60100324657137
2020-01-05,25.150372172115187
2020-01-26,42.95063107445618
2020-02-02,39.30058253026725
2020-02-09,93.25137541868656
2020-02-16,33.000485441889374
2020-02-23,66.00097088377875
2020-03-15,36.150533986078315
2020-03-22,33.000485441889374
2020-03-29,59.200873795400874
2020-04-05,71.25105179076031
2020-04-26,26.2003883535115
2020-05-24,31.950469260493062
2020-05-31,62.850922339589815
2020-07-12,76.45111651634556
2020-07-19,37.200550167474624
2020-07-26,29.350436897700437
2020-08-09,34.05050162328568
2020-08-16,30.90045307909675
2020-08-23,91.65134305589393
2020-08-30,56.05082525121193
2020-09-20,36.150533986078315
2020-10-18,57.60084143260825
2020-10-25,71.75105179076031
2020-12-13,34.05050162328568
2021-02-07,37.200550167474624
2021-02-21,36.150533986078315
2021-03-14,39.80058253026725
2021-05-30,50.300744344230374
2021-06-20,27.250404534907812
2021-06-27,46.100679618645124
2021-07-11,28.800420716304124
2021-08-01,46.100679618645124
2021-08-15,63.900938520986124
2021-09-05,62.850922339589815
2021-09-12,72.80106797215663
2021-10-10,46.100679618645124
2021-10-17,29.850436897700437
2021-10-24,40.850598711663565
2021-10-31,78.55114887913818
2021-12-26,33.000485441889374
2022-01-23,88.00258902341
2022-02-13,31.900938520986124
2022-03-27,23.100679618645124
2022-05-01,23.100679618645124
2022-05-08,41.80122978611975
2022-06-05,25.300744344230374
2022-06-12,38.50113269774187
2022-06-19,25.300744344230374
2022-06-26,48.4014239628755
2022-07-10,37.40110033494925
2022-07-31,25.300744344230374
2022-08-07,39.6011650605345
2022-08-14,110.0032362792625
2022-08-28,71.50210358152063
2022-09-04,27.500809069815624
2022-09-18,73.70216830710586
2022-10-09,48.4014239628755
2022-10-16,70.402071218728
2022-10-30,29.700873795400874
2022-11-20,40.70119742332712
2022-12-04,39.6011650605345
2022-12-11,85.80252429782475
2022-12-25,68.20200649314275
