,MVT_GT_Sacramento-Stockton-Modesto CA
2017-01-01,13.0
2017-01-08,21.0
2017-01-15,13.0
2017-01-22,12.0
2017-02-19,18.0
2017-02-26,19.0
2017-03-05,14.0
2017-03-12,26.0
2017-03-19,24.0
2017-03-26,18.0
2017-04-02,24.0
2017-04-16,18.0
2017-04-23,10.0
2017-05-21,21.0
2017-05-28,22.0
2017-06-11,18.0
2017-06-25,14.0
2017-07-09,27.0
2017-07-16,21.0
2017-07-30,26.0
2017-08-27,12.0
2017-09-03,24.0
2017-09-10,9.0
2017-09-17,26.0
2017-09-24,29.0
2017-10-15,26.0
2017-11-12,18.0
2017-11-19,27.0
2017-11-26,22.0
2017-12-03,15.0
2017-12-31,12.0
2018-01-07,36.78161908986515
2018-01-14,23.780236217513696
2018-01-21,20.780236217513696
2018-01-28,15.974603835716396
2018-02-04,32.44920767143279
2018-02-11,67.42104576244628
2018-02-18,14.0
2018-03-11,14.474603835716396
2018-03-25,15.0
2018-04-29,33.53231052604088
2018-05-06,16.94644192672988
2018-05-13,15.280236217513698
2018-05-20,32.421045762446276
2018-06-03,21.030927653689425
2018-06-10,15.0
2018-06-17,9.0
2018-07-01,22.780236217513696
2018-07-15,21.14219241728403
2018-07-29,29.197133362905607
2018-08-05,30.0
2018-08-12,19.474603835716394
2018-08-19,31.03231052604088
2018-08-26,29.94920767143279
2018-09-02,24.585868599311
2018-09-09,16.584485726959546
2018-09-23,22.087251471662455
2018-09-30,21.725295271892122
2018-10-07,19.559089562675943
2018-10-28,25.309780998851668
2018-11-25,29.170354326270548
2018-12-09,39.421045762446276
2018-12-16,30.11541338064897
2018-12-30,20.91966289009482
2019-01-06,17.0
2019-01-13,19.225295271892122
2019-02-24,15.752074308527183
2019-03-10,11.890118108756848
2019-03-24,17.41966289009482
2019-03-31,13.0
2019-04-07,11.807015254148759
2019-04-14,14.0
2019-04-28,25.225295271892122
2019-05-05,10.0
2019-05-19,18.085868599311
2019-05-26,16.140809544932576
2019-06-16,15.502765744702911
2019-06-23,17.614030508297517
2019-07-07,36.05770669032449
2019-07-14,26.0
2019-07-21,13.0
