,MVT_GT_Philadelphia PA
2017-01-01,58.0
2017-01-08,39.0
2017-01-15,48.0
2017-01-29,17.0
2017-02-05,53.0
2017-02-12,62.0
2017-02-19,81.0
2017-02-26,39.0
2017-03-05,30.0
2017-03-26,50.0
2017-04-02,69.0
2017-04-16,23.0
2017-04-23,67.0
2017-04-30,46.0
2017-05-07,36.0
2017-05-14,46.0
2017-05-21,33.0
2017-05-28,95.0
2017-06-04,30.0
2017-06-18,35.0
2017-06-25,58.0
2017-07-02,56.0
2017-07-09,44.0
2017-07-23,34.0
2017-08-06,36.0
2017-08-20,62.0
2017-09-03,38.0
2017-09-10,26.0
2017-10-01,36.0
2017-10-15,27.0
2017-10-22,38.0
2017-10-29,29.0
2017-11-12,39.0
2017-11-19,40.0
2017-11-26,31.0
2017-12-10,38.0
2017-12-17,53.0
2017-12-31,32.0
2018-01-07,36.06773784524331
2018-01-14,41.89082188356257
2018-01-21,36.06773784524331
2018-01-28,57.795457190856524
2018-02-11,20.66310253794936
2018-02-18,87.4754941901167
2018-02-25,39.76158826823487
2018-03-04,16.9692521149578
2018-03-11,28.115420191596336
2018-03-25,92.79857822843599
2018-04-01,19.098485730285507
2018-04-08,58.86007399852038
2018-04-15,15.904635307293947
2018-04-22,21.727719345613213
2018-04-29,29.18003699926019
2018-05-06,40.32620507589872
2018-05-13,23.856952960940923
2018-05-20,54.101606767864965
2018-06-03,35.003121037579454
2018-06-17,29.68003699926019
2018-06-24,24.921569768604776
2018-07-01,18.033868922621654
2018-07-08,31.809270614587895
2018-07-15,28.115420191596336
2018-07-22,30.244653806924042
2018-07-29,16.9692521149578
2018-08-05,35.003121037579454
2018-08-12,47.713905921881846
2018-08-26,18.033868922621654
2018-09-02,53.03698996020111
2018-09-09,63.61854122917579
2018-09-16,31.809270614587895
2018-09-23,56.73084038319267
2018-09-30,42.955438691226426
2018-10-07,40.32620507589872
2018-11-04,15.904635307293947
2018-11-18,57.795457190856524
2018-12-02,64.18315803683964
2018-12-09,29.18003699926019
2018-12-16,36.06773784524331
2018-12-30,91.73396142077212
2019-01-13,20.16310253794936
2019-01-27,42.955438691226426
2019-02-03,24.921569768604776
2019-02-17,36.56773784524331
2019-02-24,71.07085888282276
2019-03-03,71.57085888282276
2019-03-24,22.292336153277066
2019-03-31,64.18315803683964
2019-04-28,15.904635307293947
