,MVT_GT_Ontario
2017-01-08,33.0
2017-01-15,15.0
2017-01-22,18.0
2017-01-29,19.0
2017-02-12,8.0
2017-02-26,12.0
2017-03-05,100.0
2017-03-12,24.0
2017-03-19,22.0
2017-03-26,20.0
2017-04-16,9.0
2017-04-23,17.0
2017-05-07,16.0
2017-05-28,8.0
2017-06-04,9.0
2017-06-18,23.0
2017-07-02,22.0
2017-07-09,36.0
2017-07-16,8.0
2017-07-23,30.0
2017-07-30,12.0
2017-08-13,17.0
2017-08-20,11.0
2017-09-03,11.0
2017-09-10,12.0
2017-09-17,17.0
2017-09-24,28.0
2017-10-01,10.0
2017-10-08,16.0
2017-10-15,24.0
2017-10-22,17.0
2017-10-29,16.0
2017-11-05,13.0
2017-11-12,17.0
2017-11-19,22.0
2017-12-03,10.0
2017-12-10,10.0
2017-12-31,8.0
2018-01-07,8.77242513911784
2018-01-14,24.016195703768922
2018-01-21,9.306478281507568
2018-02-04,6.971345425533244
2018-02-11,10.073504852702433
2018-02-18,20.91403627659973
2018-02-25,32.78862084288676
2018-03-04,5.937292283143513
2018-03-11,11.874584566287027
2018-03-18,15.243770564651083
2018-03-25,10.840531423897298
2018-04-01,23.249169132574053
2018-04-08,16.010797135845948
2018-04-15,10.073504852702433
2018-04-22,12.908637708676757
2018-04-29,45.197258551563515
2018-05-06,10.073504852702433
2018-05-13,11.874584566287027
2018-05-20,20.147009705404866
2018-05-27,17.04485027823568
2018-06-10,11.874584566287027
2018-06-17,20.147009705404866
2018-06-24,14.209717422261352
2018-07-01,36.15780684125082
2018-07-08,13.942690851066487
2018-07-15,24.016195703768922
2018-07-22,16.010797135845948
2018-07-29,19.87998313421
2018-08-12,24.016195703768922
2018-08-19,19.87998313421
2018-08-26,9.039451710312704
2018-09-02,7.238371996728109
2018-09-09,12.141611137481892
2018-09-16,20.647009705404866
2018-09-23,13.175664279871622
2018-09-30,20.91403627659973
2018-10-21,11.874584566287027
2018-10-28,19.87998313421
2018-11-04,24.016195703768922
2018-11-18,19.112956563015135
2018-11-25,16.010797135845948
2018-12-02,27.11835513093811
2018-12-09,35.12375369886108
2018-12-30,9.806478281507568
2019-01-06,16.010797135845948
2019-01-13,19.112956563015135
2019-01-20,15.243770564651083
2019-02-03,38.72591312603027
2019-02-17,12.141611137481892
2019-03-03,16.010797135845948
2019-03-10,25.050248846158652
2019-03-17,33.05564741408162
2019-03-31,11.874584566287027
2019-04-07,13.675664279871622
2019-04-14,14.709717422261352
2019-04-28,18.07890342062541
2019-05-05,31.754567700497027
2019-05-12,10.073504852702433
2019-05-19,16.27782370704081
2019-06-09,28.919434844522705
2019-06-16,17.04485027823568
2019-06-23,11.107557995092161
2019-06-30,27.11835513093811
2019-07-07,10.840531423897298
2019-07-14,34.85672712766622
2019-07-21,18.84592999182027
2019-07-28,20.147009705404866
2019-08-04,33.82267398527649
2019-08-11,22.98214256137919
2019-08-18,27.885381702132975
2019-08-25,19.112956563015135
2019-09-08,17.04485027823568
2019-09-15,13.175664279871622
2019-09-22,19.612956563015135
2019-09-29,21.94808941898946
2019-10-06,30.987541129302166
2019-10-13,9.039451710312704
2019-10-20,15.743770564651083
2019-10-27,21.681062847794596
