,MVT_GT_Chicago IL
2017-01-01,28.0
2017-01-08,18.0
2017-01-15,55.0
2017-01-22,10.0
2017-01-29,35.0
2017-02-05,35.0
2017-02-12,30.0
2017-02-26,23.0
2017-03-05,48.0
2017-03-19,31.0
2017-03-26,42.0
2017-04-02,26.0
2017-04-09,25.0
2017-04-16,22.0
2017-04-23,39.0
2017-04-30,26.0
2017-05-07,12.0
2017-05-14,56.0
2017-05-21,26.0
2017-05-28,19.0
2017-06-04,22.0
2017-06-11,30.0
2017-06-18,20.0
2017-06-25,12.0
2017-07-02,100.0
2017-07-09,43.0
2017-07-16,34.0
2017-07-23,24.0
2017-07-30,38.0
2017-08-06,33.0
2017-08-13,42.0
2017-08-20,19.0
2017-09-10,45.0
2017-09-17,22.0
2017-09-24,22.0
2017-10-01,16.0
2017-10-08,21.0
2017-10-22,35.0
2017-10-29,40.0
2017-11-05,66.0
2017-11-12,50.0
2017-11-19,18.0
2017-11-26,29.0
2017-12-10,30.0
2017-12-17,26.0
2017-12-24,25.0
2017-12-31,47.0
2018-01-07,16.183132535363857
2018-01-14,16.183132535363857
2018-01-21,47.086676131342884
2018-02-04,16.683132535363857
2018-02-11,25.996739909107305
2018-02-18,46.10531539396854
2018-02-25,22.071296959609924
2018-03-04,20.108575484861234
2018-03-11,19.12721474748689
2018-03-18,46.10531539396854
2018-03-25,12.25768958586648
2018-04-01,63.26980866670674
2018-04-08,48.06803686871723
2018-04-15,54.93756203033764
2018-04-29,32.866265070727714
2018-05-06,53.95620129296329
2018-05-13,26.978100646481646
2018-05-20,17.664493272738202
2018-05-27,14.220411060615168
2018-06-03,32.866265070727714
2018-06-17,18.145854010112544
2018-06-24,24.034018434358615
2018-07-01,25.01537917173296
2018-07-08,13.739050323240823
2018-07-15,16.183132535363857
2018-07-22,21.08993622223558
2018-07-29,10.29496811111779
2018-08-05,41.19851170709681
2018-08-12,40.71715096972247
2018-08-19,31.88490433335337
2018-08-26,13.739050323240823
2018-09-02,32.866265070727714
2018-09-09,44.14259391921985
2018-09-16,25.01537917173296
2018-09-23,38.75442949497378
2018-09-30,28.940822121230337
2018-10-14,21.58993622223558
2018-10-21,29.92218285860468
2018-10-28,35.81034728285075
2018-11-04,14.220411060615168
2018-11-11,26.978100646481646
2018-11-18,25.996739909107305
2018-11-25,20.108575484861234
2018-12-02,33.84762580810206
2018-12-09,22.071296959609924
2018-12-16,61.30708719195805
2018-12-23,25.01537917173296
2018-12-30,54.93756203033764
2019-01-06,45.123954656594194
2019-01-13,25.01537917173296
2019-01-20,30.903543595979023
2019-01-27,57.88164424246067
2019-02-03,44.14259391921985
2019-02-10,30.903543595979023
2019-02-24,23.05265769698427
2019-03-10,18.145854010112544
2019-03-17,29.92218285860468
2019-03-24,25.01537917173296
2019-03-31,15.201771797989512
2019-04-07,40.21715096972247
2019-04-14,32.866265070727714
2019-04-21,60.3257264545837
2019-04-28,25.996739909107305
2019-05-05,18.645854010112544
2019-05-19,18.645854010112544
2019-05-26,15.201771797989512
2019-06-02,50.03075834346592
2019-06-09,16.183132535363857
2019-06-16,22.071296959609924
2019-06-23,19.12721474748689
2019-06-30,16.183132535363857
2019-07-07,43.6612331818455
2019-07-14,65.73253014145543
2019-07-21,26.978100646481646
2019-07-28,37.77306875759943
2019-08-04,44.14259391921985
2019-08-11,35.81034728285075
2019-08-18,32.866265070727714
2019-08-25,30.903543595979023
2019-09-01,33.84762580810206
2019-09-08,28.940822121230337
2019-09-15,27.95946138385599
2019-09-22,23.05265769698427
2019-09-29,20.608575484861234
2019-10-06,53.95620129296329
2019-10-13,25.996739909107305
2019-10-20,45.123954656594194
2019-11-03,25.01537917173296
2019-11-10,20.108575484861234
2019-11-17,31.88490433335337
2019-12-01,17.164493272738202
2019-12-08,31.88490433335337
2019-12-15,65.23253014145543
2019-12-22,25.996739909107305
2019-12-29,41.69851170709681
2020-01-05,46.10531539396854
2020-01-19,57.88164424246067
2020-01-26,41.19851170709681
2020-02-02,53.95620129296329
2020-02-09,33.84762580810206
2020-02-16,27.95946138385599
2020-02-23,20.108575484861234
2020-03-01,30.403543595979023
2020-03-08,20.108575484861234
2020-03-15,10.79496811111779
2020-03-22,10.79496811111779
2020-04-05,34.828986545476404
2020-04-12,21.08993622223558
2020-04-19,16.183132535363857
2020-04-26,8.332246636369101
2020-05-03,14.720411060615168
2020-05-10,20.108575484861234
2020-05-17,20.608575484861234
2020-05-24,14.720411060615168
2020-05-31,22.071296959609924
2020-06-07,9.813607373743444
2020-06-14,17.164493272738202
2020-06-21,19.12721474748689
2020-06-28,39.73579023234812
2020-07-05,19.62721474748689
2020-07-12,63.26980866670674
2020-07-19,54.93756203033764
2020-08-02,16.183132535363857
2020-08-09,40.21715096972247
2020-08-16,19.62721474748689
2020-08-23,29.92218285860468
2020-08-30,16.183132535363857
2020-09-06,34.328986545476404
2020-09-13,41.69851170709681
2020-09-20,29.92218285860468
2020-09-27,65.73253014145543
2020-10-04,21.08993622223558
2020-10-11,51.012119080840264
2020-10-25,23.05265769698427
2020-11-01,36.29170802022509
2020-11-08,9.813607373743444
2020-11-15,36.29170802022509
2020-11-22,27.95946138385599
2020-11-29,16.183132535363857
2020-12-06,50.03075834346592
2020-12-13,37.77306875759943
2020-12-20,41.69851170709681
2020-12-27,48.06803686871723
2021-01-03,33.34762580810206
2021-01-10,19.12721474748689
2021-01-17,51.99347981821461
2021-01-24,42.17987244447116
2021-01-31,74.06477677782453
2021-02-14,57.38164424246067
2021-02-21,25.01537917173296
2021-02-28,24.034018434358615
2021-03-07,23.55265769698427
2021-03-14,31.38490433335337
2021-03-21,35.81034728285075
2021-03-28,51.012119080840264
2021-04-04,31.88490433335337
2021-04-11,51.012119080840264
2021-04-18,25.996739909107305
2021-04-25,56.90028350508633
2021-05-02,19.62721474748689
2021-05-09,22.071296959609924
2021-05-23,50.03075834346592
2021-05-30,86.322466363691
2021-06-13,36.79170802022509
2021-06-20,16.183132535363857
2021-06-27,14.220411060615168
2021-07-04,37.77306875759943
2021-07-11,60.8257264545837
2021-07-18,39.23579023234812
2021-07-25,42.67987244447116
2021-08-01,45.623954656594194
2021-08-08,25.996739909107305
2021-08-15,31.38490433335337
2021-08-22,28.940822121230337
2021-08-29,34.328986545476404
2021-09-05,25.01537917173296
2021-09-12,13.239050323240823
2021-09-19,24.034018434358615
2021-09-26,34.328986545476404
2021-10-03,27.95946138385599
2021-10-10,23.05265769698427
2021-10-17,16.683132535363857
2021-10-24,51.012119080840264
2021-10-31,21.08993622223558
2021-11-07,55.91892276771198
2021-11-14,25.01537917173296
2021-11-21,25.996739909107305
2021-11-28,30.903543595979023
2021-12-05,28.940822121230337
2021-12-12,64.75116940408108
2021-12-19,52.974840555588955
2021-12-26,33.84762580810206
2022-01-02,80.86860387888989
2022-01-09,58.72600995967004
2022-01-16,93.38398305062285
2022-01-23,33.69525161620412
2022-01-30,25.030758343465916
2022-02-06,61.6141743839161
2022-02-13,44.2851878384397
2022-02-20,58.72600995967004
2022-03-06,54.875124060675276
2022-03-13,38.50885898994756
2022-03-20,62.57689585866479
2022-03-27,49.09879521218314
2022-04-03,31.76980866670674
2022-04-10,50.06151668693183
2022-04-17,50.06151668693183
2022-04-24,41.39702341419363
2022-05-01,32.73253014145543
2022-05-08,39.47158046469625
2022-05-15,45.24790931318839
2022-05-22,52.9496811111779
2022-06-05,43.32246636369101
2022-06-12,13.478100646481646
2022-06-19,41.39702341419363
2022-06-26,51.98695963642921
2022-07-03,40.43430193944494
2022-07-10,96.2721474748689
2022-07-17,23.10531539396854
2022-07-24,48.13607373743445
2022-07-31,51.98695963642921
2022-08-07,69.31594618190562
2022-08-14,67.39050323240824
2022-08-21,55.837845535423966
2022-08-28,52.9496811111779
2022-09-04,32.73253014145543
2022-09-11,48.13607373743445
2022-09-18,40.43430193944494
2022-09-25,56.80056701017266
2022-10-02,57.76328848492135
2022-10-09,34.65797309095281
2022-10-16,84.71948977788463
2022-10-23,73.16683208090036
2022-10-30,47.17335226268577
2022-11-06,29.84436571720936
2022-11-13,41.39702341419363
2022-11-20,56.80056701017266
2022-11-27,21.179872444471158
2022-12-04,58.72600995967004
2022-12-11,87.6076542021307
2022-12-18,41.39702341419363
2022-12-25,58.72600995967004
