,MVT_GT_Wichita-Hutchinson KS
2017-01-01,45.0
2017-01-08,23.0
2017-02-05,25.0
2017-02-19,13.0
2017-04-02,18.0
2017-07-09,35.0
2017-07-30,40.0
2017-08-20,13.0
2017-10-01,100.0
2018-01-21,14.811258354427844
2018-02-04,23.131547382044296
2018-02-18,24.79620723244683
2018-03-04,25.96086708284936
2018-04-15,26.293197008050626
2018-04-22,26.793197008050626
2018-04-29,27.12552693325189
2018-05-13,18.805237905635437
2018-06-17,13.978928429226578
2018-07-15,45.09843491368606
2018-09-02,23.96387730724556
2018-09-30,23.131547382044296
2018-10-07,29.122516708855688
2018-10-28,25.128537157648097
2018-11-18,17.972907980434172
2019-01-27,17.140578055232908
2019-02-03,31.95183640966075
2019-02-17,16.308248130031643
2019-02-24,37.110475811270874
2019-03-24,65.06833266972404
2019-07-07,21.134557606440502
2019-08-18,12.814268578824048
2019-08-25,22.29921745684303
2019-09-22,19.96989775603797
2019-09-29,23.131547382044296
2019-10-20,13.146598504025313
2019-11-24,39.107465586874675
2020-01-12,9.652618952817718
2020-02-02,26.793197008050626
2020-04-12,8.320289027616454
2020-04-19,9.652618952817718
2020-05-24,13.978928429226578
2020-06-07,37.94280573647214
2020-06-28,15.14358827962911
2020-08-23,21.966887531641767
2020-08-30,12.814268578824048
2020-11-29,15.14358827962911
2020-12-20,18.805237905635437
2020-12-27,18.805237905635437
2021-01-24,16.308248130031643
2021-01-31,48.76008453969239
2021-02-07,16.808248130031643
2021-03-07,43.10144513808227
2021-03-14,19.1375678308367
2021-04-04,35.945815960868345
2021-05-23,66.23299252012657
2021-06-20,23.131547382044296
2021-06-27,51.08940424049746
2021-07-11,25.128537157648097
2021-07-25,13.978928429226578
2021-09-12,19.96989775603797
2021-11-07,26.793197008050626
2021-12-12,34.281156110465815
2021-12-26,19.96989775603797
2022-02-06,35.89163192173669
2022-02-27,18.610475811270877
2022-03-27,27.915713716906314
2022-05-15,17.281156110465812
2022-05-22,19.275135661673406
2022-05-29,27.25105386650378
2022-06-05,13.293197008050626
2022-06-12,31.23901296891897
2022-07-03,33.897652370529094
2022-07-17,31.9036728193215
2022-07-24,11.299217456843031
2022-09-11,31.23901296891897
2022-09-18,35.89163192173669
2022-09-25,11.299217456843031
2022-10-02,11.963877307245562
2022-10-09,19.275135661673406
2022-10-16,12.628537157648095
2022-10-23,17.281156110465812
2022-10-30,22.598434913686063
2022-11-20,17.281156110465812
