,MVT_GT_Kansas City MO
2017-01-15,39.0
2017-01-22,37.0
2017-02-19,24.0
2017-02-26,35.0
2017-03-26,21.0
2017-04-23,33.0
2017-06-04,69.0
2017-07-09,57.0
2017-07-16,38.0
2017-07-23,32.0
2017-10-15,54.0
2017-11-05,48.0
2017-11-12,24.0
2017-11-19,49.0
2017-11-26,26.0
2017-12-17,74.0
2017-12-24,100.0
2018-01-07,45.01795523867071
2018-01-28,19.79041532116118
2018-02-04,70.74549515618025
2018-02-11,51.94460060107713
2018-02-18,32.15418527991595
2018-02-25,41.05987217443848
2018-03-25,26.717060683567595
2018-04-22,34.13322681203206
2018-04-29,36.112268344148184
2018-05-13,54.913162899251304
2018-06-03,23.748498385393418
2018-06-10,33.14370604597401
2018-07-08,42.04939294049654
2018-08-12,61.839808261657716
2018-09-30,22.758977619335354
2018-10-07,22.758977619335354
2018-10-21,63.318849793773836
2018-11-18,32.15418527991595
2018-12-23,68.26645362406413
2019-01-20,20.27993608721924
2019-02-17,44.02843447261266
2019-03-17,40.07035140838042
2019-03-31,19.79041532116118
2019-04-14,46.996996770786836
2019-04-21,28.19610221568371
2019-04-28,40.07035140838042
2019-05-26,47.986517536844886
2019-06-09,25.22753991750953
2019-06-30,27.206581449625652
2019-07-07,21.769456853277298
2019-07-21,97.9520766058059
2019-08-11,22.758977619335354
2019-08-25,26.217060683567595
2019-09-01,35.62274757809013
2019-09-15,42.04939294049654
2019-09-29,18.30089455510312
2019-10-06,46.00747600472877
2019-10-20,25.72753991750953
2019-10-27,28.19610221568371
2019-11-10,20.27993608721924
2019-12-22,26.217060683567595
2019-12-29,87.06734817916725
2020-01-12,16.821853022987003
2020-01-26,28.69610221568371
2020-02-09,49.965559068961014
2020-02-16,51.94460060107713
2020-03-29,37.10178911020624
2020-04-05,15.332332256928943
2020-04-19,31.664664513857886
2020-05-03,25.22753991750953
2020-05-10,17.811373789045064
2020-05-24,43.038913706554595
2020-05-31,33.14370604597401
2020-06-07,28.19610221568371
2020-06-21,26.217060683567595
2020-06-28,53.92364213319324
2020-07-12,25.22753991750953
2020-07-19,18.30089455510312
2020-08-02,27.206581449625652
2020-08-16,35.12274757809013
2020-09-06,34.13322681203206
2020-09-20,20.77993608721924
2020-09-27,22.258977619335354
2020-10-18,46.00747600472877
2020-11-22,27.706581449625652
2020-11-29,19.79041532116118
2020-12-06,20.27993608721924
2020-12-20,35.12274757809013
2021-01-03,39.08083064232236
2021-02-07,53.42364213319324
2021-02-14,59.360766729541595
2021-02-21,24.738019151451475
2021-02-28,32.15418527991595
2021-04-11,31.664664513857886
2021-04-25,70.24549515618025
2021-05-02,32.65418527991595
2021-05-16,33.14370604597401
2021-05-30,25.22753991750953
2021-06-06,32.15418527991595
2021-06-13,46.996996770786836
2021-06-27,20.77993608721924
2021-07-04,33.14370604597401
2021-07-11,22.758977619335354
2021-08-08,25.72753991750953
2021-08-22,37.10178911020624
2021-09-05,41.05987217443848
2021-09-12,34.63322681203206
2021-11-28,32.65418527991595
2021-12-19,21.769456853277298
2021-12-26,23.748498385393418
2022-01-02,29.37124596348354
2022-01-09,40.140702816760836
2022-01-23,39.16166128464472
2022-02-13,34.26645362406413
2022-03-06,14.68562298174177
2022-03-27,30.35028749559966
2022-04-10,40.140702816760836
2022-04-17,60.70057499119932
2022-04-24,26.434121367135187
2022-05-01,35.24549515618025
2022-05-08,56.78440886273484
2022-05-15,28.39220443136742
2022-05-22,21.538913706554595
2022-05-29,32.30837055983189
2022-06-05,24.47603830290295
2022-07-10,46.993993541573666
2022-07-24,21.538913706554595
2022-08-14,49.93111813792202
2022-08-21,63.63769958754767
2022-08-28,16.643706045974007
2022-09-11,38.1826197525286
2022-09-18,29.37124596348354
2022-10-02,35.24549515618025
2022-10-16,45.035910477341424
2022-11-06,24.47603830290295
2022-11-27,40.140702816760836
2022-12-04,35.24549515618025
2022-12-18,34.26645362406413
