,MVT_GT_Detroit MI
2017-01-08,22.0
2017-01-15,48.0
2017-01-22,49.0
2017-01-29,53.0
2017-02-05,53.0
2017-02-12,62.0
2017-02-19,51.0
2017-03-05,47.0
2017-03-12,29.0
2017-03-26,22.0
2017-04-02,46.0
2017-04-09,32.0
2017-04-23,62.0
2017-05-14,25.0
2017-06-11,17.0
2017-06-18,23.0
2017-07-02,57.0
2017-07-16,41.0
2017-07-23,24.0
2017-07-30,44.0
2017-08-06,40.0
2017-08-13,38.0
2017-08-20,25.0
2017-08-27,48.0
2017-09-17,24.0
2017-10-08,47.0
2017-11-05,40.0
2017-11-26,35.0
2017-12-03,31.0
2017-12-17,37.0
2017-12-31,60.0
2018-01-07,24.85612932200966
2018-01-14,23.34129060025926
2018-01-28,29.930322930761676
2018-02-04,33.98967781776328
2018-02-25,21.311613156758455
2018-03-25,35.00451653951369
2018-04-08,73.05354924427859
2018-04-22,83.70193646178261
2018-04-29,27.900645487260867
2018-05-13,20.796774435008054
2018-05-20,24.85612932200966
2018-05-27,36.01935526126409
2018-06-10,25.870968043760065
2018-06-24,51.24193608752013
2018-07-01,43.12322631351691
2018-07-29,48.19741992226892
2018-08-12,20.796774435008054
2018-09-09,56.81612969627214
2018-09-16,22.826451878508855
2018-09-30,29.930322930761676
2018-10-07,66.46451691377617
2018-12-02,28.91548420901127
2018-12-23,24.85612932200966
2018-12-30,20.296774435008054
2019-01-20,48.69741992226892
2019-02-03,31.960000374262478
2019-02-24,30.945161652512077
2019-03-03,50.72709736576972
2019-03-10,19.28193571325765
2019-03-17,58.345807139772944
2019-03-31,26.885806765510466
2019-04-21,28.91548420901127
2019-04-28,42.6083875917665
2019-05-05,26.885806765510466
2019-05-12,39.0638714265153
2019-05-19,68.99419435727697
2019-05-26,40.0787101482657
2019-06-09,40.0787101482657
2019-06-16,47.18258120051852
2019-06-30,48.69741992226892
2019-07-21,24.85612932200966
2019-07-28,20.796774435008054
2019-08-04,35.00451653951369
2019-08-11,73.05354924427859
2019-08-18,44.13806503526731
2019-08-25,52.25677480927053
2019-09-01,24.85612932200966
2019-09-15,17.752258269756844
2019-09-29,38.0490327047649
2019-10-20,50.22709736576972
2019-10-27,36.01935526126409
2019-11-17,45.65290375701771
2019-12-01,21.811613156758455
2019-12-08,16.237419548006443
2019-12-29,23.34129060025926
2020-01-05,41.09354887001611
2020-01-12,57.33096841802254
2020-01-19,32.974839096012886
2020-02-02,20.796774435008054
2020-02-09,33.98967781776328
2020-02-23,32.974839096012886
2020-03-15,19.28193571325765
2020-03-29,31.960000374262478
2020-04-19,24.85612932200966
2020-05-03,31.960000374262478
2020-05-10,35.00451653951369
2020-05-24,27.400645487260867
2020-05-31,33.98967781776328
2020-06-07,32.974839096012886
2020-06-21,22.826451878508855
2020-06-28,30.945161652512077
2020-07-05,15.222580826256038
2020-07-26,21.311613156758455
2020-08-02,64.43483947027536
2020-08-16,24.85612932200966
2020-08-30,17.252258269756844
2020-09-06,40.0787101482657
2020-09-20,31.960000374262478
2020-10-04,23.84129060025926
2020-10-11,44.13806503526731
2020-10-25,40.0787101482657
2020-11-08,30.445161652512077
2020-11-22,84.716775183533
2020-11-29,17.252258269756844
2020-12-06,24.85612932200966
2020-12-13,18.767096991507245
2020-12-27,18.767096991507245
2021-01-10,31.960000374262478
2021-01-24,39.5638714265153
2021-02-28,99.93935600978905
2021-03-28,21.811613156758455
2021-04-04,18.767096991507245
2021-04-11,18.267096991507245
2021-04-18,63.920000748524956
2021-04-25,46.16774247876812
2021-05-02,75.08322668777939
2021-05-09,41.09354887001611
2021-05-23,43.12322631351691
2021-06-06,19.78193571325765
2021-06-27,19.28193571325765
2021-07-04,26.885806765510466
2021-07-11,37.03419398301449
2021-07-18,35.00451653951369
2021-08-01,43.62322631351691
2021-08-08,27.900645487260867
2021-08-15,20.296774435008054
2021-08-22,74.06838796602898
2021-08-29,19.78193571325765
2021-09-05,19.28193571325765
2021-09-12,23.84129060025926
2021-09-19,32.974839096012886
2021-10-03,49.21225864401932
2021-10-10,37.03419398301449
2021-10-17,31.960000374262478
2021-10-31,29.930322930761676
2021-11-14,73.05354924427859
2021-11-28,24.85612932200966
2021-12-05,49.71225864401932
2021-12-26,42.1083875917665
2022-01-02,50.45419473153945
2022-01-09,25.741936087520127
2022-01-16,61.78064661004831
2022-01-23,37.068387966028986
2022-01-30,50.45419473153945
2022-02-06,45.30580751403543
2022-02-20,36.03871052252818
2022-03-06,20.593548870016104
2022-03-13,25.741936087520127
2022-03-20,30.890323305024154
2022-03-27,45.30580751403543
2022-04-10,62.81032405354912
2022-05-01,17.504516539513688
2022-05-08,44.27613007053462
2022-05-15,39.1277428530306
2022-05-22,16.474839096012882
2022-05-29,27.801290974521738
2022-06-05,33.97935563552657
2022-06-12,88.55226014106924
2022-06-19,50.45419473153945
2022-07-03,20.593548870016104
2022-07-10,19.5638714265153
2022-07-24,24.71225864401932
2022-08-07,62.81032405354912
2022-08-14,41.18709774003221
2022-08-21,33.97935563552657
2022-08-28,102.96774435008051
2022-09-11,96.78967968907568
2022-09-25,27.801290974521738
2022-10-02,60.750969166547506
2022-10-09,52.51354961854106
2022-10-16,25.741936087520127
2022-10-23,25.741936087520127
2022-11-06,25.741936087520127
2022-11-13,44.27613007053462
2022-11-27,21.62322631351691
2022-12-04,30.890323305024154
2022-12-11,30.890323305024154
2022-12-18,39.1277428530306
2022-12-25,39.1277428530306
