,MVT_GT_Denver CO
2017-02-12,53.0
2017-02-26,55.0
2017-03-05,27.0
2017-03-12,63.0
2017-03-26,28.0
2017-04-23,33.0
2017-04-30,16.0
2017-05-07,16.0
2017-05-14,33.0
2017-05-21,45.0
2017-05-28,88.0
2017-06-04,32.0
2017-06-11,35.0
2017-06-25,40.0
2017-07-09,22.0
2017-07-23,28.0
2017-08-06,30.0
2017-08-20,28.0
2017-08-27,18.0
2017-09-03,53.0
2017-09-10,17.0
2017-09-17,15.0
2017-09-24,50.0
2017-10-01,19.0
2017-10-08,19.0
2017-10-22,30.0
2017-10-29,46.0
2017-11-05,20.0
2017-11-12,39.0
2017-12-03,18.0
2017-12-10,70.0
2017-12-17,20.0
2017-12-31,34.0
2018-01-14,32.33863906515141
2018-01-21,34.54901467667974
2018-01-28,62.25652690724618
2018-02-11,18.734882949868194
2018-02-25,25.786761007509803
2018-03-11,34.04901467667974
2018-03-18,20.445258561396514
2018-04-01,28.707512230566447
2018-04-22,25.786761007509803
2018-04-29,17.02450733833987
2018-05-13,48.152770791962965
2018-05-20,41.60089273432135
2018-06-03,21.155634172924835
2018-06-24,28.207512230566447
2018-07-01,55.204648849604574
2018-07-29,53.99427323807625
2018-08-05,73.93953179947277
2018-08-12,17.52450733833987
2018-08-26,29.91788784209477
2018-09-02,34.54901467667974
2018-09-09,79.28103424558606
2018-09-16,71.01878057641612
2018-09-23,38.68014151126471
2018-09-30,18.234882949868194
2018-10-21,99.72629280698257
2018-11-04,17.02450733833987
2018-11-11,32.33863906515141
2018-12-09,46.442395180434644
2018-12-16,59.33577568418954
2018-12-23,22.86600978445316
2018-12-30,22.86600978445316
2019-01-06,28.207512230566447
2019-01-20,46.442395180434644
2019-01-27,18.234882949868194
2019-02-03,35.25939028820806
2019-02-10,32.33863906515141
2019-02-17,32.83863906515141
2019-02-24,63.9669025187745
2019-03-03,41.60089273432135
2019-03-10,35.25939028820806
2019-03-17,36.96976589973639
2019-03-24,15.814131726811546
2019-03-31,17.02450733833987
2019-04-21,19.945258561396514
2019-05-05,39.39051712279303
2019-05-12,21.655634172924835
2019-05-19,48.152770791962965
2019-06-02,17.02450733833987
2019-06-09,36.96976589973639
