,MVT_GT_Columbus OH
2017-01-15,50.0
2017-02-12,30.0
2017-02-19,24.0
2017-03-05,18.0
2017-04-09,29.0
2017-04-23,40.0
2017-04-30,73.0
2017-05-28,26.0
2017-06-04,25.0
2017-06-11,21.0
2017-08-13,27.0
2017-10-08,19.0
2017-10-29,25.0
2017-11-05,24.0
2017-11-12,60.0
2018-01-14,33.204155658759426
2018-02-11,24.70688298140112
2018-03-18,24.20688298140112
2018-03-25,27.49181803207492
2018-04-15,21.921947930727317
2018-05-06,61.83844121617125
2018-06-24,57.91103864016054
2018-07-08,21.921947930727317
2018-07-22,29.776753082748723
2018-07-29,23.064415456064218
2018-09-02,39.916493285443934
2018-09-09,20.279480405390416
2018-10-14,29.276753082748723
2018-11-04,23.064415456064218
2018-12-02,39.416493285443934
2018-12-09,48.91376596280224
2018-12-23,35.98909070943323
2019-01-06,25.34935050673802
2019-01-13,33.204155658759426
2019-01-27,32.56168813342252
2019-02-10,65.26584379218195
2019-03-17,19.137012880053515
2019-04-07,47.27129843746533
2019-04-14,28.134285557411822
2019-04-28,20.279480405390416
2019-05-19,19.637012880053515
2019-05-26,73.12064894420335
2019-06-23,52.34116853881294
2019-08-18,23.064415456064218
2019-08-25,100.11246697627828
2019-09-01,25.34935050673802
2019-09-15,71.97818141886646
2019-10-13,20.779480405390416
2019-11-10,21.921947930727317
2019-12-08,35.48909070943323
2019-12-15,19.137012880053515
2020-01-19,16.352077829379713
2020-02-02,41.05896081078083
2020-02-09,23.064415456064218
2020-03-01,20.779480405390416
2020-04-05,38.77402576010703
2020-08-16,42.20142833611773
2020-08-23,43.343895861454634
2020-09-13,61.83844121617125
2020-10-04,25.84935050673802
2020-11-01,37.131558234770125
2020-11-15,55.126103589486746
2020-11-22,20.779480405390416
2020-11-29,34.84662318409633
2020-12-13,26.99181803207492
2020-12-27,23.064415456064218
2021-01-17,20.779480405390416
2021-01-31,65.76584379218195
2021-02-28,39.916493285443934
2021-03-07,48.91376596280224
2021-03-14,66.90831131751885
2021-04-11,48.91376596280224
2021-04-25,19.637012880053515
2021-05-23,19.137012880053515
2021-06-06,61.33844121617125
2021-07-04,52.84116853881294
2021-07-11,34.84662318409633
2021-07-25,20.279480405390416
2021-08-01,30.919220608085624
2021-08-29,52.34116853881294
2021-09-26,18.494545354716614
2021-10-24,34.84662318409633
2021-11-28,30.919220608085624
2021-12-12,39.916493285443934
2021-12-19,35.98909070943323
2021-12-26,47.77129843746533
2022-01-09,25.69870101347604
2022-01-16,77.09610304042812
2022-01-23,42.402856672235465
2022-01-30,50.11246697627828
2022-02-06,29.553506165497446
2022-02-13,41.11792162156166
2022-02-27,15.419220608085624
2022-03-06,42.402856672235465
2022-03-13,41.11792162156166
2022-03-27,71.95636283773291
2022-04-03,19.27402576010703
2022-04-24,32.12337626684505
2022-05-01,30.838441216171248
2022-05-08,79.66597314177572
2022-05-15,66.8166226350377
2022-06-05,16.704155658759426
2022-06-12,28.268571114823644
2022-06-19,39.83298657088786
2022-06-26,24.413765962802238
2022-07-03,17.989090709433228
2022-07-10,74.52623293908051
2022-07-17,56.53714222964729
2022-07-24,74.52623293908051
2022-07-31,28.268571114823644
2022-08-28,19.27402576010703
2022-09-11,51.39740202695208
2022-09-18,37.26311646954026
2022-09-25,24.413765962802238
2022-10-02,53.96727212829968
2022-10-09,32.12337626684505
2022-10-16,37.26311646954026
2022-10-23,41.11792162156166
2022-10-30,47.54259687493067
2022-11-20,26.98363606414984
2022-11-27,44.97272677358307
2022-12-04,30.838441216171248
2022-12-11,24.413765962802238
2022-12-18,128.4935050673802
