,MVT_GT_San Diego CA
2017-01-08,28.0
2017-01-15,30.0
2017-01-22,32.0
2017-01-29,20.0
2017-02-05,33.0
2017-03-12,24.0
2017-03-19,19.0
2017-04-02,58.0
2017-04-16,74.0
2017-04-23,21.0
2017-04-30,17.0
2017-05-14,29.0
2017-05-21,55.0
2017-05-28,24.0
2017-06-11,21.0
2017-06-18,45.0
2017-06-25,46.0
2017-07-16,78.0
2017-07-23,39.0
2017-08-13,19.0
2017-08-20,25.0
2017-09-03,26.0
2017-09-17,26.0
2017-09-24,28.0
2017-10-01,24.0
2017-10-15,52.0
2017-10-29,43.0
2017-11-12,30.0
2017-11-19,39.0
2017-12-03,28.0
2017-12-10,28.0
2017-12-24,69.0
2018-01-07,22.176878558497254
2018-01-14,23.33434200311474
2018-01-21,42.03883022775953
2018-01-28,64.71570878625678
2018-02-04,50.48361089546445
2018-02-11,17.047024780027314
2018-02-18,23.83434200311474
2018-02-25,26.14926889234971
2018-03-04,38.06643989390708
2018-03-18,30.12165922620217
2018-03-25,18.2044882246448
2018-04-08,59.08585500778685
2018-04-15,36.9089764492896
2018-04-22,34.09404956005463
2018-05-06,22.176878558497254
2018-05-13,19.861951669262282
2018-05-20,32.93658611543714
2018-05-27,27.306732336967194
2018-06-17,44.85375711699451
2018-07-01,36.9089764492896
2018-07-08,93.67990456784148
2018-08-05,41.53883022775953
2018-08-26,23.83434200311474
2018-09-02,46.01122056161199
2018-09-09,39.223903338524565
2018-09-16,17.047024780027314
2018-09-23,27.306732336967194
2018-09-30,55.61346467393439
2018-10-21,31.279122670819653
2018-10-28,22.676878558497254
2018-11-04,19.861951669262282
2018-11-11,30.12165922620217
2018-11-25,38.06643989390708
2018-12-02,56.27092811855188
2018-12-09,17.047024780027314
2018-12-16,19.861951669262282
2018-12-23,23.33434200311474
2018-12-30,24.991805447732226
2019-01-06,24.991805447732226
2019-02-03,35.251513004672105
2019-02-10,43.196293672377024
2019-02-17,35.251513004672105
2019-02-24,32.93658611543714
2019-03-03,24.991805447732226
2019-03-17,52.79853778469942
2019-03-24,73.8179528985792
2019-04-07,23.83434200311474
2019-04-21,19.861951669262282
2019-04-28,18.7044882246448
2019-05-05,26.14926889234971
2019-05-26,23.33434200311474
2019-06-23,34.09404956005463
2019-06-30,26.14926889234971
2019-07-07,35.751513004672105
2019-07-14,46.01122056161199
2019-07-21,25.491805447732226
2019-07-28,47.66868400622948
2019-08-04,57.92839156316936
2019-08-11,36.9089764492896
2019-08-18,21.019415113879766
2019-08-25,30.12165922620217
2019-09-08,24.991805447732226
2019-09-15,44.85375711699451
2019-09-29,50.48361089546445
2019-10-06,34.09404956005463
2019-10-20,68.68809912010926
2019-10-27,19.861951669262282
2019-11-03,60.74331845240434
2019-11-10,17.547024780027314
2019-11-17,21.019415113879766
2019-12-01,23.33434200311474
2019-12-08,21.019415113879766
2019-12-15,59.08585500778685
2019-12-22,23.83434200311474
2020-01-05,30.12165922620217
2020-01-12,19.361951669262282
2020-01-26,40.881366783142056
2020-02-02,40.881366783142056
2020-02-09,49.98361089546445
2020-02-16,23.33434200311474
2020-03-08,43.196293672377024
2020-03-15,30.62165922620217
2020-03-22,15.889561335409827
2020-03-29,32.93658611543714
2020-04-05,32.43658611543714
2020-04-19,40.881366783142056
2020-04-26,13.574634446174855
2020-05-10,17.047024780027314
2020-05-17,18.2044882246448
2020-05-31,24.991805447732226
2020-06-07,34.09404956005463
2020-06-14,27.806732336967194
2020-06-21,74.97541634319668
2020-06-28,24.991805447732226
2020-07-05,46.01122056161199
2020-07-26,14.73209789079234
2020-08-16,44.85375711699451
2020-08-23,22.176878558497254
2020-08-30,28.96419578158468
2020-09-20,47.66868400622948
2020-09-27,46.01122056161199
2020-10-18,22.176878558497254
2020-10-25,40.881366783142056
2020-11-15,63.05824534163931
2020-12-06,30.12165922620217
2020-12-13,30.12165922620217
2020-12-20,22.176878558497254
2020-12-27,72.1604894539617
2021-01-03,32.93658611543714
2021-01-10,53.45600122931691
2021-01-17,51.141074340081936
2021-02-07,24.991805447732226
2021-02-14,34.59404956005463
2021-02-21,51.641074340081936
2021-03-07,39.223903338524565
2021-03-21,32.93658611543714
2021-03-28,40.881366783142056
2021-04-04,36.9089764492896
2021-04-11,46.01122056161199
2021-04-18,99.9672217909289
2021-04-25,32.43658611543714
2021-05-16,22.176878558497254
2021-05-23,18.2044882246448
2021-05-30,35.751513004672105
2021-06-13,40.881366783142056
2021-06-27,21.019415113879766
2021-07-11,65.87317223087427
2021-07-18,29.46419578158468
2021-08-15,30.62165922620217
2021-09-12,64.21570878625678
2021-09-26,72.1604894539617
2021-10-10,49.98361089546445
2021-10-31,88.05005078937154
2021-11-14,20.519415113879766
2021-12-12,42.03883022775953
2022-01-02,34.18809912010925
2022-01-09,23.66868400622948
2022-01-16,59.171710015573694
2022-01-23,71.00605201868844
2022-01-30,22.353757116994508
2022-02-13,42.07766045551907
2022-02-20,26.29853778469942
2022-03-06,36.817952898579186
2022-03-13,47.33736801245896
2022-03-20,28.928391563169363
2022-03-27,22.353757116994508
2022-04-03,13.14926889234971
2022-04-24,30.243318452404335
2022-05-01,17.094049560054625
2022-05-08,56.54185623710375
2022-05-15,18.408976449289593
2022-05-22,21.038830227759536
2022-05-29,28.928391563169363
2022-06-05,26.29853778469942
2022-06-12,24.983610895464448
2022-06-19,131.4926889234971
2022-07-10,26.29853778469942
2022-07-17,36.817952898579186
2022-07-24,34.18809912010925
2022-07-31,24.983610895464448
2022-08-07,17.094049560054625
2022-08-28,17.094049560054625
2022-09-11,18.408976449289593
2022-09-18,31.558245341639307
2022-09-25,46.022441123223985
2022-10-02,46.022441123223985
2022-10-09,15.779122670819653
2022-10-16,23.66868400622948
2022-10-30,23.66868400622948
2022-11-13,30.243318452404335
2022-12-11,51.28214868016387
2022-12-18,34.18809912010925
2022-12-25,27.61346467393439
