,MVT_GT_Seattle-Tacoma WA
2017-01-01,62.0
2017-01-08,30.0
2017-01-15,37.0
2017-01-22,17.0
2017-01-29,19.0
2017-02-05,86.0
2017-02-12,36.0
2017-02-26,33.0
2017-03-12,56.0
2017-03-19,27.0
2017-04-02,52.0
2017-04-09,52.0
2017-04-23,48.0
2017-04-30,36.0
2017-05-07,34.0
2017-05-14,51.0
2017-06-04,17.0
2017-06-18,46.0
2017-06-25,30.0
2017-07-02,50.0
2017-07-09,91.0
2017-07-16,68.0
2017-08-06,36.0
2017-08-13,55.0
2017-08-20,25.0
2017-09-03,32.0
2017-09-10,72.0
2017-09-17,19.0
2017-10-08,35.0
2017-10-15,39.0
2017-10-22,26.0
2017-10-29,71.0
2017-11-19,17.0
2017-11-26,55.0
2017-12-03,48.0
2017-12-10,29.0
2017-12-17,32.0
2017-12-24,24.0
2017-12-31,59.0
2018-01-07,31.150787835634183
2018-01-14,33.354694592221435
2018-01-21,26.242974322459695
2018-01-28,34.95664797051505
2018-02-18,27.844927700753317
2018-02-25,46.97618175345128
2018-03-11,62.80157567126837
2018-03-18,27.844927700753317
2018-03-25,48.0781351317449
2018-04-01,66.60743580614924
2018-04-08,63.903529049561996
2018-04-15,57.89376215809388
2018-04-29,16.927347296110717
2018-05-06,34.45664797051505
2018-05-13,55.189855401506634
2018-05-27,34.95664797051505
2018-06-03,22.93711418757883
2018-06-17,55.189855401506634
2018-06-24,61.19962229297475
2018-07-01,67.20938918444287
2018-07-08,57.89376215809388
2018-07-22,44.27227499686403
2018-07-29,18.02930067440434
2018-08-05,27.844927700753317
2018-08-12,52.98594864491939
2018-08-19,36.55860134880868
2018-09-09,27.344927700753317
2018-09-16,16.927347296110717
2018-09-23,37.160554727102294
2018-10-07,45.37422837515766
2018-10-14,77.02501621079185
2018-10-21,63.903529049561996
2018-10-28,22.93711418757883
2018-11-25,30.04883445734056
2018-12-16,51.88399526662577
2018-12-30,65.00548242785561
2019-01-13,60.09766891468112
2019-01-20,50.282041888332145
2019-01-27,19.63125405269796
2019-02-03,20.233207430991584
2019-02-10,71.01524931932373
2019-02-17,80.3308763456727
2019-03-03,22.93711418757883
2019-03-10,26.742974322459695
2019-03-17,39.86446148368954
2019-03-31,26.742974322459695
2019-04-07,49.68008851003852
2019-04-14,89.04454999372805
2019-04-21,66.10743580614924
2019-04-28,99.96213039837068
2019-05-12,24.03906756587245
2019-05-19,27.344927700753317
2019-06-02,26.242974322459695
2019-06-09,15.825393917817092
2019-06-16,37.660554727102294
