,MVT_GT_New York NY
2017-01-01,36.0
2017-01-08,50.0
2017-01-15,40.0
2017-01-22,28.0
2017-01-29,29.0
2017-02-05,14.0
2017-02-12,15.0
2017-02-19,30.0
2017-02-26,14.0
2017-03-05,31.0
2017-03-12,35.0
2017-03-19,40.0
2017-03-26,34.0
2017-04-02,34.0
2017-04-09,29.0
2017-04-16,26.0
2017-04-30,30.0
2017-05-07,13.0
2017-05-14,21.0
2017-05-21,30.0
2017-05-28,21.0
2017-06-04,24.0
2017-06-11,45.0
2017-06-18,31.0
2017-06-25,21.0
2017-07-02,22.0
2017-07-09,30.0
2017-07-16,32.0
2017-07-23,25.0
2017-07-30,42.0
2017-08-06,44.0
2017-08-13,29.0
2017-08-20,38.0
2017-08-27,34.0
2017-09-03,32.0
2017-09-10,26.0
2017-09-17,24.0
2017-09-24,42.0
2017-10-01,14.0
2017-10-08,51.0
2017-10-15,33.0
2017-10-22,37.0
2017-10-29,25.0
2017-11-05,24.0
2017-11-12,100.0
2017-11-19,7.0
2017-11-26,20.0
2017-12-03,31.0
2017-12-10,27.0
2017-12-17,81.0
2017-12-24,34.0
2017-12-31,38.0
2018-01-07,23.69157150293154
2018-01-14,14.807232189332213
2018-01-21,46.88314300586308
2018-01-28,32.075910816530865
2018-02-04,48.113866224796304
2018-02-11,21.96084828399832
2018-02-18,34.1719956449307
2018-02-25,27.018379550264594
2018-03-04,34.1719956449307
2018-03-11,21.09548667453171
2018-03-18,31.71054920706426
2018-03-25,24.922294721864763
2018-04-01,44.28705817746325
2018-04-08,45.15241978692986
2018-04-15,54.9021207099958
2018-04-22,30.84518759759765
2018-04-29,20.2301250650651
2018-05-06,37.998803692263756
2018-05-13,25.787656331331373
2018-05-20,32.075910816530865
2018-05-27,50.209951053196136
2018-06-03,40.09488852066359
2018-06-10,48.613866224796304
2018-06-17,20.7301250650651
2018-06-24,26.653017940797984
2018-07-01,14.807232189332213
2018-07-08,30.84518759759765
2018-07-15,33.306634035464086
2018-07-22,48.113866224796304
2018-07-29,27.883741159731205
2018-08-05,46.88314300586308
2018-08-12,29.97982598813104
2018-08-19,26.153017940797984
2018-08-26,29.114464378664426
2018-09-02,51.94067427212936
2018-09-16,48.113866224796304
2018-09-23,32.94127242599748
2018-09-30,21.96084828399832
2018-10-07,29.97982598813104
2018-10-14,23.19157150293154
2018-10-21,45.15241978692986
2018-10-28,25.787656331331373
2018-11-04,27.883741159731205
2018-11-11,40.09488852066359
2018-11-18,21.09548667453171
2018-11-25,42.19097334906342
2018-12-02,35.902718863863925
2018-12-09,36.768080473330535
2018-12-16,38.86416530173037
2018-12-23,38.86416530173037
2018-12-30,32.075910816530865
2019-01-06,31.71054920706426
2019-01-13,20.7301250650651
2019-01-20,40.9602501301302
2019-01-27,21.96084828399832
2019-02-03,33.806634035464086
2019-02-10,29.97982598813104
2019-02-17,31.71054920706426
2019-02-24,15.172593798798825
2019-03-03,18.134040236665268
2019-03-10,31.71054920706426
2019-03-17,40.09488852066359
2019-03-24,20.2301250650651
2019-03-31,24.056933112398152
2019-04-07,24.056933112398152
2019-04-14,29.114464378664426
2019-04-21,18.134040236665268
2019-04-28,35.902718863863925
2019-05-05,35.037357254397314
2019-05-12,16.037955408265432
2019-05-19,42.19097334906342
2019-05-26,12.211147360932381
2019-06-02,18.134040236665268
2019-06-09,23.69157150293154
2019-06-16,32.075910816530865
2019-06-23,21.96084828399832
2019-06-30,25.787656331331373
2019-07-07,11.84578575146577
2019-07-14,36.268080473330535
2019-07-21,31.21054920706426
2019-07-28,17.268678627198657
2019-08-04,34.1719956449307
2019-08-11,24.056933112398152
2019-08-18,19.36476345559849
2019-08-25,31.21054920706426
2019-09-01,25.287656331331373
2019-09-08,35.037357254397314
2019-09-15,25.787656331331373
2019-09-22,54.9021207099958
2019-09-29,21.96084828399832
2019-10-06,8.384339313599328
2019-10-13,50.209951053196136
2019-10-20,22.32620989346493
2019-10-27,29.114464378664426
2019-11-03,17.268678627198657
2019-11-10,27.018379550264594
2019-11-17,27.883741159731205
2019-11-24,23.69157150293154
2019-12-01,31.71054920706426
2019-12-08,42.19097334906342
2019-12-15,36.268080473330535
2019-12-22,32.94127242599748
2019-12-29,30.34518759759765
2020-01-05,25.287656331331373
2020-01-12,33.306634035464086
2020-01-19,35.037357254397314
2020-01-26,40.09488852066359
2020-02-02,30.84518759759765
2020-02-09,23.69157150293154
2020-02-16,28.749102769197815
2020-02-23,25.787656331331373
2020-03-01,21.09548667453171
2020-03-08,21.09548667453171
2020-03-15,20.7301250650651
2020-03-22,21.96084828399832
2020-03-29,28.249102769197815
2020-04-05,24.056933112398152
2020-04-12,20.2301250650651
2020-04-19,33.806634035464086
2020-04-26,35.902718863863925
2020-05-03,42.69097334906342
2020-05-10,34.6719956449307
2020-05-17,35.037357254397314
2020-05-24,33.306634035464086
2020-05-31,37.998803692263756
2020-06-07,37.998803692263756
2020-06-14,22.82620989346493
2020-06-21,23.19157150293154
2020-06-28,39.22952691119698
2020-07-05,32.94127242599748
2020-07-12,21.96084828399832
2020-07-19,48.979227834262915
2020-07-26,29.97982598813104
2020-08-02,54.9021207099958
2020-08-09,37.998803692263756
2020-08-16,43.92169656799664
2020-08-23,40.9602501301302
2020-08-30,54.03675910052919
2020-09-06,46.88314300586308
2020-09-13,13.941870579865602
2020-09-20,27.883741159731205
2020-09-27,35.037357254397314
2020-10-04,27.883741159731205
2020-10-11,40.9602501301302
2020-10-18,21.09548667453171
2020-10-25,40.9602501301302
2020-11-01,18.134040236665268
2020-11-08,7.6536160946661065
2020-11-15,24.922294721864763
2020-11-22,37.133442082797146
2020-11-29,34.6719956449307
2020-12-06,65.88254485199496
2020-12-13,47.24850461532969
2020-12-20,34.6719956449307
2020-12-27,31.71054920706426
2021-01-03,49.344589443729525
2021-01-10,23.19157150293154
2021-01-17,37.998803692263756
2021-01-24,41.82561173959681
2021-01-31,37.133442082797146
2021-02-07,17.268678627198657
2021-02-14,32.075910816530865
2021-02-21,52.30603588159597
2021-02-28,10.98042414199916
2021-03-07,25.787656331331373
2021-03-14,21.96084828399832
2021-03-21,12.711147360932381
2021-03-28,43.05633495853003
2021-04-04,29.97982598813104
2021-04-11,16.037955408265432
2021-04-18,48.113866224796304
2021-04-25,23.69157150293154
2021-05-02,39.22952691119698
2021-05-09,40.9602501301302
2021-05-16,41.82561173959681
2021-05-23,52.80603588159597
2021-05-30,20.2301250650651
2021-06-06,46.01778139639647
2021-06-13,32.94127242599748
2021-06-20,49.344589443729525
2021-06-27,21.96084828399832
2021-07-04,14.307232189332213
2021-07-11,30.84518759759765
2021-07-18,35.902718863863925
2021-07-25,33.806634035464086
2021-08-01,36.768080473330535
2021-08-08,42.19097334906342
2021-08-15,32.94127242599748
2021-08-22,40.9602501301302
2021-08-29,73.03616094666107
2021-09-05,40.9602501301302
2021-09-12,30.84518759759765
2021-09-19,32.075910816530865
2021-09-26,34.6719956449307
2021-10-03,48.979227834262915
2021-10-10,43.92169656799664
2021-10-17,34.1719956449307
2021-10-24,34.1719956449307
2021-10-31,36.768080473330535
2021-11-07,44.78705817746325
2021-11-14,40.09488852066359
2021-11-21,37.633442082797146
2021-11-28,50.209951053196136
2021-12-05,34.1719956449307
2021-12-12,44.28705817746325
2021-12-19,40.09488852066359
2021-12-26,21.09548667453171
2022-01-02,40.189777041327176
2022-01-09,44.5741163549265
2022-01-16,40.9205002602604
2022-01-23,58.457857514657704
2022-01-30,30.690375195195298
2022-02-06,62.111473609323816
2022-02-13,62.111473609323816
2022-02-20,68.6879825797228
2022-02-27,62.111473609323816
2022-03-06,39.459053822393955
2022-03-13,37.26688416559429
2022-03-20,69.41870579865602
2022-03-27,55.53496463892482
2022-04-03,65.76508970398991
2022-04-10,62.111473609323816
2022-04-17,46.035562792792945
2022-04-24,61.380750390390595
2022-05-01,41.65122347919362
2022-05-08,40.9205002602604
2022-05-15,48.22773244959261
2022-05-22,23.383143005863083
2022-05-29,5.845785751465771
2022-06-05,30.690375195195298
2022-06-12,56.99641107679126
2022-06-19,34.3439912898614
2022-06-26,19.729526911196977
2022-07-03,58.457857514657704
2022-07-10,51.881348544258714
2022-07-17,36.53616094666107
2022-07-24,62.111473609323816
2022-07-31,46.035562792792945
2022-08-07,51.881348544258714
2022-08-14,24.113866224796304
2022-08-21,47.49700923065939
2022-08-28,36.53616094666107
2022-09-04,27.76748231946241
2022-09-11,63.57292004719026
2022-09-18,32.151821633061736
2022-09-25,32.151821633061736
2022-10-02,47.49700923065939
2022-10-09,33.61326807092818
2022-10-16,58.457857514657704
2022-10-23,59.91930395252415
2022-10-30,42.38194669812684
2022-11-06,37.99760738452751
2022-11-13,27.76748231946241
2022-11-20,27.03675910052919
2022-11-27,39.459053822393955
2022-12-04,54.8042414199916
2022-12-11,47.49700923065939
