,MVT_GT_Denver CO
2017-01-15,16.0
2017-02-05,26.0
2017-02-12,28.0
2017-02-26,25.0
2017-04-16,31.0
2017-04-23,17.0
2017-05-14,22.0
2017-05-21,16.0
2017-05-28,52.0
2017-06-04,23.0
2017-06-11,67.0
2017-06-18,43.0
2017-07-02,41.0
2017-07-23,21.0
2017-07-30,24.0
2017-08-06,23.0
2017-08-20,18.0
2017-08-27,26.0
2017-09-03,28.0
2017-09-10,40.0
2017-09-17,15.0
2017-10-01,53.0
2017-10-08,14.0
2017-10-22,21.0
2017-10-29,38.0
2017-11-05,32.0
2017-11-12,30.0
2017-11-26,20.0
2017-12-10,100.0
2018-01-07,34.40149323835625
2018-01-14,24.054956510572595
2018-01-21,28.177727128345673
2018-01-28,39.94753222002115
2018-02-04,20.0
2018-02-25,23.054956510572595
2018-03-11,30.0
2018-03-25,49.0
2018-04-01,28.585649165015866
2018-04-08,24.947532220021152
2018-04-22,55.0
2018-04-29,25.00891752890769
2018-05-20,35.7940689478048
2018-06-03,22.53961018335096
2018-06-10,28.0
2018-06-17,35.0
2018-07-01,31.962878547242788
2018-07-22,21.0
2018-07-29,18.254458764453844
2018-08-05,26.6470344739024
2018-08-12,36.46287854724279
2018-08-26,24.0
2018-09-02,18.13168814668077
2018-09-09,40.06387403948028
2018-09-16,27.90149323835625
2018-09-23,29.00891752890769
2018-10-07,36.0
2018-10-21,38.701990984475
2018-11-04,30.0
2018-11-11,39.49357120168606
2018-11-25,47.754458764453844
2018-12-09,29.962878547242788
2018-12-16,36.53961018335096
2018-12-23,47.94110342170721
2019-01-06,35.6470344739024
2019-01-20,25.6470344739024
2019-02-03,21.162380801124037
2019-02-10,42.0
2019-02-17,37.80941527502644
2019-02-24,27.53961018335096
2019-03-03,24.0
2019-03-10,33.17772712834567
2019-03-17,31.024263856129323
2019-03-24,13.0
2019-03-31,15.754458764453846
2019-04-21,44.2480299661399
2019-04-28,29.524263856129323
2019-05-19,42.855454256691345
2019-06-02,24.447532220021152
2019-06-09,37.6470344739024
2019-06-16,26.19307345556731
2019-06-30,14.0
2019-07-07,51.0
