,MVT_GT_Kansas City MO
2017-01-01,15.0
2017-01-08,29.0
2017-01-22,41.0
2017-01-29,18.0
2017-03-05,18.0
2017-03-26,21.0
2017-04-30,18.0
2017-05-21,39.0
2017-06-04,19.0
2017-06-11,36.0
2017-07-09,100.0
2017-07-16,38.0
2017-07-23,24.0
2017-09-03,33.0
2017-09-10,32.0
2017-09-17,36.0
2017-09-24,22.0
2017-10-01,17.0
2017-11-05,27.0
2017-11-12,33.0
2017-11-19,42.0
2017-11-26,45.0
2017-12-03,50.0
2017-12-31,18.0
2018-01-28,30.859646269213403
2018-02-11,14.012012427249598
2018-02-25,23.186687378749326
2018-03-11,60.885387184748254
2018-03-25,28.85793020817775
2018-04-01,30.02574091553485
2018-04-08,19.183255256678017
2018-04-15,52.044617586927075
2018-04-29,20.01716061035657
2018-05-06,40.868226574391684
2018-05-13,36.36479445232037
2018-05-20,14.845917780928149
2018-06-10,14.012012427249598
2018-06-17,18.01544454932091
2018-06-24,31.193551622891952
2018-07-15,27.190119500820643
2018-08-05,16.347633841963805
2018-08-19,16.013728488285253
2018-09-02,18.01544454932091
2018-09-09,16.013728488285253
2018-09-16,18.849349902999464
2018-09-30,66.89053536785522
2018-10-21,35.69698374496327
2018-11-11,22.852782025070773
2018-12-09,14.012012427249598
2018-12-16,18.849349902999464
2018-12-30,29.191835561856298
2019-01-20,30.02574091553485
2019-02-24,32.027456976570505
2019-03-03,13.178107073571045
2019-03-17,38.03260515967747
2019-04-14,16.847633841963805
2019-04-21,30.02574091553485
2019-04-28,35.19698374496327
2019-05-26,34.029173037606164
2019-06-09,26.022308793463537
2019-06-30,60.0514818310697
2019-07-07,26.85621414714209
2019-07-21,25.188403439784985
2019-07-28,31.693551622891952
2019-08-04,36.86479445232037
2019-08-25,21.18497131771367
2019-09-29,17.181539195642358
2019-10-13,22.018876671392224
2019-10-20,20.35106596403512
2019-11-03,15.679823134606702
2019-11-10,14.845917780928149
2019-11-17,41.20213192807024
2019-12-01,13.678107073571045
2019-12-22,28.024024854499196
2020-01-12,16.847633841963805
2020-01-26,18.849349902999464
2020-02-02,16.013728488285253
2020-02-16,14.012012427249598
2020-02-23,12.844201719892492
2020-03-01,16.013728488285253
2020-03-08,40.03432122071314
2020-03-15,12.01029636621394
2020-03-29,45.20556405014155
2020-04-05,12.844201719892492
2020-04-12,16.347633841963805
2020-04-26,34.863078391284716
2020-05-10,20.01716061035657
2020-05-17,25.688403439784985
2020-06-07,16.013728488285253
2020-06-28,35.19698374496327
2020-08-02,29.191835561856298
2020-08-09,38.86651051335603
2020-08-16,18.849349902999464
2020-09-06,42.03603728174879
2020-10-04,16.847633841963805
2020-10-11,16.013728488285253
2020-10-18,42.86994263542734
2020-10-25,51.71071223324852
2020-11-01,16.013728488285253
2020-12-27,36.86479445232037
2021-01-03,19.183255256678017
2021-01-24,24.02059273242788
2021-02-28,42.03603728174879
2021-03-14,14.012012427249598
2021-03-21,27.190119500820643
2021-03-28,19.183255256678017
2021-04-11,32.027456976570505
2021-05-02,16.847633841963805
2021-05-16,20.85106596403512
2021-05-30,27.190119500820643
2021-06-06,50.87680687956997
2021-06-27,17.681539195642358
2021-07-11,26.35621414714209
2021-07-18,24.02059273242788
2021-07-25,46.03946940382011
2021-08-29,44.03775334278445
2021-09-12,44.03775334278445
2021-09-26,20.01716061035657
2021-10-03,18.01544454932091
2021-11-21,18.01544454932091
2021-11-28,20.35106596403512
2021-12-12,50.042901525891416
2021-12-19,46.03946940382011
2021-12-26,52.87852294060563
2022-01-02,24.708996172212863
2022-01-23,20.034321220713135
2022-03-13,53.42485658856836
2022-03-20,20.702131928070237
2022-04-10,32.722724660498116
2022-04-17,39.400831734069165
2022-05-01,10.684971317713671
2022-05-08,19.36651051335603
2022-05-15,22.03775334278445
2022-05-22,31.38710324578391
2022-06-05,41.404263856140474
2022-06-12,40.73645314878337
2022-06-26,26.71242829428418
2022-07-03,44.0755066855689
2022-07-10,14.024024854499194
2022-07-31,36.061778197283644
2022-08-07,32.722724660498116
2022-08-14,28.048049708998388
2022-08-21,25.37680687956997
2022-08-28,32.722724660498116
2022-10-16,14.691835561856298
2022-10-23,12.02059273242788
2022-11-06,18.030889098641822
2022-11-13,22.70556405014155
2022-11-20,35.39396748992654
2022-11-27,20.034321220713135
2022-12-04,23.373374757498656
2022-12-11,20.702131928070237
2022-12-18,34.72615678256943
