,MVT_GT_Houston TX
2017-01-01,21.0
2017-01-08,71.0
2017-01-15,31.0
2017-01-29,49.0
2017-02-05,15.0
2017-02-12,25.0
2017-02-19,35.0
2017-02-26,55.0
2017-03-05,29.0
2017-03-12,51.0
2017-04-09,81.0
2017-04-16,29.0
2017-04-23,53.0
2017-04-30,45.0
2017-05-07,24.0
2017-05-14,100.0
2017-05-21,25.0
2017-05-28,49.0
2017-06-04,29.0
2017-06-11,43.0
2017-06-18,28.0
2017-06-25,41.0
2017-07-02,37.0
2017-07-09,25.0
2017-07-16,43.0
2017-07-23,22.0
2017-08-06,52.0
2017-08-13,37.0
2017-09-03,54.0
2017-09-17,26.0
2017-09-24,63.0
2017-10-15,44.0
2017-10-22,20.0
2017-10-29,37.0
2017-11-05,35.0
2017-11-12,66.0
2017-11-19,22.0
2017-11-26,31.0
2017-12-03,30.0
2017-12-10,58.0
2017-12-17,21.0
2017-12-24,25.0
2017-12-31,42.0
2018-01-07,29.00118398457723
2018-01-14,47.32337368894831
2018-01-21,24.92958627249477
2018-01-28,27.983284556556615
2018-02-04,31.036982840618464
2018-02-18,14.750591992288616
2018-02-25,22.893787416453538
2018-03-04,33.07278169665969
2018-03-11,35.10858055270093
2018-03-18,80.896155385608
2018-03-25,32.054882268639076
2018-04-01,42.73387654884523
2018-04-08,47.82337368894831
2018-04-15,30.019083412597844
2018-04-22,49.35917254498954
2018-04-29,44.76967540488646
2018-05-06,21.375887988432922
2018-05-13,49.35917254498954
2018-05-20,22.893787416453538
2018-05-27,39.680178264783386
2018-06-03,53.930770257072
2018-06-10,53.930770257072
2018-06-17,83.94985366966985
2018-06-24,36.62647998072154
2018-07-01,38.662278836762766
2018-07-08,24.92958627249477
2018-07-15,39.180178264783386
2018-07-22,34.09068112468031
2018-08-05,25.947485700515386
2018-08-12,26.965385128536
2018-08-19,17.804290276350464
2018-08-26,32.054882268639076
2018-09-02,21.375887988432922
2018-09-09,23.411686844474154
2018-09-16,25.947485700515386
2018-09-23,34.09068112468031
2018-09-30,48.84127311696892
2018-10-07,22.893787416453538
2018-10-14,74.28875881748431
2018-11-11,27.983284556556615
2018-11-18,49.85917254498954
2018-11-25,21.375887988432922
2018-12-02,34.59068112468031
2018-12-16,28.50118398457723
2018-12-23,23.911686844474154
2018-12-30,32.054882268639076
2019-01-06,20.85798856041231
2019-01-13,36.12647998072154
2019-01-20,41.71597712082462
2019-01-27,58.00236796915446
2019-02-10,37.144379408742154
2019-02-17,19.340089132391693
2019-02-24,85.98565252571107
2019-03-03,80.396155385608
2019-03-17,31.036982840618464
2019-03-24,52.912870829051386
2019-04-14,43.751775976865844
2019-04-28,31.036982840618464
2019-05-05,22.893787416453538
2019-05-12,29.00118398457723
2019-05-19,42.73387654884523
2019-05-26,49.85917254498954
2019-06-02,53.930770257072
2019-06-09,25.947485700515386
2019-06-16,55.96656911311323
2019-06-23,31.036982840618464
2019-06-30,33.57278169665969
2019-07-07,64.60976453727815
2019-07-14,32.054882268639076
2019-07-21,41.21597712082462
2019-07-28,46.305474260927696
2019-08-04,24.92958627249477
2019-08-11,30.019083412597844
2019-08-18,54.94866968509261
2019-09-08,69.19926167738123
2019-09-22,19.840089132391693
2019-09-29,38.162278836762766
2019-10-06,25.947485700515386
2019-10-13,14.250591992288616
2019-10-20,17.804290276350464
2019-10-27,35.10858055270093
2019-11-03,23.911686844474154
2019-11-10,47.32337368894831
2019-11-17,23.911686844474154
2019-11-24,17.804290276350464
2019-12-01,39.680178264783386
2019-12-08,64.10976453727815
2019-12-15,16.786390848329845
2019-12-22,48.34127311696892
2019-12-29,33.57278169665969
2020-01-05,19.340089132391693
2020-01-12,46.805474260927696
2020-01-19,41.71597712082462
2020-01-26,49.85917254498954
2020-02-02,40.698077692804
2020-02-09,33.07278169665969
2020-02-16,58.00236796915446
2020-02-23,54.94866968509261
2020-03-01,19.840089132391693
2020-03-15,16.286390848329845
2020-03-22,46.805474260927696
2020-03-29,32.054882268639076
2020-04-05,19.840089132391693
2020-04-19,25.947485700515386
2020-04-26,21.875887988432922
2020-05-03,55.96656911311323
2020-05-10,46.805474260927696
2020-05-17,44.76967540488646
2020-05-24,54.94866968509261
2020-05-31,50.87707197301015
2020-06-07,13.732692564268
2020-06-14,58.00236796915446
2020-06-21,25.947485700515386
2020-06-28,32.054882268639076
2020-07-12,33.57278169665969
2020-07-19,35.10858055270093
2020-07-26,59.020267397175076
2020-08-09,23.911686844474154
2020-08-16,43.251775976865844
2020-08-23,16.786390848329845
2020-08-30,33.07278169665969
2020-09-06,29.00118398457723
2020-09-13,17.804290276350464
2020-09-20,44.76967540488646
2020-10-04,54.94866968509261
2020-10-18,40.698077692804
2020-10-25,64.10976453727815
2020-11-01,17.304290276350464
2020-11-08,72.75295996144308
2020-11-15,37.144379408742154
2020-11-22,46.805474260927696
2020-11-29,20.35798856041231
2020-12-06,39.180178264783386
2020-12-13,16.286390848329845
2020-12-20,19.840089132391693
2020-12-27,54.94866968509261
2021-01-03,40.698077692804
2021-01-10,26.965385128536
2021-01-17,33.07278169665969
2021-01-24,18.822189704371077
2021-01-31,33.07278169665969
2021-02-07,14.250591992288616
2021-02-21,87.00355195373169
2021-03-07,22.893787416453538
2021-03-14,23.911686844474154
2021-03-21,41.71597712082462
2021-04-04,27.983284556556615
2021-04-11,19.840089132391693
2021-04-18,47.32337368894831
2021-04-25,23.411686844474154
2021-05-02,38.662278836762766
2021-05-16,65.12766396529878
2021-05-23,56.98446854113385
2021-05-30,14.250591992288616
2021-06-06,25.947485700515386
2021-06-27,34.09068112468031
2021-07-04,45.287574832907076
2021-07-11,61.05606625321631
2021-08-01,51.39497140103077
2021-08-08,59.020267397175076
2021-08-15,24.42958627249477
2021-08-22,47.82337368894831
2021-08-29,15.268491420309232
2021-09-05,34.09068112468031
2021-09-12,17.804290276350464
2021-09-19,42.23387654884523
2021-09-26,15.268491420309232
2021-10-03,34.09068112468031
2021-10-17,54.94866968509261
2021-10-24,52.412870829051386
2021-10-31,35.10858055270093
2021-11-07,21.875887988432922
2021-11-14,41.21597712082462
2021-11-21,34.09068112468031
2021-12-19,30.019083412597844
2021-12-26,33.57278169665969
2022-01-02,103.57988560412308
2022-01-09,38.32455767352554
2022-01-16,45.57514966581415
2022-01-23,49.71834508997908
2022-01-30,16.572781696659693
2022-02-06,23.82337368894831
2022-02-13,50.75414394602031
2022-02-20,14.501183984577231
2022-02-27,40.396155385608
2022-03-06,31.073965681236924
2022-03-20,49.71834508997908
2022-03-27,42.46775309769046
2022-04-03,56.96893708226769
2022-04-10,89.07870161954585
2022-04-17,59.04053479435016
2022-04-24,47.64674737789662
2022-05-01,14.501183984577231
2022-05-08,43.503551953731694
2022-05-15,32.10976453727815
2022-05-22,34.18136224936062
2022-05-29,23.82337368894831
2022-06-05,41.43195424164923
2022-06-12,36.252959961443075
2022-06-19,19.680178264783386
2022-06-26,44.53935080977293
2022-07-03,53.861540514144004
2022-07-10,54.89733937018523
2022-07-17,33.145563393319385
2022-07-24,17.608580552700925
2022-07-31,52.82574165810277
2022-08-07,55.93313822622646
2022-08-14,39.36035652956677
2022-08-21,56.96893708226769
2022-08-28,74.57751763496861
2022-09-04,73.54171877892739
2022-09-11,52.82574165810277
2022-09-18,68.36272449872124
2022-09-25,45.57514966581415
2022-10-02,32.10976453727815
2022-10-09,47.64674737789662
2022-10-16,61.112132506432616
2022-10-23,49.71834508997908
2022-10-30,99.43669017995816
2022-11-06,15.536982840618462
2022-11-13,31.073965681236924
2022-11-20,78.72071305913354
2022-11-27,29.002367969154463
2022-12-04,46.610948521855384
2022-12-11,29.002367969154463
2022-12-18,37.28875881748431
2022-12-25,53.861540514144004
