,MVT_GT_Louisville KY
2017-01-15,33.0
2017-02-05,19.0
2017-03-12,19.0
2017-04-30,38.0
2017-05-14,34.0
2017-06-11,100.0
2017-08-06,15.0
2017-08-20,17.0
2017-08-27,23.0
2017-09-17,20.0
2017-09-24,34.0
2017-10-08,26.0
2017-10-22,17.0
2017-11-12,23.0
2017-12-31,37.0
2018-01-07,15.263659638682842
2018-01-21,13.050587820138649
2018-02-04,13.793202183847487
2018-03-25,25.115946912859616
2018-04-01,25.115946912859616
2018-04-08,21.917646366897745
2018-05-27,29.79947618623917
2018-07-08,26.101175640277297
2018-07-29,16.00627400239168
2018-08-19,17.234117093518197
2018-09-02,41.864835278960136
2018-09-30,16.24888836610052
2018-12-09,13.793202183847487
2018-12-16,13.793202183847487
2018-12-23,21.675032003188907
2018-12-30,16.00627400239168
2019-01-13,43.83529273379549
2019-01-20,23.14548945802426
2019-01-27,17.976731457227036
2019-02-10,32.01254800478336
2019-02-17,18.961960184644713
2019-03-31,18.219345820935875
2019-05-12,25.858561276568455
2019-06-09,17.234117093518197
2019-06-16,29.05686182253033
2019-06-23,16.24888836610052
2019-07-07,26.101175640277297
2019-07-28,15.263659638682842
2019-08-04,22.902875094315423
2019-08-11,25.115946912859616
2019-10-27,16.00627400239168
2019-11-17,16.00627400239168
2019-12-01,17.976731457227036
2019-12-15,25.858561276568455
2020-01-26,11.82274472901213
2020-02-02,20.18980327577123
2020-02-09,14.778430911265165
2020-03-01,8.867058546759099
2020-03-15,14.778430911265165
2020-04-12,36.93869164187175
2020-04-19,26.101175640277297
2020-06-14,23.8881038217331
2020-06-28,15.021045274974004
2020-11-08,25.858561276568455
2020-12-13,19.704574548353552
2021-01-17,28.071633095112652
2021-01-24,31.027319277365685
2021-01-31,16.99150272980936
2021-02-21,47.2762076434662
2021-03-21,23.14548945802426
2021-03-28,14.278430911265165
2021-04-11,19.94718891206239
2021-04-25,23.14548945802426
2021-05-30,20.18980327577123
2021-07-25,14.278430911265165
2021-09-12,20.932417639480068
2021-10-03,19.704574548353552
2021-10-10,31.027319277365685
2021-11-14,14.778430911265165
2022-01-09,17.468234187036394
2022-02-06,18.923920369289426
2022-03-20,12.130718185441939
2022-03-27,16.49777673220104
2022-04-03,10.675032003188907
2022-04-24,18.43869164187175
2022-07-10,30.569409827313688
2022-07-31,14.07163309511265
2022-08-21,17.468234187036394
2022-10-09,48.522872741767756
2022-10-30,36.39215455632582
2022-11-06,12.130718185441939
