,MVT_GT_Raleigh-Durham (Fayetteville) NC
2017-01-01,40.0
2017-01-22,38.0
2017-02-05,32.0
2017-02-19,51.0
2017-02-26,25.0
2017-03-12,63.0
2017-03-19,50.0
2017-03-26,29.0
2017-04-02,58.0
2017-04-16,28.0
2017-04-23,32.0
2017-07-16,60.0
2017-07-23,39.0
2017-08-06,31.0
2017-09-03,29.0
2017-09-10,41.0
2017-10-15,76.0
2017-10-22,45.0
2017-12-03,58.0
2017-12-10,33.0
2018-01-21,54.10079786732363
2018-02-11,27.816093030400282
2018-02-18,24.22192844996948
2018-03-04,68.00884438252376
2018-04-01,47.91246870646202
2018-04-08,64.91467980209296
2018-05-20,54.10079786732363
2018-05-27,43.286915932554294
2018-06-17,36.06719857821575
2018-06-24,28.347481223877217
2018-07-01,23.690540256492547
2018-07-15,65.9460679955699
2018-07-22,22.15915206301561
2018-07-29,27.316093030400282
2018-08-05,32.97303399778495
2018-08-12,58.72635064123136
2018-09-09,22.15915206301561
2018-09-16,37.59858677169269
2018-09-23,26.784704836923346
2018-10-14,21.627763869538676
2018-10-21,29.87886941735415
2018-11-04,27.816093030400282
2018-11-18,47.91246870646202
2019-01-13,46.88108051298509
2019-01-20,22.65915206301561
2019-02-17,27.816093030400282
2019-02-24,20.096375676061744
2019-03-03,29.87886941735415
2019-03-10,62.3519034151391
2019-03-17,25.753316643446414
2019-04-07,23.190540256492547
2019-04-14,22.65915206301561
2019-04-28,74.69717354338538
2019-06-16,75.7285617368623
2019-06-23,52.038021480369764
2019-06-30,65.9460679955699
2019-07-07,41.72413954560042
2019-07-14,44.81830412603122
2019-07-21,28.847481223877217
2019-08-04,27.816093030400282
2019-08-18,28.847481223877217
2019-08-25,21.127763869538676
2019-09-01,26.784704836923346
2019-09-08,42.25552773907735
2019-09-15,46.88108051298509
2019-10-20,38.12997496516962
2019-10-27,66.47745618904683
2019-11-17,36.06719857821575
2019-12-01,30.91025761083108
2019-12-29,98.41910199335484
2020-01-05,25.253316643446414
2020-01-12,29.37886941735415
2020-01-19,22.65915206301561
2020-02-02,22.15915206301561
2020-02-16,34.00442219126188
2020-03-29,47.41246870646202
2020-04-12,23.690540256492547
2020-05-10,37.09858677169269
2020-05-24,22.15915206301561
2020-05-31,37.09858677169269
2020-06-14,23.190540256492547
2020-06-28,40.19275135212349
2020-07-05,45.34969231950816
2020-07-26,23.690540256492547
2020-08-09,39.16136315864655
2020-08-16,49.97524509341589
2020-08-30,27.316093030400282
2020-09-06,66.97745618904683
2020-10-04,61.82051522166216
2020-10-11,27.316093030400282
2020-10-18,28.347481223877217
2020-12-13,23.190540256492547
2020-12-20,24.22192844996948
2020-12-27,25.253316643446414
2021-01-10,29.37886941735415
2021-01-24,34.00442219126188
2021-02-07,99.95049018683179
2021-02-14,30.91025761083108
2021-02-21,24.22192844996948
2021-02-28,21.627763869538676
2021-03-07,27.816093030400282
2021-03-14,31.441645804308017
2021-04-04,27.816093030400282
2021-04-11,43.286915932554294
2021-05-02,25.753316643446414
2021-05-09,27.316093030400282
2021-05-16,47.91246870646202
2021-05-23,54.10079786732363
2021-05-30,53.56940967384669
2021-06-20,34.00442219126188
2021-07-11,46.88108051298509
2021-07-18,23.190540256492547
2021-08-22,40.19275135212349
2021-08-29,61.82051522166216
2021-09-19,28.847481223877217
2021-09-26,22.65915206301561
2021-10-03,71.60300896295456
2021-10-24,66.97745618904683
2021-12-05,49.97524509341589
2022-01-30,66.95491237809367
2022-02-13,48.887713799877915
2022-02-27,51.01326657378566
2022-04-03,34.00884438252377
2022-04-10,23.38108051298509
2022-04-24,32.9460679955699
2022-05-01,24.443856899938957
2022-05-08,61.64103044332433
2022-06-05,81.83378179544782
2022-06-19,22.318304126031222
2022-06-26,21.255527739077355
2022-07-03,48.887713799877915
2022-07-17,93.52432205194036
2022-07-24,31.883291608616034
2022-08-07,45.699384639016316
2022-08-14,30.820515221662166
2022-08-21,29.7577388347083
2022-08-28,28.69496244775443
2022-09-04,59.5154776694166
2022-09-25,30.820515221662166
2022-10-09,48.887713799877915
2022-10-16,22.318304126031222
2022-10-23,27.632186060800564
2022-11-06,47.82493741292405
2022-11-13,22.318304126031222
2022-11-20,40.385502704246974
2022-12-25,106.27763869538678
