,MVT_GT_Houston TX
2017-01-08,43.0
2017-01-22,14.0
2017-01-29,38.0
2017-02-12,16.0
2017-02-19,17.0
2017-02-26,36.0
2017-03-05,30.0
2017-03-12,22.0
2017-03-19,28.0
2017-03-26,28.0
2017-04-02,13.0
2017-04-09,33.0
2017-04-16,31.0
2017-04-23,16.0
2017-05-07,44.0
2017-05-14,36.0
2017-05-21,48.0
2017-05-28,55.0
2017-06-04,34.0
2017-06-11,15.0
2017-06-18,40.0
2017-06-25,43.0
2017-07-02,49.0
2017-07-16,42.0
2017-07-23,15.0
2017-08-06,35.0
2017-08-13,40.0
2017-08-20,39.0
2017-08-27,32.0
2017-09-03,46.0
2017-09-10,19.0
2017-09-17,30.0
2017-09-24,36.0
2017-10-01,20.0
2017-10-08,25.0
2017-10-15,66.0
2017-10-29,40.0
2017-11-12,38.0
2017-11-19,44.0
2017-11-26,25.0
2017-12-17,71.0
2017-12-31,48.0
2018-01-07,19.50880976356396
2018-01-14,43.537267136585356
2018-01-21,38.91057171627675
2018-01-28,28.233743231159774
2018-02-04,46.801495823096054
2018-02-11,48.860438651468385
2018-03-04,53.27101036774513
2018-03-18,39.59620996495768
2018-04-01,63.0
2018-04-08,65.85162888790443
2018-04-15,63.00678168123443
2018-04-22,54.56572450960675
2018-04-29,16.0
2018-05-06,21.0
2018-05-13,50.77101036774513
2018-05-20,28.54810498247884
2018-06-03,59.62466733797908
2018-06-10,73.12466733797908
2018-06-17,43.41938147984071
2018-07-08,45.50880976356396
2018-07-15,40.67480040278745
2018-07-22,26.989162154106516
2018-08-05,34.07656235550024
2018-08-12,19.16599063922349
2018-08-19,27.087400201393724
2018-08-26,36.17480040278745
2018-09-02,47.801495823096054
2018-09-09,24.18563824868093
2018-09-16,24.33198127844698
2018-10-07,21.607047810851164
2018-10-14,53.09620996495768
2018-10-28,28.69444801224489
2018-11-18,51.70325777580885
2018-12-02,63.74255299472373
2018-12-16,49.585372119064196
2018-12-30,47.45867669875559
2019-01-06,56.537267136585356
2019-01-13,44.17480040278745
2019-01-20,26.0284573730214
2019-01-27,35.73374323115978
2019-02-03,46.63550518387257
2019-02-10,34.87127649736186
2019-02-24,66.82995319611746
2019-03-03,61.0
2019-03-17,30.0
2019-03-24,40.59620996495768
2019-04-07,27.31233366898954
2019-04-21,29.0
2019-04-28,31.753390840617215
2019-05-05,41.27303845007466
2019-05-12,40.351628887904425
2019-05-19,33.63550518387257
2019-05-26,25.0
2019-06-02,54.14431494743652
2019-06-09,28.33198127844698
2019-06-16,21.0
2019-06-30,24.626695420308607
2019-07-07,51.340791042010935
2019-07-14,45.037267136585356
2019-07-21,17.0
2019-07-28,75.42819124340465
2019-08-04,30.753390840617215
2019-09-01,44.0
