,MVT_GT_Washington DC (Hagerstown MD)
2017-01-01,40.0
2017-01-15,38.0
2017-01-29,15.0
2017-02-05,33.0
2017-02-19,40.0
2017-03-05,16.0
2017-03-12,22.0
2017-03-19,26.0
2017-03-26,49.0
2017-04-23,26.0
2017-04-30,49.0
2017-05-07,15.0
2017-05-14,40.0
2017-05-21,51.0
2017-05-28,100.0
2017-06-04,35.0
2017-06-11,26.0
2017-06-18,44.0
2017-06-25,28.0
2017-07-02,33.0
2017-07-09,56.0
2017-07-16,50.0
2017-08-06,50.0
2017-08-13,22.0
2017-08-20,26.0
2017-08-27,16.0
2017-09-10,42.0
2017-09-17,45.0
2017-09-24,16.0
2017-10-01,24.0
2017-10-08,18.0
2017-10-15,32.0
2017-10-22,18.0
2017-11-12,67.0
2017-12-10,19.0
2017-12-17,39.0
2018-01-07,35.337505479182354
2018-01-14,40.12436515600061
2018-01-21,26.763786125545856
2018-02-04,47.28334063890981
2018-02-11,22.934298384091257
2018-02-18,43.95385289745521
2018-02-25,27.22115806090951
2018-03-11,31.05064580236411
2018-03-18,36.29487741454601
2018-04-01,32.008017737727755
2018-04-08,60.68654773400091
2018-04-15,21.019554513363957
2018-04-22,29.13590193163681
2018-05-06,71.17501095836471
2018-05-13,17.190066771909354
2018-05-20,13.860579030454755
2018-06-24,38.209621285273315
2018-07-08,46.82596870354617
2018-07-15,62.10129160472822
2018-07-22,23.891670319454906
2018-08-05,47.78334063890981
2018-08-19,16.732694836545704
2018-08-26,29.63590193163681
2018-09-02,43.95385289745521
2018-09-09,27.72115806090951
2018-09-16,18.147438707273004
2018-09-23,27.22115806090951
2018-09-30,85.03558998881948
2018-10-14,50.155456445000766
2018-10-21,21.976926448727603
2018-10-28,30.093273867000455
2018-11-04,28.178529996273156
2018-11-11,26.263786125545856
2018-11-25,63.05866354009187
2018-12-02,32.008017737727755
2018-12-09,17.190066771909354
2018-12-23,23.891670319454906
2018-12-30,44.91122483281886
2019-01-06,34.88013354381871
2019-01-20,33.92276160845506
2019-01-27,21.976926448727603
2019-02-03,21.976926448727603
2019-02-10,17.190066771909354
2019-02-24,14.817950965818405
2019-03-17,51.11282838036441
2019-03-31,45.86859676818251
2019-04-07,21.976926448727603
2019-04-14,15.275322901182054
2019-04-28,48.24071257427346
2019-05-05,21.976926448727603
2019-05-26,26.263786125545856
2019-06-02,13.860579030454755
2019-06-09,19.104810642636657
2019-06-23,16.232694836545704
2019-06-30,42.039109026727914
2019-07-07,41.08173709136426
2019-07-14,39.16699322063696
2019-07-21,38.209621285273315
2019-07-28,36.29487741454601
2019-08-04,26.763786125545856
2019-08-18,44.41122483281886
2019-08-25,21.976926448727603
2019-09-01,63.55866354009187
2019-09-08,34.88013354381871
2019-09-22,32.008017737727755
2019-11-03,37.75224934990966
