,MVT_GT_Los Angeles CA
2019-06-02,54.74614214000104
2019-06-09,63.864132333221555
2019-06-16,56.66974017864514
2019-06-23,36.01016175356001
2019-06-30,37.933759792204114
2019-07-07,60.016936255933345
2019-07-14,39.857357830848215
2019-07-21,35.048362734237955
2019-07-28,54.74614214000104
2019-08-04,49.93714704339078
2019-08-11,44.166352927458476
2019-08-18,72.02032350712003
2019-08-25,60.9787352752554
2019-09-01,58.093338217289244
2019-09-08,59.5551372366113
2019-09-15,59.0551372366113
2019-09-22,57.6315391979672
2019-09-29,69.63492644915387
2019-10-06,38.895558811526165
2019-10-13,12.00338725118667
2019-10-20,53.78434312067899
2019-10-27,48.97534802406873
2019-11-03,41.28095586949232
2019-11-10,40.319156850170266
2019-11-17,57.6315391979672
2019-11-24,25.93037254101744
2019-12-01,48.97534802406873
2019-12-08,47.55174998542463
2019-12-15,33.12476469559385
2019-12-22,34.08656371491591
2019-12-29,39.857357830848215
2020-01-05,60.016936255933345
2020-01-12,70.09672546847591
2020-01-19,46.08995096610258
2020-01-26,36.01016175356001
2020-02-02,59.0551372366113
2020-02-09,48.01354900474668
2020-02-16,53.28434312067899
2020-02-23,67.21132841050976
2020-03-01,36.971960772882056
2020-03-08,36.971960772882056
2020-03-15,46.08995096610258
2020-03-22,23.04497548305129
2020-03-29,43.20455390813642
2020-04-05,49.93714704339078
2020-04-12,40.819156850170266
2020-04-19,26.392171560339495
2020-04-26,74.90572056508617
2020-05-03,24.00677450237334
2020-05-10,34.08656371491591
2020-05-17,47.05174998542463
2020-05-24,50.89894606271284
2020-05-31,69.63492644915387
2020-06-07,38.895558811526165
2020-06-14,34.08656371491591
2020-06-21,56.66974017864514
2020-06-28,41.28095586949232
2020-07-05,45.62815194678052
2020-07-12,56.66974017864514
2020-07-19,60.016936255933345
2020-07-26,65.78773037186565
2020-08-02,57.1315391979672
2020-08-09,27.853970579661546
2020-08-16,52.32254410135694
2020-08-23,42.242754888814375
2020-08-30,26.892171560339495
2020-09-06,31.201166656949752
2020-09-13,43.70455390813642
2020-09-20,45.12815194678052
2020-09-27,47.05174998542463
2020-10-04,36.01016175356001
2020-10-11,36.971960772882056
2020-10-18,51.36074508203488
2020-10-25,8.156191173898463
2020-11-01,48.97534802406873
2020-11-08,60.016936255933345
2020-11-15,55.20794115932309
2020-11-22,40.819156850170266
2020-11-29,39.357357830848215
2020-12-06,71.05852448779797
2020-12-13,28.8157695989836
2020-12-20,55.20794115932309
2020-12-27,61.94053429457745
2021-01-03,60.016936255933345
2021-01-10,20.159578425085133
2021-01-17,34.58656371491591
2021-01-24,38.895558811526165
2021-01-31,65.28773037186565
2021-02-07,61.94053429457745
2021-02-14,59.0551372366113
2021-02-21,24.96857352169539
2021-02-28,41.78095586949232
2021-03-07,51.86074508203488
2021-03-14,71.55852448779797
2021-03-21,37.933759792204114
2021-03-28,53.78434312067899
2021-04-04,37.933759792204114
2021-04-11,47.05174998542463
2021-04-18,59.0551372366113
2021-04-25,62.902333313899504
2021-05-02,36.01016175356001
2021-05-09,54.74614214000104
2021-05-16,60.016936255933345
2021-05-23,52.82254410135694
2021-05-30,63.864132333221555
2021-06-06,46.08995096610258
2021-06-13,53.78434312067899
2021-06-20,57.1315391979672
2021-06-27,26.392171560339495
2021-07-04,61.94053429457745
2021-07-11,49.93714704339078
2021-07-18,38.895558811526165
2021-07-25,40.819156850170266
2021-08-01,72.02032350712003
2021-08-08,27.353970579661546
2021-08-15,26.392171560339495
2021-08-22,60.016936255933345
2021-08-29,83.06191173898463
2021-09-05,49.43714704339078
2021-09-12,66.7495293911877
2021-09-19,40.319156850170266
2021-09-26,59.0551372366113
2021-10-03,44.166352927458476
2021-10-10,35.048362734237955
2021-10-17,51.86074508203488
2021-10-24,41.78095586949232
2021-10-31,62.902333313899504
2021-11-07,46.08995096610258
2021-11-14,72.98212252644207
2021-11-21,72.98212252644207
2021-11-28,84.98550977762875
2021-12-05,31.201166656949752
2021-12-12,37.933759792204114
2021-12-19,49.93714704339078
2021-12-26,46.08995096610258
2022-01-02,68.34625485966363
2022-01-09,92.35980386441031
2022-01-16,62.80466662779901
2022-01-23,81.27662740068106
2022-01-30,79.42943132339286
2022-02-06,76.65863720746056
2022-02-13,66.49905878237541
2022-02-20,55.41588231864618
2022-02-27,29.555137236611298
2022-03-06,74.81144113017234
2022-03-13,65.57546074373131
2022-03-20,72.04064701424004
2022-03-27,42.48550977762874
2022-04-03,48.02709800949336
2022-04-10,58.186676434578494
2022-04-17,40.63831370034053
2022-04-24,75.73503916881646
2022-05-01,54.49228428000208
2022-05-08,82.20022543932517
2022-05-15,49.87429408678157
2022-05-22,66.49905878237541
2022-05-29,46.179901932205155
2022-06-05,42.48550977762874
2022-06-12,54.49228428000208
2022-06-19,48.02709800949336
2022-06-26,32.325931352543606
2022-07-03,57.26307839593439
2022-07-10,87.74181367118979
2022-07-17,60.9574705505108
2022-07-24,77.58223524610466
2022-07-31,56.339480357290284
2022-08-07,68.34625485966363
2022-08-14,72.04064701424004
2022-08-21,84.04742151661338
2022-08-28,45.256303893561046
2022-09-04,43.409107816272844
2022-09-11,67.42265682101953
2022-09-18,54.49228428000208
2022-09-25,73.88784309152824
2022-10-02,72.04064701424004
2022-10-09,70.19345093695183
2022-10-16,60.0338725118667
2022-10-23,39.71471566169643
2022-10-30,62.80466662779901
2022-11-06,68.34625485966363
2022-11-13,90.51260778712209
2022-11-20,49.87429408678157
2022-11-27,59.110274473222596
2022-12-04,30.4787352752554
2022-12-11,42.48550977762874
2022-12-18,67.42265682101953
2022-12-25,58.186676434578494
