,MVT_GT_El Paso TX
2017-02-12,61.0
2017-02-19,25.0
2017-04-02,21.0
2017-04-16,27.0
2017-04-23,71.0
2017-04-30,24.0
2017-05-07,27.0
2017-05-14,41.0
2017-06-04,73.0
2017-07-30,29.0
2017-09-03,35.0
2017-09-24,100.0
2017-10-29,42.0
2017-11-05,38.0
2017-11-12,48.0
2017-12-03,97.0
2017-12-17,48.0
2017-12-31,31.0
2018-02-04,30.662278985245493
2018-03-04,64.93043005177509
2018-06-10,38.87402314781369
2018-06-17,25.135232487704577
2018-06-24,24.21405807144776
2018-09-09,52.11281380792279
2018-10-28,28.319930152731853
2018-11-11,22.87170923893412
2018-12-23,35.18932548278641
2018-12-30,43.901069645354596
2019-01-27,39.795197564070506
2019-02-03,84.11744162568192
2019-05-05,38.87402314781369
2019-05-12,42.97989522909778
2019-06-16,31.08345340150231
2019-07-14,28.819930152731853
2019-07-21,51.69163939166597
2019-08-18,41.13754639658414
2019-09-01,36.110499899043226
2019-09-22,20.608185990163662
2019-10-20,44.322244061611414
2019-11-03,24.21405807144776
2020-01-19,22.87170923893412
2020-01-26,17.844662741393204
2020-03-08,20.108185990163662
2020-05-03,15.081139492622746
2020-05-17,26.056406903961395
2020-05-24,23.792883655190938
2020-06-14,21.02936040642048
2020-07-05,73.14217421434327
2020-07-12,19.187011573906844
2020-10-04,19.187011573906844
2020-11-15,29.741104568988675
2020-11-22,33.846976650272765
2020-12-13,20.108185990163662
2021-01-03,30.162278985245493
2021-01-10,21.02936040642048
2021-01-17,21.02936040642048
2021-01-31,45.74341847786824
2021-02-07,18.765837157650022
2021-02-14,48.92811614289552
2021-02-21,44.822244061611414
2021-03-21,50.770464975409155
2021-05-09,61.745732386747804
2021-05-30,21.950534822677298
2021-06-06,27.398755736475035
2021-06-13,34.76815106652958
2021-07-18,37.031674315300044
2021-08-01,22.87170923893412
2021-08-15,23.292883655190938
2021-09-12,21.450534822677298
2021-09-19,30.162278985245493
2021-10-24,40.716371980327324
2021-11-07,27.898755736475035
2021-12-12,55.79751147295007
2022-01-09,45.48683695573648
2022-01-23,58.122069443441056
2022-02-06,30.324557970490986
2022-02-27,23.585767310381875
2022-04-17,61.49146477349561
2022-06-19,21.05872081284096
2022-07-17,57.27972061092741
2022-09-11,32.8516044680319
2022-09-18,56.43737177841378
2022-10-02,36.22099979808645
2022-11-06,40.43274396065465
2022-11-27,23.585767310381875
2022-12-18,31.166906803004622
