,MVT_GT_Charlotte NC
2017-01-15,90.0
2017-01-29,18.0
2017-02-05,24.0
2017-02-19,21.0
2017-02-26,66.0
2017-04-02,24.0
2017-04-16,45.0
2017-04-23,31.0
2017-04-30,27.0
2017-05-07,59.0
2017-06-04,23.0
2017-06-25,21.0
2017-07-02,38.0
2017-07-16,18.0
2017-08-06,30.0
2017-08-20,30.0
2017-08-27,25.0
2017-09-17,26.0
2017-10-08,26.0
2017-10-15,54.0
2017-10-22,31.0
2017-10-29,20.0
2017-11-05,20.0
2017-11-12,22.0
2017-12-03,32.0
2017-12-17,32.0
2018-01-14,19.028709501419158
2018-03-18,28.042308738933492
2018-04-01,22.033242580590603
2018-04-15,34.55137489727639
2018-05-06,46.06950721396217
2018-06-24,36.05439695005735
2018-07-01,35.052885923666864
2018-07-15,72.1087939001147
2018-07-22,33.55137489727639
2018-08-19,40.56044105561928
2018-08-26,46.06950721396217
2018-09-16,54.08159542508602
2018-09-30,18.027198475028676
2018-10-28,43.564974134790724
2018-11-04,29.043819765323974
2018-12-02,20.03022052780964
2018-12-09,35.052885923666864
2018-12-16,54.08159542508602
2018-12-23,57.58612850425747
2018-12-30,46.06950721396217
2019-01-06,73.11030492650518
2019-01-13,43.064974134790724
2019-02-03,71.6087939001147
2019-02-17,14.021154369466746
2019-02-24,27.04079771254301
2019-03-10,33.5498638708859
2019-05-12,23.034753606981084
2019-06-30,46.06950721396217
2019-07-07,15.52266539585723
2019-07-14,38.057419002838316
2019-07-21,36.55439695005735
2019-07-28,32.048352844495426
2019-08-11,33.0498638708859
2019-08-18,45.06799618757169
2019-09-01,20.03022052780964
2019-09-29,32.048352844495426
2019-10-06,85.12843724319097
2019-10-20,61.0921726098194
2019-11-10,15.02266539585723
2019-11-17,18.027198475028676
2019-11-24,31.04684181810494
2019-12-08,31.04684181810494
2019-12-15,13.019643343076265
2019-12-22,32.048352844495426
2019-12-29,43.564974134790724
2020-01-05,46.06950721396217
2020-02-16,26.03928668615253
2020-02-23,17.025687448638195
2020-03-01,27.04079771254301
2020-03-15,33.5498638708859
2020-03-22,23.034753606981084
2020-03-29,21.533242580590603
2020-04-19,16.024176422247713
2020-05-24,41.06195208200976
2020-05-31,26.03928668615253
2020-06-07,32.048352844495426
2020-06-14,17.025687448638195
2020-06-21,17.025687448638195
2020-06-28,19.528709501419158
2020-07-05,21.03173155420012
2020-07-19,21.03173155420012
2020-07-26,42.06346310840024
2020-08-02,58.08763953064795
2020-08-09,26.03928668615253
2020-08-16,36.05439695005735
2020-09-13,36.05439695005735
2020-09-20,19.028709501419158
2020-09-27,15.02266539585723
2020-10-11,24.036264633371566
2020-10-25,62.09368363620988
2020-11-08,19.528709501419158
2020-11-15,22.033242580590603
2020-11-22,55.08310645147651
2020-11-29,30.04533079171446
2020-12-06,25.53928668615253
2020-12-27,18.027198475028676
2021-02-14,27.04079771254301
2021-03-21,46.06950721396217
2021-04-04,19.028709501419158
2021-04-11,46.06950721396217
2021-05-09,44.066485161181205
2021-05-16,22.033242580590603
2021-06-06,41.06195208200976
2021-06-13,24.036264633371566
2021-07-11,16.024176422247713
2021-07-25,21.53173155420012
2021-08-08,20.03022052780964
2021-08-15,24.036264633371566
2021-09-12,41.06195208200976
2021-09-26,19.028709501419158
2021-10-03,55.08310645147651
2021-10-10,63.09519466260036
2021-10-17,20.03022052780964
2021-10-24,47.07101824035265
2021-10-31,30.04533079171446
2021-11-07,43.064974134790724
2021-11-28,36.05439695005735
2021-12-12,31.04684181810494
2021-12-26,100.15110263904819
2022-01-30,57.17225700851494
2022-02-13,17.051374897276386
2022-02-27,41.12390416401952
2022-03-13,41.12390416401952
2022-03-27,16.048352844495422
2022-04-17,17.051374897276386
2022-04-24,26.078573372305062
2022-05-01,15.04533079171446
2022-05-22,38.11483800567663
2022-06-05,31.09368363620988
2022-07-03,25.0755513195241
2022-07-24,45.135992375143374
2022-07-31,19.057419002838316
2022-08-14,22.066485161181205
2022-08-28,27.081595425086025
2022-09-04,18.05439695005735
2022-09-18,34.10274979455277
2022-09-25,14.042308738933494
2022-10-16,52.157146744610124
2022-10-23,34.10274979455277
2022-10-30,26.078573372305062
2022-11-20,54.16319085017205
2022-11-27,43.12994826958145
2022-12-11,35.105771847333735
