,MVT_GT_Kansas City MO
2017-01-15,11.0
2017-01-22,18.0
2017-01-29,17.0
2017-02-26,25.0
2017-03-26,13.0
2017-04-30,35.0
2017-05-28,20.0
2017-06-04,16.0
2017-06-25,14.0
2017-07-09,27.0
2017-07-23,30.0
2017-08-27,30.0
2017-09-10,10.0
2017-10-08,19.0
2017-10-15,16.0
2017-10-29,19.0
2017-11-12,29.0
2017-11-26,11.0
2017-12-24,100.0
2017-12-31,20.0
2018-01-07,13.108650304350475
2018-01-21,10.78692024348038
2018-01-28,12.079958280002437
2018-03-11,19.016456438264683
2018-04-08,48.05548710783573
2018-04-15,18.752110426090667
2018-04-29,30.06772269391908
2018-05-13,16.959072389568608
2018-05-20,16.194726377394588
2018-06-03,17.987764413916643
2018-06-10,29.039030669571044
2018-06-17,19.780802450438703
2018-07-15,14.901688340872532
2018-08-12,18.752110426090667
2018-08-26,14.901688340872532
2018-09-16,20.045148462612723
2018-09-23,10.28692024348038
2018-09-30,12.079958280002437
2018-10-07,34.946836803485255
2018-10-14,21.83818649913478
2018-10-28,16.959072389568608
2018-11-11,10.022574231306361
2018-11-18,18.252110426090667
2018-12-02,20.80949447478674
2018-12-16,14.137342328698512
2018-12-30,18.252110426090667
2019-01-06,42.14768097392152
2019-01-13,27.745992633048985
2019-02-03,12.844304292176457
2019-02-17,13.872996316524492
2019-03-24,11.051266255654399
2019-03-31,42.91202698609554
2019-04-07,15.93038036522057
2019-04-14,14.901688340872532
2019-05-19,14.137342328698512
2019-05-26,23.895570547830854
2019-06-09,13.108650304350475
2019-06-16,29.039030669571044
2019-06-23,12.844304292176457
2019-06-30,35.21118281565927
2019-07-14,25.95295459652693
2019-07-21,31.09641471826712
2019-08-04,12.844304292176457
2019-08-18,20.80949447478674
2019-10-20,11.051266255654399
2019-10-27,11.815612267828417
2019-11-03,15.93038036522057
2019-11-17,25.95295459652693
2019-12-22,31.09641471826712
2020-01-05,15.93038036522057
2020-01-12,22.102532511308798
2020-01-26,20.80949447478674
2020-02-02,11.815612267828417
2020-02-23,10.78692024348038
2020-03-01,10.78692024348038
2020-03-15,11.051266255654399
2020-03-29,16.194726377394588
2020-04-05,39.32595091305143
2020-04-26,15.166034353046552
2020-05-03,11.815612267828417
2020-05-10,12.844304292176457
2020-05-24,13.872996316524492
2020-06-28,13.108650304350475
2020-07-12,10.022574231306361
2020-07-19,11.051266255654399
2020-07-26,20.80949447478674
2020-08-02,10.022574231306361
2020-08-09,13.108650304350475
2020-08-16,19.016456438264683
2020-08-23,25.188608584352913
2020-09-27,19.780802450438703
2020-10-04,16.959072389568608
2020-10-18,22.866878523482818
2020-11-22,15.166034353046552
2020-11-29,15.93038036522057
2020-12-13,12.079958280002437
2020-12-20,13.872996316524492
2021-01-10,31.09641471826712
2021-01-17,29.039030669571044
2021-02-21,26.98164662087497
2021-02-28,11.315612267828417
2021-03-14,9.758228219132342
2021-03-28,35.97552882783329
2021-04-04,16.194726377394588
2021-05-02,11.315612267828417
2021-05-30,32.889452754789176
2021-06-27,12.344304292176457
2021-07-04,30.832068706093104
2021-07-11,19.016456438264683
2021-07-25,10.28692024348038
2021-08-15,15.93038036522057
2021-08-22,21.33818649913478
2021-09-12,35.97552882783329
2021-09-19,12.079958280002437
2021-09-26,31.86076073044114
2021-10-03,31.09641471826712
2021-10-10,39.32595091305143
2021-12-05,10.78692024348038
2021-12-19,18.752110426090667
2021-12-26,12.344304292176457
2022-01-09,34.36498158262247
2022-01-16,13.217300608700949
2022-01-23,41.23797789914696
2022-02-06,16.918144779137215
2022-02-13,52.869202434803796
2022-02-20,14.803376681745064
2022-02-27,12.159916560004874
2022-04-10,10.573840486960759
2022-04-17,12.159916560004874
2022-04-24,18.50422085218133
2022-05-22,15.86076073044114
2022-06-05,43.88143802088715
2022-06-12,31.19282943653424
2022-07-03,21.147680973921517
2022-07-10,12.159916560004874
2022-07-31,12.159916560004874
2022-08-07,15.86076073044114
2022-08-14,10.04514846261272
2022-09-04,15.86076073044114
2022-09-11,16.918144779137215
2022-09-25,8.987764413916645
2022-10-02,12.159916560004874
2022-10-09,9.516456438264683
2022-10-30,11.102532511308798
2022-11-06,14.803376681745064
2022-11-13,14.803376681745064
2022-11-20,18.50422085218133
2022-12-04,15.86076073044114
2022-12-11,20.61898894957348
2022-12-18,34.36498158262247
